,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,Useriddaria,I can’t help but have the black women urge to embrace #WillSmith with a hug. He really is tired 🥺 https://t.co/ItqM9ayCWa,2022-04-09 20:58:56+00:00,"Philadelphia, PA",Twitter for iPhone,1,0,0,0
1,BSEMPLE28,"RT @drboycewatkins1: Interesting perspective on #willsmith and #ChrisRock.  

His name is Michael Franzese.  He has an interesting channel…",2022-04-09 20:58:51+00:00,"Queens, NY",Twitter for Android,0,0,0,0
2,blondeflipflop,Free #WillSmith from the shackles of cancel culture. He is a human being as the rest of us who makes mistakes and t… https://t.co/OVrko7q709,2022-04-09 20:58:29+00:00,"Chicago, IL",Twitter for iPhone,1,0,0,0
3,6WaysToTravelL1,"@Liz_Wheeler I swear, I truly believe. Will is only still with her, cause she would have taken him to the bank. She… https://t.co/bQeFht8yJh",2022-04-09 20:58:17+00:00,Illinois,Twitter Web App,0,0,0,0
4,88flaskid,"@ngalamfess miliho sing duek e akeh, arek cinta dan wedian mbek wedok kyk @willsmith",2022-04-09 20:58:03+00:00,Flask Indonesia,Twitter for Android,0,0,0,0
5,Ty67521954,"RT @thetalentguru: .@thetalentguru #ChrisRock #JadaPinkett #theslap #WhitePrivilege

#NASCARonFOX #TyGibbs vs #SamMayer THE PUNCHES
👇 
#Wil…",2022-04-09 20:58:00+00:00,,Twitter for iPhone,0,0,0,0
6,LFoolride,"RT @LFoolride: Holy domestic abuse! No wonder #WillSmith is slapping the hell out of random people. Every man is potentially violent, but t…",2022-04-09 20:57:56+00:00,,Twitter Web App,0,0,0,0
7,bradsum64,@willsmith and @billmaher should be forced to trade names as the price of their cancellations. Welcome Bill Smith a… https://t.co/vdzvMVeiE8,2022-04-09 20:57:34+00:00,"Sacramento, CA",deejaypone,0,0,0,0
8,killmonger_69,"RT @AnaBriceno17: Will Smith is the perfect example of how being in a relationship with the wrong person can destroy your entire life. 

#W…",2022-04-09 20:57:34+00:00,"Pinellas Park, FL",Twitter for Android,0,0,0,0
9,DianeBloves702,"RT @AnaBriceno17: Will Smith is the perfect example of how being in a relationship with the wrong person can destroy your entire life. 

#W…",2022-04-09 20:57:18+00:00,"Henderson, Nevada",Twitter for Android,0,0,0,0
10,PhutureGang6,RT @JeremyPhuture66: They banned @willsmith from the #Oscars for 10 years he don’t gotta return the award but I wanna ask was it worth slap…,2022-04-09 20:57:08+00:00,"Pittsburgh, PA",Twitter for iPhone,0,0,0,0
11,MemeirosM,Will Smith É Banido Do Oscar Por 10 Anos Após Chapada Em Chris Rock https://t.co/9NY5rpvbVf #Chapada #ChrisRock #Oscar #Polemicas #WillSmith,2022-04-09 20:57:02+00:00,World,dlvr.it,0,0,0,0
12,Dvxriel,RT @nojumper: #KodakBlack says #JadaPinkettSmith deserves to be with him not #WillSmith https://t.co/jQfmPk4Fd0,2022-04-09 20:56:59+00:00,,Twitter for iPhone,0,0,0,0
13,webcelebdaily,"#KodakBlack has a message for #JadaPinkettSmith
#webcelebdaily #celebrity #entertainment #willsmith https://t.co/u4CFYT2fkt",2022-04-09 20:56:57+00:00,"Los Angeles, CA",Instagram,0,0,0,0
14,MayabiKonna8,"RT @OnlyWithCrypto: If you do not have a #Binance account, open your account, deposit US$50 in the next 12 days and you will receive US$100…",2022-04-09 20:56:45+00:00,,Twitter for Android,0,0,0,0
15,AperehamL,"RT @ReachMorpheus: My message to #WillSmith 

Chris rock didn’t cheat on you G. 

Realign your anger and replace her. https://t.co/Xb8IlZSs…",2022-04-09 20:56:32+00:00,Inna woods,Twitter for iPhone,0,0,0,0
16,PhutureNation,RT @JeremyPhuture66: They banned @willsmith from the #Oscars for 10 years he don’t gotta return the award but I wanna ask was it worth slap…,2022-04-09 20:56:30+00:00,"Pittsburgh, PA",Twitter for iPhone,0,0,0,0
17,racoon_family,"Gotta Catch ‘Em all 🦝

#nft #pokemon #nftmeme #nftcollectors #nfts #digitalart #racoonfamily #meme #willsmith… https://t.co/v00IvHsTIS",2022-04-09 20:56:28+00:00,,Twitter Web App,3,2,0,1
18,JeremyPhuture66,They banned @willsmith from the #Oscars for 10 years he don’t gotta return the award but I wanna ask was it worth s… https://t.co/utNpK5bTzt,2022-04-09 20:56:15+00:00,"Pittsburgh, PA",Twitter for iPhone,1,1,0,2
19,Ty67521954,RT @cjgproduxions: Did police show up and ask if anybody wanted to press charges? Are white people as a whole embarrassed? Violence is neve…,2022-04-09 20:55:37+00:00,,Twitter for iPhone,0,0,0,0
20,evalina49887571,RT @ThePerezHilton: This is how I feel right now. #WillSmith #JadaPinkettSmith https://t.co/BmF8v8VBZ5,2022-04-09 20:55:36+00:00,,Twitter for iPhone,0,0,0,0
21,Sean87256934,#iggypop #WillSmith https://t.co/b4E7c6G4zU,2022-04-09 20:55:27+00:00,,Twitter for iPhone,0,0,0,0
22,AntoSeguHer,"RT @TomatazosCom: #WillowSmith rompe el silencio sobre el altercado de la semana pasada con su padre #WillSmith. 

🔗https://t.co/cNxmxqLqsI…",2022-04-09 20:55:11+00:00,,Twitter for Android,0,0,0,0
23,vjlre,"RT @informamon: Ya ni mudarse con sus tíos de Bel-Air le queda a #WillSmith, caray. https://t.co/83KyHskX2R",2022-04-09 20:54:57+00:00,,Twitter for iPhone,0,0,0,0
24,JaMiMaEv,"RT @alideloach1: Will Smith when he heard Chris Rock's joke about Jada

#WillSmith #ChrisRock #JadaPinkettSmith https://t.co/htvQGGcGRs",2022-04-09 20:54:49+00:00,,Twitter Web App,0,0,0,0
25,VictoriaHoulem1,"RT @AnaBriceno17: Will Smith is the perfect example of how being in a relationship with the wrong person can destroy your entire life. 

#W…",2022-04-09 20:54:38+00:00,,Twitter for iPhone,0,0,0,0
26,aj0x14,@PuffYatty @willsmith or @chrisrock 🤔,2022-04-09 20:54:34+00:00,"Toronto, Ontario",Twitter for iPhone,1,0,0,0
27,yu1029ri0916,"RT @TVGroove: ウィル・スミス、今後10年間アカデミーのすべてのイベントの参加が“禁止”に😰⚡️！ アカデミーの声明ではクリス・ロックへの感謝がつづられる
#WillSmith  

☆詳しくはこちら↓↓↓
https://t.co/RIP1ilgte9",2022-04-09 20:54:17+00:00,JAPAN,Twitter for iPhone,0,0,0,0
28,LOVEMEIMYOURS37,"RT @ReachMorpheus: My message to #WillSmith 

Chris rock didn’t cheat on you G. 

Realign your anger and replace her. https://t.co/Xb8IlZSs…",2022-04-09 20:54:07+00:00,"New York, USA",Twitter for iPhone,0,0,0,0
29,RomanFabre,"RT @LaJornada: #WillSmith es vetado por 10 años de los #PremiosÓscar por bofetada.

Acepto y respeto la decisión de la academia, dijo el ac…",2022-04-09 20:54:03+00:00,,Twitter for Android,0,0,0,0
30,ValleyViewLodg1,RT @SidleyTwins: Let’s find Tim a furever home! 🚨🚨🚨 #FridayFeeling #AdoptDontShop #RussiaUkraineWar #StandUpForUkraine #SecretsOfDumbledore…,2022-04-09 20:54:03+00:00,Kelling Heath Pa,Twitter Web App,0,0,0,0
31,Abby_Red1,@TheAcademy banning #WillSmith for 10 yrs seems like they are punishing him for boycotting in 2016. They need to ba… https://t.co/Y7QfyvzJ6W,2022-04-09 20:53:42+00:00,Los Angeles,Twitter for iPhone,0,0,0,0
32,Bizko_Selassie,#BoycottWillSmith #CancelWillSmith #oscars #willsmithmemes #chrisrock #cancelredtable  #canceljadapinkett… https://t.co/zIebzGQzsg,2022-04-09 20:53:25+00:00,"Pacoima Ca,",Twitter for Android,2,0,0,0
33,Says_What_2Whom,@Variety How many nomination has #harrylennix had?  He can talk about this when he as a body of work worthy of disc… https://t.co/2IPL1v57Zr,2022-04-09 20:53:23+00:00,United States,Twitter Web App,2,0,0,0
34,sivasmedyanet,"Medya Net Haber Şehrin Dijital Sesi
Abone olup takip etmeyi unutmayın. 
 #oskar #ödül #film #sinema #gösteri… https://t.co/IYA3EZm7LU",2022-04-09 20:53:15+00:00,Sivas Merkez,Twitter for Android,0,0,0,1
35,sipofale,"RT @alideloach1: Will Smith when he heard Chris Rock's joke about Jada

#WillSmith #ChrisRock #JadaPinkettSmith https://t.co/htvQGGcGRs",2022-04-09 20:53:10+00:00,,Twitter for iPhone,0,0,0,0
36,_omoayedun,"I think Jada Pinket  is a reminder of why chivalry is dead and cannot be resurrected.

#WillSmith #JadaPinkettSmith https://t.co/asrCJtjKpu",2022-04-09 20:53:05+00:00,"Lagos, Nigeria",Twitter for Android,38,0,4,0
37,CNNEPrensa,.@TheAcademy dio a conocer el castigo contra #WillSmith. El actor queda suspendido de cualquier actividad de la Aca… https://t.co/JzbMt7boua,2022-04-09 20:53:00+00:00,"Atlanta, GA",TweetDeck,1,0,0,0
38,Shamima44,"RT @OnlyWithCrypto: If you do not have a #Binance account, open your account, deposit US$50 in the next 12 days and you will receive US$100…",2022-04-09 20:52:45+00:00,,Twitter for Android,0,0,0,0
39,_omoayedun,"RT @AnaBriceno17: Will Smith is the perfect example of how being in a relationship with the wrong person can destroy your entire life. 

#W…",2022-04-09 20:52:40+00:00,"Lagos, Nigeria",Twitter for Android,0,0,0,0
40,JesusCesar_Uche,@willsmith  is a Good/Great Man&amp;Dad and doesn’t deserve a toxic partner like her!!!. https://t.co/dpqDvJkfhE,2022-04-09 20:52:33+00:00,,Twitter for Android,0,0,0,0
41,reportamiguel,"Esto sí es una verdadera #bofetada 
El querido #WillSmith de mal en peor con esa mujer #JadaPinkettSmith https://t.co/yk3oXeuwzR",2022-04-09 20:52:23+00:00,"Bogotá, D.C., Colombia",Twitter for Android,0,0,0,0
42,AaronLeeHudson,Remember that time #WillSmith slapped #ChrisRock over a hair loss joke? https://t.co/0h8PXsaWAt,2022-04-09 20:52:13+00:00,Peterborough/London UK 🇬🇧 ,Twitter for iPhone,0,0,0,0
43,Bizko_Selassie,#BoycottWillSmith #CancelWillSmith #oscars #willsmithmemes #chrisrock #cancelredtable  #canceljadapinkett… https://t.co/GPYraGY36K,2022-04-09 20:52:12+00:00,"Pacoima Ca,",Twitter for Android,0,0,0,0
44,thetalentguru,".@thetalentguru #Oscars #AcademyAwards #WhitePrivilege

#DavidOleyowo #KareemAbdulJabbar #tokens #whitegaze… https://t.co/40jL8qGpnv",2022-04-09 20:52:03+00:00,archewell.com,Twitter Web App,1,0,0,0
45,IbrahDiouf,RT @rolandsmartin: I disagree vehemently with @HarryJLennix on this. #WillSmith’s actions have NOTHING to do with why he was awarded the Be…,2022-04-09 20:51:59+00:00,,Twitter for iPhone,0,0,0,0
46,onyi_doris,"Will Smith Reacts To Oscars Decision To Ban Him For 10 Years For Slapping Chris Rock

#WillSmith
#WillAndChris… https://t.co/1fAB4yEskE",2022-04-09 20:51:19+00:00,"Lagos, Nigeria",Twitter for Android,0,0,0,0
47,LOVEMEIMYOURS37,"RT @DelGriffith8: I'm starting to think that #WillSmith
slapped the wrong person.
#JadaPinkettSmith",2022-04-09 20:51:17+00:00,"New York, USA",Twitter for iPhone,0,0,0,0
48,Hadesitto,"RT @GamerE_Oficial: Cuando estás jugando #ELDENRING y de repente te invade #WillSmith .
😱 https://t.co/RuvhYzH2VY",2022-04-09 20:51:04+00:00,"Andalucía, España",Twitter Web App,0,0,0,0
49,marilynmonroe3b,@Slimeworldnft @Rauan623U @Guljan623 @Abbass1221 @ZDFheute @willsmith,2022-04-09 20:50:40+00:00,,Twitter for iPhone,0,0,0,0
50,FournierGeorge8,"RT @samsung409: #WillSmith  gifle un présentateur qui moque la coiffure de sa femme, alors malade. La doxa de la bien pensance le prive de…",2022-04-09 20:50:38+00:00,,Twitter for Android,0,0,0,0
51,shashimedia,"RT @dna: #WillSmith banned from #Oscars for 10 years after slapping #ChrisRock

Know more: https://t.co/PDiCRyi1rr https://t.co/Lir1Y1r4KV",2022-04-09 20:50:32+00:00,DELHI,Twitter for Android,0,0,0,0
