,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,trillpablo940,instigating like always #ChrisRock https://t.co/b93NGKnMiV,2022-03-28 19:58:59+00:00,purgatory,Twitter for iPhone,2,0,0,0
1,DeionSandersToe,@AJDillen1 @stephenasmith @willsmith @TheRock @chrisrock 🤣,2022-03-28 19:58:59+00:00,,Twitter for iPhone,0,0,0,0
2,justinbaggett24,@chrisrock that wasn’t it my dude https://t.co/7jeV6QdOFE,2022-03-28 19:58:59+00:00,"Chicago, IL",Twitter for iPhone,0,0,0,0
3,RoseFos06766814,"RT @JWarbington: Two things we apparently don’t talk about:

1. Bruno
2. Jada

#Oscars #willSmith #chrisrock",2022-03-28 19:58:59+00:00,"Huntersville, NC",Twitter for iPhone,0,0,0,0
4,GabyStarbuck,I can’t get over what #WillSmith did to #ChrisRock Even though it was wrong I never saw him as violent &amp; on stage t… https://t.co/cqEv6O31sz,2022-03-28 19:58:58+00:00,Gt yarmouth,Twitter for iPhone,4,0,1,0
5,sucesstrolling,"#ChrisRock #ChrisRockvsWillsmith #WillAndChris #WillSmithAssault 

Chris took it like a champion",2022-03-28 19:58:58+00:00,,Twitter Web App,1,0,0,1
6,deborah_hon,@BlackStarDiva @rickygervais @chrisrock I'm trying to find a @rickygervais joke where he bullies someone for their… https://t.co/Il9rsRfGhW,2022-03-28 19:58:58+00:00,"Bolton, England",Twitter for Android,0,0,0,0
7,salescoriz,Paren el mame de hacer a #ChrisRock la víctima y empiecen a ver los efectos sobre la verdadera persona lastimada en público; le salió barato,2022-03-28 19:58:58+00:00,Mexico,Twitter for Android,0,0,0,0
8,easytherekappa2,RT @xCarlosEMendez: @BlackStarDiva @rickygervais @chrisrock https://t.co/jhtcqvmfH2,2022-03-28 19:58:58+00:00,inting lane,Twitter Web App,0,0,0,0
9,AlAminGamandi,"RT @now_livee: The uncensored exchange between Will Smith and Chris Rock

#WillSmith #ChrisRock https://t.co/j4BpMIk2ux",2022-03-28 19:58:58+00:00,Nigeria,Twitter for Android,0,0,0,0
