,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,NativeLoco72,FUK Will Smith #jadasmith is the DeVil #WillSmith take his award FK who ever wants to protest #JadaPinkett… https://t.co/mC9jboFSb6,2022-04-08 07:51:20+00:00,,Twitter for iPhone,0,0,0,0
1,onuorah_madu,RT @QueenNat_35: I love Ricky Gervais! 😂 #WillSmith #JadaSmith https://t.co/BA23N0yp2h,2022-04-08 07:27:02+00:00,,Twitter for iPhone,0,0,0,0
2,DANNYjustDANNY_,#JadaSmith would’ve kissed him 🤷🏽‍♂️ https://t.co/vqhEjfIygE,2022-04-08 07:13:01+00:00,PC | PS4,Twitter for iPhone,0,0,0,0
