,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,londonergurl,RT @cquirarte: La academia @TheAcademy veta a #WillSmith de todos los eventos durante 10 años por abofetear a #ChrisRock,2022-04-08 21:58:39+00:00,On Bourbon Street ,Twitter for iPhone,0,0,0,0
1,Nicolas4917,@C5N @willsmith @chrisrock El INADI esta en la puerta de mi casa,2022-04-08 21:58:29+00:00,"Buenos Aires, Argentina",Twitter for Android,0,0,0,0
2,WhoIsRMB,"Aye, @TheAcademy! 10 years though!? I understand the need for consequence, but this feels excessive as hell. On the… https://t.co/LCrguJroEk",2022-04-08 21:58:22+00:00,"Philadelphia, PA",Twitter for iPhone,1,0,0,0
3,JustEatBarbecue,RT @mycelebrityandi: 📷 Will Smith Banned From Oscars Events For 10 Years For Slapping Chris Rock Nearly two weeks after #willsmith hit #chr…,2022-04-08 21:58:18+00:00,Are You Struggling Right Now? 👉,Little White,0,0,0,0
4,mycelebrityandi,📷 Will Smith Banned From Oscars Events For 10 Years For Slapping Chris Rock Nearly two weeks after #willsmith hit… https://t.co/lxFBmJNEA1,2022-04-08 21:58:14+00:00,Lagos Nigeria,Tumblr,1,0,0,1
5,Toby150868,@guardian @chrisrock gets nothing for continual public harassment of a Jada!,2022-04-08 21:58:10+00:00,,Twitter for iPhone,0,0,0,0
6,_lunaalu_,"Ok, #WillSmith ya tiene su sanción por su violento actuar pero, ¿Y la sanción a @chrisrock por violentar y burlarse… https://t.co/volXXbECCj",2022-04-08 21:57:58+00:00,,Twitter for Android,0,0,0,0
7,LukeAndyWalker,"RT @GeeksGamersCom: Will Smith Banned From Academy Events for 10 Years #WilllSmith #Oscars #willsmithbanned #ChrisRock 

https://t.co/LQJfr…",2022-04-08 21:57:57+00:00,England,Twitter for iPhone,0,0,0,0
8,staluego,"#BreakingNews : 
Dans l’adaptation américaine de « LA GIFLE » 
@willsmith reprendra le rôle de Lino Ventura et… https://t.co/aJyyER4bTF",2022-04-08 21:57:43+00:00,Paris,Twitter for iPhone,0,0,0,0
9,rittickdatta,"RT @iwightradio: ENTERTAINMENT NEWS: Will Smith has been banned from the Oscars for 10 years after he slapped Chris Rock live on stage.
#Wi…",2022-04-08 21:57:43+00:00,MONEY MIRACLES ARE A MYTH? ➤,RDCS579,0,0,0,0
10,iwightradio,ENTERTAINMENT NEWS: Will Smith has been banned from the Oscars for 10 years after he slapped Chris Rock live on sta… https://t.co/bKPGisvCZh,2022-04-08 21:57:32+00:00,"Newport, England",Twitter for iPhone,3,0,1,1
11,DrStephenH,"@THR it is disgusting that a person is penalised for responding to an insult given to his wife. 
#ChrisRock should… https://t.co/nZmAMrCjxQ",2022-04-08 21:57:30+00:00,#Edinburgh #Przemyśl #EUROPEAN,Twitter Web App,0,0,0,0
12,VigorLynx,@ShadowbannedSam @dcexaminer @chrisrock For what?,2022-04-08 21:57:27+00:00,U.S.A,Twitter Web App,0,0,0,0
13,ClaudelGFX,"RT @WORLDSTAR: According to reports, The motion picture academy has now banned #WillSmith from attending the #Oscars or any other academy e…",2022-04-08 21:57:27+00:00,"Torino, Italy / Galati, RO",Twitter Web App,0,0,0,0
14,TayTay65703365,"RT @FraserJubb: Massive overreaction by the Academy. Will Smith had already given up his membership status, apologised publicly and seeking…",2022-04-08 21:57:25+00:00,,Twitter for Android,0,0,0,0
15,knight93king,"@Umpty_Dance That should be his punishment. Will should be up for the roast and #ChrisRock, #TonyRock, #GeorgeLopez… https://t.co/xicmeogacx",2022-04-08 21:57:17+00:00,Dallas,Twitter for iPhone,1,0,1,0
16,sardul33,"RT @MarceloBR21: #WillSmith banned from #Oscars for 10 years after slapping @chrisrock.👏
It would be great if @TheAcademy also punished #pe…",2022-04-08 21:57:15+00:00,How to manifest a LIFE 👉,bot_sagar,0,0,0,0
17,MarceloBR21,"#WillSmith banned from #Oscars for 10 years after slapping @chrisrock.👏
It would be great if @TheAcademy also punis… https://t.co/TqmXYjzYWq",2022-04-08 21:57:02+00:00,Brasil,Twitter for Android,6,0,1,2
18,VDFromAToZ,"@Variety #Oscars @Variety 
I've said it once. but I'll say it again: I think of this outcome as being ""just dessert… https://t.co/im5yqzjqaz",2022-04-08 21:57:00+00:00,"Beneath Canada, our Bestie. ",Twitter Web App,0,0,0,0
19,Manuela_Machado,"RT @ToddKunzTV: Will Smith will not be allowed to attend the Academy Awards for the next 10 years, as a result of his slapping comedian Chr…",2022-04-08 21:56:56+00:00,Manifest Your Life ➼,manuela machado,0,0,0,0
20,conejuscyn,RT @SandymoonDCS: Vetan a #WillSmith por 10 años de la Academia y le agradecen a #ChrisRock que haya guardado la compostura y siguiera con…,2022-04-08 21:56:55+00:00,,Twitter for Android,0,0,0,0
21,britag17,RT @GawkGawk3000PRO: #THIS ! And @chrisrock should also face consequences for making jokes about a person's medical condition.... #BoycottO…,2022-04-08 21:56:28+00:00,new york,Twitter for Android,0,0,0,0
22,tweeting_dc,@Breaking911 And what about @chrisrock ?,2022-04-08 21:56:22+00:00,USA,Twitter for Android,0,0,0,0
23,ToddKunzTV,"Will Smith will not be allowed to attend the Academy Awards for the next 10 years, as a result of his slapping come… https://t.co/jXeQPOWWqH",2022-04-08 21:56:16+00:00,"Idaho Falls, Idaho",SocialNewsDesk,2,0,4,1
24,theibukunkuti,@MulhollandL0ver @Variety @TheAcademy @chrisrock @RealMOlaleye,2022-04-08 21:56:15+00:00,"Ogun, Nigeria",Twitter for iPhone,0,0,1,0
25,ClandestinaCo,RT @LesNews: #WillSmith banni des cérémonies des #Oscars pendant 10 ans suite à la gifle qu’il a donné a #ChrisRock via @business https://t…,2022-04-08 21:56:01+00:00,,Twitter for iPhone,0,0,0,0
26,BoomMedia_MX,"📺 💥 Will Smith sancionado por ""La Academia"" tras el escándalo en los Oscar ⭐

😲 El actor no podrá a asistir a por 1… https://t.co/QObrYIdx7b",2022-04-08 21:56:00+00:00,"Puebla, México",Twitter for Android,1,0,0,0
27,BED_YouTube,"10 years?
Will Smith has been banned from the Oscars for 10 years as a result of him hitting Chris Rock.

Do you th… https://t.co/VMUMgT0KMh",2022-04-08 21:55:52+00:00,,Twitter Web App,0,0,5,0
28,mangorioh,"oc
#chrisrockslap #chrisrock #willsmith #WillSmithAssault https://t.co/zeXkh9seM8",2022-04-08 21:55:50+00:00,New Zealand,Twitter Web App,0,0,0,0
29,ShibWinner,@chrisrock Very impressed by how you handled the Will Smith situation. Takes a big man to let someone else make you… https://t.co/fYw22mhh8G,2022-04-08 21:55:47+00:00,,Twitter Web App,0,0,0,0
30,JPatoGarcia,RT @VaniTodoenElla: Solo espero que así como están siendo de intensos en las sanciones con #WillSmith tampoco vuelvan a contratar a #ChrisR…,2022-04-08 21:55:40+00:00,"Naci Cordoba, Vivo Edo. Mex.",Twitter for Android,0,0,0,0
31,DaAnsahonSports,"3/27/22 age (53) #willsmith slap age (57) @chrisrock  57 + 53 = (1)(10) 

(1)(50) days from (14) year mark of (10)… https://t.co/jnMdsqgjxE",2022-04-08 21:55:30+00:00,"USA. America, United States",Twitter for iPhone,1,0,0,1
32,annieone3,@DeniseCop1 @willsmith @chrisrock It was a joke. Will should learn impulse control!,2022-04-08 21:55:29+00:00,,Twitter Web App,0,0,1,0
33,OisouClora,RT @areavip: Will Smith é banido do Oscar por 10 anos após tapa na cara de Chris Rock - #BanidoDoOscar #ChrisRock #Oscar2022 #WillSmith - h…,2022-04-08 21:55:25+00:00,"Rio de Janeiro, Brasil",Twitter Web App,0,0,0,0
34,TuckClowd,"👼Paladino - 1330 / 🌎25 / 💖4 / 🌟1 / 🖼 12 / 🍐534 / ⚜ 0 / 🍁18 / 📦1 https://t.co/3AQhk9OI1W 
#twitch #twitchbrasil… https://t.co/EWCxTS6gnc",2022-04-08 21:55:21+00:00,,Twitter Web App,0,0,0,0
35,CubaAdn,"El presidente de la #Academia de Artes y Ciencias Cinematográficas, David Rubin, agradece a #ChrisRock por haber ma… https://t.co/7tpT77Plic",2022-04-08 21:55:02+00:00,"Florida, USA",Emplifi,3,0,0,0
36,Montanhas7,RT @RICHA_LAKHERA: mighty fast work by an @TheAcademy which dithered for almost forty years to ban child rapist Roman Polanski &amp; lets not e…,2022-04-08 21:54:56+00:00,"Loughborough, United Kingdom 🇬🇧",Bot montanha,0,0,0,0
37,Sho76Fo,RT @FixMediaNow: @TCat86079854 @MeidasTouch What’s even more wild about #WillSmith slapping #ChrisRock is that corporate media has bent ove…,2022-04-08 21:54:44+00:00,North America ,Twitter for iPhone,0,0,0,0
38,Tigress700,RT @AndrasRoss: This y’all king?!? Is this the dude y’all feeling sorry for? This man who let racist Ricky Gervais and sexual predator Loui…,2022-04-08 21:54:44+00:00,"Dallas, TX",Twitter for iPhone,0,0,0,0
39,Tittina93lameyo,"RT @Kat82131855: In tutto questo Chris Rock non si è ancora degnato di fare delle scuse NO COMMENT 
Le parole hanno un peso ricordiamocelo…",2022-04-08 21:54:28+00:00,,Twitter for Android,0,0,0,0
