,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,AfreenRumie,"RT @realchrisnov: Dear @willsmith you need to get out of the toxic, unappreciative, narcissistic &amp; manipulative situation/relationship you'…",2022-04-15 07:57:44+00:00,Sri Lanka,Twitter for Android,0,0,0,0
1,AfreenRumie,"RT @Shaughn_A2: Man…the more I hear about #JadaPinkettSmith, the more I literally DESPISE her! I’m not excusing what #WillSmith did to #Chr…",2022-04-15 07:57:13+00:00,Sri Lanka,Twitter for Android,0,0,0,0
2,LeoKren,"RT @batchnotnormal: The real #willsmith stood 🆙, the #dodgers smashed the #reds, my 🆕 song #euphoria is with the 🔥 like the #feds, #Rihanna…",2022-04-15 07:56:46+00:00,"Amarillo, TX",First tweepy bot test,0,0,0,0
3,batchnotnormal,"The real #willsmith stood 🆙, the #dodgers smashed the #reds, my 🆕 song #euphoria is with the 🔥 like the #feds,… https://t.co/66LzO9ciBD",2022-04-15 07:56:34+00:00,"Los Angeles, CA",Twitter for Android,4,1,0,1
4,AfreenRumie,Idk why @willsmith is still with that Toxic Jada? Just why. Come'on the whole world already knows she's toxic I don… https://t.co/Lw0IrgYLUW,2022-04-15 07:55:52+00:00,Sri Lanka,Twitter for Android,29,1,7,2
5,IVIodest,RT @XMarksTheO: New vid is out! https://t.co/2OSZvQjA8o #WillSmith #theslap #Oscars2022 #WillSmithAssault,2022-04-15 07:54:10+00:00,,Twitter for Android,0,0,0,0
6,XMarksTheO,New vid is out! https://t.co/2OSZvQjA8o #WillSmith #theslap #Oscars2022 #WillSmithAssault,2022-04-15 07:53:37+00:00,,Twitter for Android,0,0,0,1
7,Filiz59330125,@willsmith tarafından paylaşılan bu Instagram gönderisini gör https://t.co/cRKUZUe2LA,2022-04-15 07:53:06+00:00,"Ankara, Türkiye",Twitter Web App,0,0,0,0
8,TiAiuto1,"RT @mitchLAURENZANA: #WillSmith bandito da tutti gli eventi Academy per i prossimi dieci anni.
Chissá se lo faranno anche con i coinvolti i…",2022-04-15 07:52:07+00:00,,Twitter for iPhone,0,0,0,0
9,F4fArtbot,"I've just created ""You know you drive almost slow enough to drive Miss Daisy."" collectible! https://t.co/xop1fVeySE… https://t.co/SjnUTGu4Vo",2022-04-15 07:51:57+00:00,https://rarible.com/aibot,Twitter Web App,2,1,0,1
10,Dumb_OC,RT @Dumb_OC: “Roll the dice” อยากเล่นmemeนี้นานละ แต่เพิ่งคิดได้ #WillSmith #Slapchrisrock #TheCupheadShow #KingDice #devildice #devil #FAN…,2022-04-15 07:51:55+00:00,"จ.เชียงใหม่, ประเทศไทย",Twitter for iPhone,0,0,0,0
11,rubeenldc,RT @LuisitoQuotesOk: #WillSmith prefirió seguir comiendo sobras del cacho que le puso su mujer Jada PInkett en vez de quedarse con semejant…,2022-04-15 07:50:44+00:00,,Twitter for Android,0,0,0,0
12,ItsDJjayy,Bel air 2022 is Litt really good show definitely worth a watch especially from someone that was a fan of the origin… https://t.co/k82LPKzMEm,2022-04-15 07:49:13+00:00,,Twitter for Android,0,0,0,0
13,desconocidos01,"RT @TheRealMelissaE: If Hollywood is going to go to such great lengths to cancel a Black man, who had a moment- one single slap, out in the…",2022-04-15 07:48:54+00:00,"Honolulu, HI",Twitter for iPhone,0,0,0,0
14,TigerbloodNFT,"Fucked up Sweatshirt

https://t.co/VXNckd3JwZ

#WillAndChris #WillSmith @jaden #TikTok #TikTokviral #ShopMyCloset https://t.co/sAJAmBnedu",2022-04-15 07:47:34+00:00,,Twitter for Android,2,0,0,0
15,tarzan_uk,"RT @TheRealMelissaE: If Hollywood is going to go to such great lengths to cancel a Black man, who had a moment- one single slap, out in the…",2022-04-15 07:42:26+00:00,"London, England",Twitter for Android,0,0,0,0
16,sandeshnews,"વિલ સ્મિથ હવે આગામી દસ વર્ષ સુધી ઓસ્કરના કોઇપણ સમારોહમાં ભાગ નહીં લઈ શકે

#Entertainment #CineSandesh #WillSmith

https://t.co/QvuZVmxFam",2022-04-15 07:40:00+00:00,"Gujarat, India",Twitter Web App,7,0,0,2
17,hiphop24x7com_,Ray J offered $50 Million each to Chris Rock And Will Smith To Fight In The Ring #Rayj #ChrisRock #WillSmith… https://t.co/W0MjIT2ELU,2022-04-15 07:39:55+00:00,exclusive news 👉,Twitter Web App,0,0,0,0
18,sambinjin,RT @t3oo__: 😭😭😭😭 #MoonKnight #MarcSpector #oscar2022 #WillSmith #OscarIsaac #Marvel #MarvelStudios https://t.co/5YcBf7IWj4,2022-04-15 07:36:46+00:00,Honduras,Twitter for Android,0,0,0,0
19,freshyturk1,"RT @securify_id: Brute Force Attacks X SecurifyID Reverse Factor #Authentication 🙃

#willsmith #oscar #bruteforce #mfa #cybersecurity https…",2022-04-15 07:34:35+00:00,,Twitter for Android,0,0,0,0
20,reneeg1147,"RT @TheRealMelissaE: If Hollywood is going to go to such great lengths to cancel a Black man, who had a moment- one single slap, out in the…",2022-04-15 07:33:59+00:00,,Twitter for iPhone,0,0,0,0
21,securifyid_tr,"Kaba Kuvvet Saldırıları X SecurifyID Ters Faktör Kimlik Doğrulama 🙃

#willsmith #oscar #kabakuvvetsaldırıları #mfa… https://t.co/qkUUDoR1r0",2022-04-15 07:30:58+00:00,"Ankara, Turkey",Twitter Web App,2,0,0,0
22,PushkarPartani,"RT @cpsavesoil: Italian newspaper @leggoit covered @SadhguruJV's appearance at the ""Oggi E Un Altro Giorno"" @altrogiornorai1 show where he…",2022-04-15 07:26:47+00:00,"Pune, India",Twitter for Android,0,0,0,0
23,Bobdstone26,"RT @securify_id: Brute Force Attacks X SecurifyID Reverse Factor #Authentication 🙃

#willsmith #oscar #bruteforce #mfa #cybersecurity https…",2022-04-15 07:25:13+00:00,,Twitter for Android,0,0,0,0
24,sectest9,"RT @securify_id: Brute Force Attacks X SecurifyID Reverse Factor #Authentication 🙃

#willsmith #oscar #bruteforce #mfa #cybersecurity https…",2022-04-15 07:24:41+00:00,"Hyderabad, India",auto is the only way it can be ,0,0,0,0
25,CyberSecurityN8,"RT @securify_id: Brute Force Attacks X SecurifyID Reverse Factor #Authentication 🙃

#willsmith #oscar #bruteforce #mfa #cybersecurity https…",2022-04-15 07:24:39+00:00,,forRetweeting,0,0,0,0
