,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,viavhs,RT @NextBestPicture: THE NEXT BEST PICTURE PODCAST: Ep 289 - #Cannes2022 Preview &amp; The #MarcelTheShellWithShoesOn Trailer w/ @JRParham @Eve…,2022-04-10 20:58:41+00:00,"Raleigh, NC",Twitter for iPhone,0,0,0,0
1,JLenardDetroit,"RT @JLenardDetroit: YES, NOT ALL #abusive #relationships are the #Man #mental or #physical #abuse of the #Woman!!

#KBJ doesn't know what a…",2022-04-10 20:58:40+00:00,"Wyandotte, MI (Downriver DTW)",Twitter Web App,0,0,0,0
2,Tooly70,@LoveMiles10 @SheikKuyateh @stephenasmith @willsmith @chrisrock https://t.co/7X7voiDkU8,2022-04-10 20:58:37+00:00,Rochester NY,Twitter for Android,0,0,0,0
3,BIGBLUEOmar,"Todo por una tóxica hpta falta de respeto elemental.

@willsmith venga a #Ecuador compre una buena casa y enamórese… https://t.co/Jxnt3ooRf4",2022-04-10 20:58:23+00:00,Guayaquil,Twitter for iPhone,1,0,0,0
4,DesFreya,#listen #listen🎵 #listentothis #wehavetoactnow #climatechangeisreal #climateemergency #climatechange… https://t.co/txh1AAmbrV,2022-04-10 20:58:20+00:00,"Colorado, USA",Instagram,0,1,0,1
5,PrakashSwain214,RT @POP_Culture2020: Our Sunday Funday show will Be Live tonight at 7:30PM Eastern! I'll Be Joined By The Amazing @twmackay34 And we'll be…,2022-04-10 20:57:58+00:00,India,Twitter for iPhone,0,0,0,0
6,valkyriot,"RT @SensaCineMx: #WillSmith no es el único que ha causado polémica por su comportamiento

https://t.co/GuuUff1ptt",2022-04-10 20:57:54+00:00,Lima - Perú,Twitter for Android,0,0,0,0
7,Datin_TripleD,"RT @Eturnalpdp: Ima tell my kids that this was the 1st Aunt Viv &amp; the 2nd Aunt Viv. 

#thefreshprinceofbelair #willsmith #auntviv #millivan…",2022-04-10 20:57:19+00:00,"Newark, NJ",Twitter for Android,0,0,0,0
8,reallonstermash,"My tweet has been viewed by over 2000 people, but hardly any clicks onto the you tube link.  Check it out...guarant… https://t.co/kofIz5sGNT",2022-04-10 20:57:12+00:00,The X-Mansion,Twitter for Android,2,0,0,0
9,mtlombardic,"Oye es bien penca la Jada Pinkett, no le vasto con cagarse a Will Smith ahora mas encima no le presta ropa y dice q… https://t.co/xGUtgtq5Kt",2022-04-10 20:57:03+00:00,"Viña del Mar, Chile",Twitter for Android,3,0,0,0
10,POP_Culture2020,Our Sunday Funday show will Be Live tonight at 7:30PM Eastern! I'll Be Joined By The Amazing @twmackay34 And we'll… https://t.co/YFLjzdw2DS,2022-04-10 20:56:58+00:00,"Boston, Massachusetts",Twitter Web App,3,0,0,1
11,luana_ailennn,"RT @TomatazosCom: #MichaelBay dice que la gente debería estar hablando de #Ucrania en lugar del escándalo de #WillSmith. 

➡️🔗https://t.co/…",2022-04-10 20:56:48+00:00,,Twitter for Android,0,0,0,0
12,igottaring,@tylerperry @willsmith @jadapsmith @chrisrock https://t.co/y1u6GaCf1J,2022-04-10 20:56:33+00:00,,Twitter for iPhone,0,0,0,0
13,vikramdave,RT @France24_en: @SadhguruJV @DelanoDSouza 🔴Indian🇮🇳 mystic @SadhguruJV counts #WillSmith among his followers... what does the famous #guru…,2022-04-10 20:56:04+00:00,"S Korea, Planet Earth",Twitter for Android,0,0,0,0
14,edgedandtaken_,"According to Forbes, Will Smith’s memoir has seen a surge in sales since the slap-gate event at the 2022 Oscars.

R… https://t.co/X7945m7fg4",2022-04-10 20:55:52+00:00,Pakistan,Twitter Web App,0,0,0,0
