,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,warren_to_the_g,@chrisrock Hi Chris. I think the whole world agrees that that slap was uncalled for. Smith was completely wrong. I… https://t.co/E4yFJBwP6a,2022-04-09 07:58:54+00:00,brighton,Twitter for Android,0,0,0,0
1,waywardgiiirl,"RT @Kat82131855: In tutto questo Chris Rock non si è ancora degnato di fare delle scuse NO COMMENT 
Le parole hanno un peso ricordiamocelo…",2022-04-09 07:58:44+00:00,,Twitter for Android,0,0,0,0
2,Chase_2100,"RT @alideloach1: Will Smith when he heard Chris Rock's joke about Jada

#WillSmith #ChrisRock #JadaPinkettSmith https://t.co/htvQGGcGRs",2022-04-09 07:58:31+00:00,,Twitter Web App,0,0,0,0
3,PAkihabara,RT @PAkihabara: La Academia ha prohibido a #WillSmith a asistir a los #Oscars en los próximos 10 años tras el incidente con #ChrisRock http…,2022-04-09 07:58:08+00:00,,Twitter for iPhone,0,0,0,0
4,waywardgiiirl,"RT @mitchLAURENZANA: #WillSmith bandito da tutti gli eventi Academy per i prossimi dieci anni.
Chissá se lo faranno anche con i coinvolti i…",2022-04-09 07:57:46+00:00,,Twitter for Android,0,0,0,0
5,realexof,"RT @alideloach1: Will Smith when he heard Chris Rock's joke about Jada

#WillSmith #ChrisRock #JadaPinkettSmith https://t.co/htvQGGcGRs",2022-04-09 07:57:45+00:00,Torino,Twitter for Mac,0,0,0,0
6,RizElHombre,@mcuban if anything we’ve all seen a lot past couple years and the world is worried about #will slapping #chrisrock… https://t.co/GYNNc6hkqF,2022-04-09 07:57:44+00:00,"New York, USA",Twitter for iPhone,1,0,0,0
7,gheburaseye,"#unpopularopinion

#WillSmith bandito dagli #Oscar per 10 anni.

Nella questione tra lui e #ChrisRock molti non han… https://t.co/eSFxgrlbi1",2022-04-09 07:57:43+00:00,,Twitter Web App,1,0,1,0
8,SharonTru2yasef,RT @MsPattyJackson: Chris Rock has hired a law firm. He won’t talk about the slap in his Comedy Shows. What’s really going on with #ChrisRo…,2022-04-09 07:57:33+00:00,"Philadelphia, PA",Twitter for Android,0,0,0,0
9,QorRoq1,"RT @QorRoq1: #drake #kanyewest 
#CLASSLESS #chrisrock 
#SMOKESrock SHATASS 
#DISTRACTERS 

#wef #EUGENICs #DEpop 

@JUSTINTRUDEAU 
#MANDATE…",2022-04-09 07:57:14+00:00,,Twitter Web App,0,0,0,0
10,waywardgiiirl,"RT @Cinzy08_: İmmagino,invece che #ChrisRock potrà continuare a fare delle battute stupide e infelici e soprattutto ridere sulle malattie d…",2022-04-09 07:56:59+00:00,,Twitter for Android,0,0,0,0
11,compuguy28,@AdamSandler @chrisrock It was so cool sitting in front of you tonight at Chris’s show.  He killed it tonight.,2022-04-09 07:56:59+00:00,Palm Springs,Twitter for iPhone,0,0,0,0
12,turkulus_com,"Will Smith,10 yıl boyunca Oscar’a katılmaktan men edildi 

#WillSmith #willsmithoscars #ChrisRock  #Oscar #Oscars 
 https://t.co/LJsdQAxGXb",2022-04-09 07:56:51+00:00,Kayseri - Türkiye,Twitter Web App,0,0,0,0
13,kinglouistm,"RT @2640_gian: Per quanto il gesto sia sbagliatissimo e assolutamente da condannare, 10 anni di ban non li avrebbe presi neanche in carcere…",2022-04-09 07:56:44+00:00,She/her/they/them ,Twitter for Android,0,0,0,0
14,feraribs_world,"Didn't drink garri for 2 days straight 😂😂
E con be like say garri don dey part of my body ❤️😭… https://t.co/iHJDgnzsEu",2022-04-09 07:56:43+00:00,Nigeria,Twitter for Android,1,0,0,1
15,DhakaTribune,"The academy did not say, however, that Smith would be ineligible to be nominated for Oscars during this time.

Want… https://t.co/e5tR9xFM6m",2022-04-09 07:56:18+00:00,"Dhaka, Bangladesh",Twitter Web App,2,0,0,0
