,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,JhulySantillan,"@Horacitu @SERGESEPULVEDA  hola, he visto videos donde #JadaSmith se ríe después de la cachetada que le pone… https://t.co/Ge1hA61HEm",2022-04-01 21:34:53+00:00,,Twitter Web App,0,0,0,0
1,MichaelPGrande,RT @QueenNat_35: I love Ricky Gervais! 😂 #WillSmith #JadaSmith https://t.co/BA23N0yp2h,2022-04-01 21:30:19+00:00,"California, Los Angeles",Twitter for iPhone,0,0,0,0
2,MoonCatMila,RT @QueenNat_35: I love Ricky Gervais! 😂 #WillSmith #JadaSmith https://t.co/BA23N0yp2h,2022-04-01 21:17:21+00:00,,Twitter for iPhone,0,0,0,0
3,estesn,RT @QueenNat_35: I love Ricky Gervais! 😂 #WillSmith #JadaSmith https://t.co/BA23N0yp2h,2022-04-01 21:14:15+00:00,"St Joseph, MO",Twitter Web App,0,0,0,0
