,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,ReasonOverDogma,Fuck this authoritarian snowflake culture &amp; good on @chrisrock for at least maintaining his sense of humor so well… https://t.co/HeMta4shcj,2022-03-28 20:58:59+00:00,#Offgrid⚓⛵BC🇨🇦,Twitter Web App,3,1,0,1
1,Persefoneee_,RT @FrankChollywood: Desde mañana cualquier persona que yo sienta que me falte el respeto le voy a meter su garnatón y espero que  nadie me…,2022-03-28 20:58:59+00:00,,Twitter for iPhone,0,0,0,0
2,Misstashaullah,"RT @munyachawawa: Will Smith vs. Chris Rock 😤 🏆

This is the best I could do for you on an iPhone with one bar of WIFI abroad 😂  Last day o…",2022-03-28 20:58:59+00:00,Leeds,Twitter for iPhone,0,0,0,0
3,BRADNFLNBA,Disagree Malcolm. People won't forget this because they SAW it. #WillSmith had a likeable persona before this.… https://t.co/GS25ClgMeY,2022-03-28 20:58:59+00:00,,Twitter for Android,1,0,0,0
4,Liberalwoodsman,RT @AdrianLGreen: I’ll bet this husband really wanted to kick some ass last week after the disrespectful comments and insults directed at h…,2022-03-28 20:58:58+00:00,Skiing with a buzz on,Twitter for iPhone,0,0,0,0
5,Simondsouza_off,RT @CINEMATENT: #WillSmith might have his Academy membership suspended after he slapped #ChrisRock at the #Oscars but he will not have his…,2022-03-28 20:58:58+00:00,"Bengaluru, India",Twitter for Android,0,0,0,0
6,GunkDaily,@stephenasmith @willsmith @TheRock @chrisrock Stick to sports Stephen A. You don’t know about the real world,2022-03-28 20:58:57+00:00,,Twitter for iPhone,2,0,0,0
7,Brunofragapires,Como que um tapa pode virar marketing? #WillAndChris #WillSmith #ChrisRock,2022-03-28 20:58:57+00:00,,Twitter for Android,0,0,0,0
8,nathier07,@LeoPicon @willsmith @chrisrock @guiaraujo13 Ai garoto como você é patético,2022-03-28 20:58:57+00:00,,Twitter for Android,0,0,0,0
9,Zezo_Zxz,"RT @BoundlessDCF: We can all sometimes feel like Chris Rock... but Boundless is here to stay! 

Still building, still innovating, still pay…",2022-03-28 20:58:57+00:00,"İstanbul, Türkiye",Twitter for iPhone,0,0,0,0
10,mrpablosanchez,"@GasPumpLife @Xelez21 @GodzillaCheeze @willsmith I'd back that Chris Rock knew nothing about her disease, but made… https://t.co/JW0ljQqnfY",2022-03-28 20:58:57+00:00,,Twitter for Android,1,0,2,0
11,king_2kay,RT @rantsnbants: So next man can pam his wife but this is where he drew the line?! 🤣 #WillSmith is done in these streets! 🤡,2022-03-28 20:58:57+00:00,"Accra, Ghana",Twitter for Android,0,0,0,0
12,lletdecoco,Avui es bon dia per recordar això #WillSmith https://t.co/BApAuN1TMT,2022-03-28 20:58:57+00:00,Catalunya,Twitter for iPhone,33,0,0,4
13,madeyinka1,"RT @munyachawawa: Will Smith vs. Chris Rock 😤 🏆

This is the best I could do for you on an iPhone with one bar of WIFI abroad 😂  Last day o…",2022-03-28 20:58:56+00:00,,Twitter for iPhone,0,0,0,0
14,Besthockeyfan1,@joosherdoosher @sad_boy1M @willsmith The pictures are from Lalaland mistakenly winning in 2018,2022-03-28 20:58:56+00:00,Canada,Twitter for iPhone,2,0,0,0
15,JAZZ_AZZzz,#Oscars2022 #WillSmith 🤣🥰 #TiffanyHaddish I know that’s right 🤣😘 https://t.co/UA60Ued3Aj,2022-03-28 20:58:56+00:00,"Merritt Island, FL",Twitter for iPhone,3,0,1,1
16,fat_train,"@WSJ I have a legitimate question.

Where was security? Why was #WillSmith allowed to be comforted by other celebri… https://t.co/3JnSMo3h0C",2022-03-28 20:58:56+00:00,Canada | UK | Spain,Twitter Web App,52,0,3,2
17,mommaford5,RT @mariashriver: #WillSmith says he wants to be a vessel for love. Love is not violent. Love is not what was displayed on a global stage t…,2022-03-28 20:58:56+00:00,,Twitter for iPhone,0,0,0,0
18,marikap_,RT @willsmith: Whelp.,2022-03-28 20:58:55+00:00,Greater Vancouver A,Twitter for iPhone,0,0,0,0
19,MrRuidiazYT,@ArtXTR @willsmith Lo funny sera cuando este hombre conteste p tener ese user,2022-03-28 20:58:55+00:00,United States,Twitter for Android,0,0,0,0
20,eiduffydavis,"@heylookitspanda @MissGinaDarling @willsmith Vehemently disagree. @chrisrock  He was not at fault here, and, frankly, HE ROCKS!",2022-03-28 20:58:55+00:00,,Twitter for Android,4,0,0,0
21,kkaziza,"RT @munyachawawa: Will Smith vs. Chris Rock 😤 🏆

This is the best I could do for you on an iPhone with one bar of WIFI abroad 😂  Last day o…",2022-03-28 20:58:55+00:00,"New York, NY",Twitter for iPhone,0,0,0,0
22,giulik3,"RT @CNNEE: #WillSmith dijo que, antes de su victoria, el también nominado #DenzelWashington compartió algo de sabiduría con él: ""En tu mome…",2022-03-28 20:58:55+00:00,,Twitter for Android,0,0,0,0
23,cici_interlude,RT @BMarshh: Welcome to the club,2022-03-28 20:58:55+00:00,HoustonAtlantaVegas,Twitter for iPhone,0,0,0,0
24,primosabio1,"Ah mano  kakaakkaakakak, esse foi o melhor sem duvidas kakakak mdss bom dms 
.
.
. #everybodyhateschris… https://t.co/FQBYIiIWaR",2022-03-28 20:58:55+00:00,,Twitter for Android,0,0,0,0
25,nomellamosantos,La torra de #WillSmith me parece #fake pero siendo en los #oscars me callo.,2022-03-28 20:58:54+00:00,,Twitter for iPhone,0,0,0,0
26,3maciels,RT @mariashriver: #WillSmith says he wants to be a vessel for love. Love is not violent. Love is not what was displayed on a global stage t…,2022-03-28 20:58:54+00:00,,Twitter for iPhone,0,0,0,0
