,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,Stermygh,"Will Smith Responds To Academy’s 10-year Ban via @townflexgh https://t.co/DycB5yrw6k

#Oscars #WillSmith #townflex",2022-04-09 08:58:55+00:00,KASOA-GHANA,Twitter for Android,1,0,0,0
1,marie_jo_,"RT @afialmeida228: Franchement, il y'en a plus que marre du deux poids deux mesures quand il s'agit des célébrités noires. On a vu des whit…",2022-04-09 08:58:43+00:00,"Reims, France",Twitter for iPhone,0,0,0,0
2,tweet2sudipta,RT @NewsWaveIndia2: NEWS WAVE INDIA: চড় কাণ্ডের জের; অস্কার থেকে ১০ বছরের জন্য নির্বাসিত উইল স্মিথ https://t.co/tLYtU3pTNy #jadapinkettsmi…,2022-04-09 08:58:40+00:00,"Kolkata, India",Twitter Web App,0,0,0,0
3,donnabainbridg1,"RT @jrrdesertfox9: I didn't have an ounce of sympathy for this guy earlier. But here, you can literally feel the pain in his soul. #JadaPin…",2022-04-09 08:58:35+00:00,,Twitter Web App,0,0,0,0
4,YosefBekele11,"In the US when someone like Chrisrock insults your wife in front of millions, you're expected to sit &amp; lough with t… https://t.co/u1xeV3QtkN",2022-04-09 08:58:24+00:00,Ethiopia,Twitter Web App,0,0,0,0
5,davcking,"remember that one movie where @willsmith was like ""i dont trust that robot"". that was some good acting. like i real… https://t.co/DuNKY2bMe5",2022-04-09 08:58:23+00:00,Vancouver,Twitter for Android,0,0,0,0
6,maryilritorno,"RT @mitchLAURENZANA: #WillSmith bandito da tutti gli eventi Academy per i prossimi dieci anni.
Chissá se lo faranno anche con i coinvolti i…",2022-04-09 08:58:23+00:00,,Twitter for Android,0,0,0,0
7,UncommonJide,"RT @ahluv2: #JadaPinkettSmith kicking #willsmith while he’s down saying she ‘never' wanted to marry Will, cried at 'horrible' wedding https…",2022-04-09 08:58:11+00:00,"Victoria Island, Nigeria",Twitter for Android,0,0,0,0
8,nizukabean,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-09 08:58:09+00:00,🌈 afrofeminist,Twitter for iPhone,0,0,0,0
9,FranAltomare,"Se vi state chiedendo cosa abbia fatto di male #WillSmith per meritarsi un decennio di esclusione dagli #Oscar , di… https://t.co/33ixZofM25",2022-04-09 08:57:49+00:00,"Milano, Lombardia",Twitter for iPhone,43,0,3,3
10,chvnsmi,"RT @CerfiaFR: 🇺🇸🎬 FLASH | Will #Smith est interdit de toute cérémonie des #Oscars pour une durée de 10 ans.

(Académie) #WillSmith",2022-04-09 08:57:48+00:00,,Twitter for iPhone,0,0,0,0
11,NewspaperANI,"Will Smith responds to Academy's 10-year ban after 2022 Oscars slap incident

#WillSmith #Oscars #Oscars2022… https://t.co/Wz4HJDZoyg",2022-04-09 08:57:42+00:00,"New Delhi, India",Twitter for Android,1,0,0,0
12,albekulan,"RT @ItsShannyRae: Listen, we aren't canceling Will Smith. 
-sincerely Black People
#BlackTwitter #WillSmith #BoycottOscars",2022-04-09 08:57:40+00:00,,Twitter Web App,0,0,0,0
13,BluRayTalk,Marry Me BLU RAY REVIEW + Unboxing / Menu https://t.co/IS4D1qxRDh #BluRay #DVD #4K #Oscars ￼  #AcademyAwards ￼  #WillSmith #ChrisRock,2022-04-09 08:57:40+00:00,"Los Angeles, CA",Twitter for iPad,0,0,0,0
14,safferpsyche,The problem with wives abusing husbands is that it doesn't get taken seriously and me are shamed and their masculin… https://t.co/cDT43fkV0L,2022-04-09 08:57:33+00:00,South Africa,Twitter for Android,6,0,2,0
15,3dCharls,#WillSmith #willsmithslap #WillAndChris #WillSmithAssault #HarveyWeinstein #Hollywood #Hollywoodacademy… https://t.co/G1V95qhY0F,2022-04-09 08:57:30+00:00,,Twitter Web App,1,0,0,0
16,UHeartfire,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-09 08:57:29+00:00,,Twitter for Android,0,0,0,0
17,Santos2Pierre,#WillSmith c'est l'histoire d'un mec amoureux d'une véritable perverse narcissique (comme de nombreuses femmes) qui… https://t.co/FK6VcXiLUs,2022-04-09 08:57:19+00:00,paris,Twitter Web App,0,0,0,0
18,HelloJulia,"RT @ebonyplusirony: what a luck for roman polanski that he didn't slap the child in the face back then, otherwise he wouldn't have won an o…",2022-04-09 08:57:13+00:00,Germany,Twitter for iPhone,0,0,0,0
19,LucioFulciFan,A lot of guys love unconditionally. Some women take advantage of that. While gaslighting the victim if he questions… https://t.co/iGCGW2yt1l,2022-04-09 08:57:10+00:00,Cachtice Castle,Twitter Web App,0,0,0,0
20,screwlabour,RT @PauljePaul: #WillSmith banned for ten years from attending the #Oscars just how lucky is this bloke.,2022-04-09 08:57:09+00:00,"South East, England",Twitter for Android,0,0,0,0
21,JeanNeig3,"#WillSmith a bien eu raison de mettre une claquasse de cowboy à cet abruti de Chris Rock, le Hanouna 🇺🇸, qui fait c… https://t.co/kLWuOYlN9M",2022-04-09 08:57:09+00:00,,Twitter for iPhone,1,0,0,0
22,Ltncrst,#WillSmith ne è valsa la pena?,2022-04-09 08:57:00+00:00,,Twitter for Android,0,0,0,0
23,donnabainbridg1,"RT @AnaBriceno17: Will Smith is the perfect example of how being in a relationship with the wrong person can destroy your entire life. 

#W…",2022-04-09 08:56:51+00:00,,Twitter Web App,0,0,0,0
24,iampatesaint,I feel that divorce is an option for a reason. Folks shouldn’t suffer through relationships for the sake of others/… https://t.co/ZpMBiRjtEQ,2022-04-09 08:56:38+00:00,,Twitter for iPhone,0,1,0,0
25,K3RZEW,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-09 08:56:38+00:00,Bussy Galore,Twitter Web App,0,0,0,0
26,DonShlonzo,"RT @MickyBeisenherz: #ApokalypseundFilterkaffee mit der Wochenendbeilage u.a. mit #WillSmith, den 90ern nach J. Adorjan, #BorisBecker, Selb…",2022-04-09 08:56:35+00:00,,Twitter for iPhone,0,0,0,0
27,Diabdiab_,"RT @CerfiaFR: 🇺🇸🎬 FLASH | Will #Smith est interdit de toute cérémonie des #Oscars pour une durée de 10 ans.

(Académie) #WillSmith",2022-04-09 08:56:26+00:00,Namek,Twitter for iPhone,0,0,0,0
28,AHssassins2004,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-09 08:56:24+00:00,"Le Plus Grand Pays, La France ",Twitter for Android,0,0,0,0
29,RoiGlorieuxBis,RT @Stuntman_MIK3: If #WillSmith wants to make a comeback. He needs to cut Jada out 100%. He needs to cut her loose. She is toxic..toxic...…,2022-04-09 08:56:16+00:00,🌍,Twitter for Android,0,0,0,0
30,Franklyntorett0,Acha usenge @willsmith,2022-04-09 08:56:13+00:00,Hot boxin,Twitter for Android,0,0,0,0
31,Wade_vice,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-09 08:56:13+00:00,,Twitter for Android,0,0,0,0
32,raphggv,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-09 08:56:01+00:00,59,Twitter for iPhone,0,0,0,0
