,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,CairoTimes2,"Oprah Offers #ChrisRock  $2.6 Million For Talking About Oscars Slap

https://t.co/Hu2bd0i3r3",2022-04-08 08:57:24+00:00,Cairo,Twitter Web App,0,0,0,0
1,AgadelicFMDAB,@chrisrock look every kid on Earth throughout the internet has a dumb uncle that shows em blue movies and tells the… https://t.co/4JDYsly0PL,2022-04-08 08:55:45+00:00,,Twitter Web App,0,0,0,0
2,KingingBanting,RT @SlackazRemix: 👀 Brother Tony Rock sends shots at Will &amp; Jada on stage. #chrisrock #willsmith https://t.co/hFLFT7u6GH,2022-04-08 08:54:19+00:00,,Twitter for iPhone,0,0,0,0
3,MemonNasim,"RT @chrisrock: Kevin and I are hitting the NY area hard this summer.  Presale happening now, click the link in my bio. https://t.co/UNoJJVK…",2022-04-08 08:53:43+00:00,"Cambridge, MA",Twitter for Android,0,0,0,0
4,davidbullas,"RT @authomize: Join @Authomize after the South Florida Cyber Security Summit on April 14th for a night out with @chrisrock.

We'll be raffl…",2022-04-08 08:52:29+00:00,,Twitter for iPhone,0,0,0,0
5,MissingPiecesny,"@AJ_Humanity @RealDLHughley @chrisrock Whew,the ghetto, their friendship spans years!!!",2022-04-08 08:51:19+00:00,The City Of New York,Twitter for Android,0,0,1,0
6,T1114M1224,RT @fungus_jimmy: Hey @jerryspringer... wanna host #TheOscars next year???   #WillAndChris #WillSmithAssault #ChrisRock https://t.co/yitl5D…,2022-04-08 08:51:00+00:00,,Twitter for iPhone,0,0,0,0
7,SUBXmoon,"@coingecko Happy birthday Coingecko 
@Dracceus 
@aantonop 
@chrisrock",2022-04-08 08:50:31+00:00,,Twitter for Android,1,0,0,0
8,LouieCarreira7,"RT @LouieCarreira7: @AdamSandler @chrisrock VIVA UKRAINE VIVA
PUTIN MUST FALL
THE WORLD IS WITH YOU UKRAINE
I have just written my first bo…",2022-04-08 08:50:31+00:00,,Twitter Web App,0,0,0,0
9,dasa70170592,RT @metejones: Will slapped Chris back to Pookie… whoa #Oscars #AcademyAwards #AcademyAwards2022 #chrisrock #willsmith https://t.co/dO4bh9h…,2022-04-08 08:49:52+00:00,,Twitter Web App,0,0,0,0
10,SEA2MIA,"@pitbull, you're jealous of @chrisrock  really?
Grow TF up #stalker.
#ABUSER
#Sociopath",2022-04-08 08:49:42+00:00,,Twitter for Android,0,0,0,0
11,sociioparty,@quigmimi @chrisrock So should every comedian apologise to everyone they've ever joked about?,2022-04-08 08:47:16+00:00,,Twitter for Android,1,0,0,0
12,KaspianL,"Following the Oscar slap, which is your favourite Hollywood Slap?

#Hollywood #slap #movie #FilmTwitter #WillSmith… https://t.co/kpcnEqG9Nk",2022-04-08 08:44:46+00:00,"London, England",Twitter for Android,1,0,0,1
13,adnzafar,"Chris Rock Ego Death World Tour 2022, 12-15 May, 2022
Tix {https://t.co/1P20Twocki}

#chrisrock #egodeathworldtour… https://t.co/7lCD6SCR8w",2022-04-08 08:43:36+00:00,,Twitter for Android,2,0,0,0
14,JasonWi25039827,@chrisrock disgraceful what smith did to you mate ….,2022-04-08 08:42:33+00:00,"South Shields, England",Twitter for iPhone,0,0,0,0
15,lanouvellevie_,RT @kacikprens: Konuşmasak olmazdı! #WillSmith #ChrisRock #willsmithchrisrock  #Oscar #psikoloji #sosyalpsikoloji #türkçepodcast https://t.…,2022-04-08 08:40:56+00:00,London,Twitter Web App,0,0,0,0
16,AntinaziZ,"RT @3L_CAN: Lo se imaginan ustedes cuando #JadaPinkett  le está siendo infiel a  #WillSmith 
#Oscars #ChrisRock #SiguemeYTeSigo https://t.c…",2022-04-08 08:40:01+00:00,Ecuador,Twitter for Android,0,0,0,0
17,PodNationPods,"RT @TalkAmongstPod: Apparently, 20 women isn't enough for a police investigation 🤷🏽‍♂️ you gotta put up Bill Cosby numbers!

Find out more…",2022-04-08 08:38:41+00:00,,PodNation,0,0,0,0
18,HBCampbellJR,"RT @Shaughn_A2: Man…the more I hear about #JadaPinkettSmith, the more I literally DESPISE her! I’m not excusing what #WillSmith did to #Chr…",2022-04-08 08:38:02+00:00,Galt's Gulch,Twitter for iPhone,0,0,0,0
19,KimVsupremacy1,"RT @bollywood_life: Trending Hollywood News Today: BTS V reveals about his flirty encounter with Olivia Rodrigo, Kim Kardashian-Pete Davids…",2022-04-08 08:29:25+00:00,Tae,Twitter for Android,0,0,0,0
20,AntinaziZ,Para mí que #JadaPinkettSmith también se lo culeo a #ChrisRock no tengo pruebas pero tampoco dudas. https://t.co/gctevBQYey,2022-04-08 08:29:21+00:00,Ecuador,Twitter for Android,1,0,0,0
21,MandoJohny,#fuckjoebiden #fjb #letsgobrandon #politics #politician #politicalcorrectness #obama #willsmith #chrisrock… https://t.co/AiRL2CtmgQ,2022-04-08 08:28:18+00:00,,Twitter Web App,1,0,0,0
22,MonikaS39013518,RT @IndianYuvas: This academy award scene of Will Smith and Oscar was no less than how my father treats me when he watches baghban on loop.…,2022-04-08 08:26:47+00:00,Kota,Twitter Web App,0,0,0,0
23,JamesKe23772615,Man fuck @chrisrock..he’s a puppet for the upper class people.. they always dress him up to talk about us on a big… https://t.co/lB5kRsUpiD,2022-04-08 08:26:28+00:00,,Twitter for iPhone,0,0,0,0
24,taefolder32,"RT @bollywood_life: Trending Hollywood News Today: BTS V reveals about his flirty encounter with Olivia Rodrigo, Kim Kardashian-Pete Davids…",2022-04-08 08:25:48+00:00,,Twitter for Android,0,0,0,0
25,Jujubebe14,"Share on Twitter, invite at least one person and @three friends; then you can participate in the sharing of bscdao… https://t.co/yKlLACxZAh",2022-04-08 08:25:30+00:00,,Twitter for Android,0,0,0,0
26,KimTaehyung_875,"RT @bollywood_life: Trending Hollywood News Today: BTS V reveals about his flirty encounter with Olivia Rodrigo, Kim Kardashian-Pete Davids…",2022-04-08 08:24:22+00:00,,Twitter for Android,0,0,0,0
27,TalkAmongstPod,"Apparently, 20 women isn't enough for a police investigation 🤷🏽‍♂️ you gotta put up Bill Cosby numbers!

Find out m… https://t.co/07OCJUZ0y9",2022-04-08 08:23:44+00:00,"London, England",Twitter for Android,0,0,0,2
28,OperaCeleb,Should Will Smith have his Oscar taken away? #WillSmith @chrisrock #ChrisRock #Slapgate #Hollywood #oscar… https://t.co/unxUiV7uZ5,2022-04-08 08:23:28+00:00,London,Twitter Web App,1,1,1,1
29,Oscar1_Baron,"RT @PeteFighter: OK……. This one wins!!
#WillSmith #Oscars2022 #ChrisRock #StreetFighter 

By bruscopa (tiktok) https://t.co/3d3xn8MlUe",2022-04-08 08:22:02+00:00,,Twitter for Android,0,0,0,0
30,msnlatino,La Academia adelanta su decisión sobre el bofetón de Will Smith a @chrisrock https://t.co/DcaHOt1ZR6,2022-04-08 08:21:20+00:00,"Bellevue, WA",OxfordBlue-Twitter,0,0,0,0
31,kacikprens,Konuşmasak olmazdı! #WillSmith #ChrisRock #willsmithchrisrock  #Oscar #psikoloji #sosyalpsikoloji #türkçepodcast… https://t.co/MpvkXy3QRf,2022-04-08 08:20:02+00:00,Sabancı Üniversitesi,Twitter Web App,10,0,0,1
32,preciousVbear,"RT @bollywood_life: Trending Hollywood News Today: BTS V reveals about his flirty encounter with Olivia Rodrigo, Kim Kardashian-Pete Davids…",2022-04-08 08:19:57+00:00,She/Her🇮🇳,Twitter for Android,0,0,0,0
33,Fruit0s,@gig_dao @willsmith @chrisrock 💛,2022-04-08 08:19:29+00:00,,Twitter for Android,0,0,0,0
34,AdamPeters,"Burbank is wild-
1️⃣Creepy Will Ferrell.
2️⃣Adam Driver and @joshgroban’s adult love child.
3️⃣@chrisrock not getti… https://t.co/kJqLzaEeZr",2022-04-08 08:17:14+00:00,"Davenport, IA",Twitter for iPhone,0,0,0,0
35,kim_taehyung_43,"RT @bollywood_life: Trending Hollywood News Today: BTS V reveals about his flirty encounter with Olivia Rodrigo, Kim Kardashian-Pete Davids…",2022-04-08 08:14:53+00:00,,Twitter for Android,0,0,0,0
36,Shaminarthedrgn,@chrisrock Any chance of coming to Perth City in Western Australia?,2022-04-08 08:13:38+00:00,I fly where I please!,Twitter Web App,0,0,0,0
