,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,ECB09943595,"@lopezdoriga @EugenioDerbez Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones… https://t.co/zhPaFFAuaA",2022-03-28 21:57:48+00:00,,Twitter Web App,0,0,0,0
1,Battlesnake555,I’ve been trying all day not to say it but fuck it #JadaSmith. #keepmywifesnameoutyourmouth https://t.co/a9ZvtfwYgS,2022-03-28 21:54:06+00:00,Plymouth,Twitter for iPhone,1,0,0,0
2,Rick_929305,"Quando os humoristas irão aprender que há limite para  fazer humor?
Apenas quem tem doença autoimune ou quem é fami… https://t.co/HMG3KY8EAh",2022-03-28 21:51:24+00:00,"Mauá, Brasil",Twitter Web App,2,0,0,0
3,bebz03s,I know chris is a person that always jokes but I dont think its appropriate to jokes about others conditions. Under… https://t.co/qh29mQnk7H,2022-03-28 21:49:39+00:00,,Twitter for iPhone,0,0,0,0
4,MidoDakkak,"I genuinely believe that Will could have acted differently, and I am firmly against the idea of making fun of any p… https://t.co/4XmQV6Fa8K",2022-03-28 21:48:56+00:00,Sverige,Twitter for Android,2,0,0,0
5,ECB09943595,"@premierleague Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel #Willsmith… https://t.co/REON341TNw",2022-03-28 21:43:56+00:00,,Twitter Web App,0,0,0,0
6,ECB09943595,"@ChumelTorres Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel #Willsmith… https://t.co/IWxz5IKixa",2022-03-28 21:43:48+00:00,,Twitter Web App,1,0,0,0
7,ECB09943595,"@LassoGuillermo Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel… https://t.co/7LeNPZzvZu",2022-03-28 21:43:38+00:00,,Twitter Web App,0,0,0,0
8,ECB09943595,"@lopezdoriga Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel #Willsmith… https://t.co/2kzuccQQyZ",2022-03-28 21:43:31+00:00,,Twitter Web App,0,0,0,0
9,ECB09943595,"@tinocotania Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel #Willsmith… https://t.co/7xAd6NNaYA",2022-03-28 21:43:19+00:00,,Twitter Web App,0,0,0,0
10,ECB09943595,"@AlertaNews24 Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel #Willsmith… https://t.co/HadFzPonH8",2022-03-28 21:43:13+00:00,,Twitter Web App,0,0,0,0
11,ECB09943595,"@ChelseaFC Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel #Willsmith… https://t.co/InyfCAs0ii",2022-03-28 21:43:08+00:00,,Twitter Web App,0,0,0,0
12,ECB09943595,"@ESPNFC Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel #Willsmith… https://t.co/BrM8KOapwX",2022-03-28 21:42:52+00:00,,Twitter Web App,0,0,0,0
13,ECB09943595,"@oburneo40 Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel #Willsmith… https://t.co/ePtl0CPnYG",2022-03-28 21:42:45+00:00,,Twitter Web App,0,0,0,0
14,ECB09943595,"@luisevivanco @PalacioEmilio Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones… https://t.co/UAfUeyV5Wg",2022-03-28 21:42:38+00:00,,Twitter Web App,0,0,0,0
15,ECB09943595,"@LassoGuillermo Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel… https://t.co/5aiTpsHyzz",2022-03-28 21:42:32+00:00,,Twitter Web App,0,0,0,0
16,ECB09943595,"@APACHE_EC @JGabrielSCG Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel… https://t.co/qlvtedOsQb",2022-03-28 21:42:24+00:00,,Twitter Web App,0,0,0,0
17,ECB09943595,"Cachos, cuernos a Will Smith 🐮 de su esposa, Jada infiel 💕💔🐮 mejorado
#Relaciones #Infiel #Willsmith #JadaSmith… https://t.co/SfXR2LievF",2022-03-28 21:42:13+00:00,,Twitter Web App,0,0,0,0
18,CASSINOV,Nojoda #WillSmith te vas a arrecha por el Chalequeo de #ChrisRock? Si tu propia mujer #JadaSmith  cada vez que se s… https://t.co/2Hf9QavmRc,2022-03-28 21:41:28+00:00,"Ciudad Del Pánico, Caracas ",Twitter for Android,1,0,0,0
19,BrendaR34416630,"RT @CmLolla: Entendam, aquilo não foi uma ""piada"", mas sim uma agressão psicológica, perante o mundo, para com uma mulher portadora de doen…",2022-03-28 21:38:29+00:00,,Twitter for Android,0,0,0,0
20,Bris1402,"@ImagenTVMex @deprimeramano Lo q debió de haber hecho WSmith era haberle pedido, exigido a CRock q se disculpara co… https://t.co/vDH5m8n0io",2022-03-28 21:38:09+00:00,,Twitter for Android,0,0,0,0
21,hsimingli2,"RT @TW_nextmedia: 威爾史密斯揍完人「台下偷哭」！丹佐華盛頓出手了　急拉一旁說這讓他冷靜
#蘋果新聞網 #appledailytw #appledaily #奧斯卡金像獎 #ChrisRock #WillSmith #Oscars2022 #蘋果娛樂 #威爾史密…",2022-03-28 21:37:29+00:00,,Twitter for Android,0,0,0,0
22,Doombased1,"Brooooooooooooo, I’ll make an exception, since this bullshit has gone too long but this is money 😩 #WillSmith… https://t.co/1B2c1qRNwO",2022-03-28 21:33:01+00:00,Mile 420,Twitter for iPhone,0,0,0,0
23,greyspiritprot1,"My baby's face when #willsmithchrisrock @TheAcademy ""Damn Will"" #ChrisRock #JadaSmith https://t.co/1LCTwVrhqH",2022-03-28 21:32:17+00:00,https://freezlike.co/?id=@grey,Twitter Web App,0,0,0,0
