,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,tweet2sudipta,RT @NewsWaveIndia2: NEWS WAVE INDIA: চড় কাণ্ডের জের; অস্কার থেকে ১০ বছরের জন্য নির্বাসিত উইল স্মিথ https://t.co/tLYtU3pTNy #jadapinkettsmi…,2022-04-09 08:58:40+00:00,"Kolkata, India",Twitter Web App,0,0,0,0
1,donnabainbridg1,"RT @jrrdesertfox9: I didn't have an ounce of sympathy for this guy earlier. But here, you can literally feel the pain in his soul. #JadaPin…",2022-04-09 08:58:35+00:00,,Twitter Web App,0,0,0,0
2,YosefBekele11,"In the US when someone like Chrisrock insults your wife in front of millions, you're expected to sit &amp; lough with t… https://t.co/u1xeV3QtkN",2022-04-09 08:58:24+00:00,Ethiopia,Twitter Web App,0,0,0,0
3,maryilritorno,"RT @mitchLAURENZANA: #WillSmith bandito da tutti gli eventi Academy per i prossimi dieci anni.
Chissá se lo faranno anche con i coinvolti i…",2022-04-09 08:58:23+00:00,,Twitter for Android,0,0,0,0
4,vibesofindia_,The infamous slap gate at the Oscars did lead to huge ripples. @TheAcademy of Motion Picture Arts and Sciences bann… https://t.co/Rya8eBwGYu,2022-04-09 08:58:17+00:00,India,Twitter Web App,0,0,0,0
5,ohh_torie,@chrisrock you a bitch fr,2022-04-09 08:58:08+00:00,"Ohio, USA",Twitter for iPhone,0,0,0,0
6,FranAltomare,"Se vi state chiedendo cosa abbia fatto di male #WillSmith per meritarsi un decennio di esclusione dagli #Oscar , di… https://t.co/33ixZofM25",2022-04-09 08:57:49+00:00,"Milano, Lombardia",Twitter for iPhone,43,0,3,3
7,BluRayTalk,Marry Me BLU RAY REVIEW + Unboxing / Menu https://t.co/IS4D1qxRDh #BluRay #DVD #4K #Oscars ￼  #AcademyAwards ￼  #WillSmith #ChrisRock,2022-04-09 08:57:40+00:00,"Los Angeles, CA",Twitter for iPad,0,0,0,0
8,KJMatthewstv,#ChrisRock 🔥 https://t.co/AYegR3xKyp,2022-04-09 08:56:51+00:00,"Los Angeles, CA",Twitter for iPhone,0,0,0,0
9,joseph_arinanye,@Breaking911 For defending his wife? And @chrisrock ? Nothing? Jokes should dressed with humility. Not everything i… https://t.co/FKjitCTaiL,2022-04-09 08:56:06+00:00,"Mbarara, Uganda",Twitter for Android,0,0,0,0
10,CanuckSyko,"@chrisrock was dissing @jadapsmith back in 2016, and again in 2022... Chris Rock had that slap coming....., he's ta… https://t.co/XPEyVpQg4o",2022-04-09 08:55:02+00:00,Vancouver,Twitter Web App,3,0,0,0
11,RubinoMauro,"#WiilSmith aveva mille modi per difendere la moglie: una battuta, un discorso, una protesta, tutti i mezzi mediatic… https://t.co/9g1sclvAA9",2022-04-09 08:54:44+00:00,"Puglia, Italia",Twitter Web App,7,0,2,0
12,MT568GH,Oscar agrees with another bully. Are you making fun of Will Smith's wife's illness? Oscar ignoring the other bullie… https://t.co/gKV4r1aXKU,2022-04-09 08:54:32+00:00,𝐘𝐠 𝐬𝐭𝐚𝐧𝐝☻︎,Twitter for Android,1,0,0,0
13,RostovNoticias,La Academia de Cine de #EUA prohíbe a #WillSmith asistir a sus actos durante 10 años por el incidente con… https://t.co/W8kGFb0g5G,2022-04-09 08:54:27+00:00,Mexico,Twitter for Android,2,0,0,1
14,Angelapalmas2,RT @OneArtist5: 🔴 L’#Academy ha bandito dagli Oscar #WillSmith per 10 anni dopo il suo attacco  a #ChrisRock nell’edizione di quest’anno. h…,2022-04-09 08:54:13+00:00,,Twitter for Android,0,0,0,0
15,bb_vyld,RT @radiomitre: 📣WILL SMITH I La academia de cine de Hollywood informó que su consejo de administración prohibió a Will Smith participar po…,2022-04-09 08:53:54+00:00,world,Twitter for Android,0,0,0,0
16,traydaysmoke,"Aw hell nah bro.😭

Bro really did all that stuff just for her to do him so dirty, like bruh. Will really didn’t des… https://t.co/DVVNDB2h3V",2022-04-09 08:53:44+00:00,,Twitter for iPhone,1,0,0,0
17,Helmut_Zemo123,@NAKG788 @willsmith @chrisrock Ban the victim? No that’s not the play. Be better Nick,2022-04-09 08:53:29+00:00,"Florida, USA",Twitter for iPhone,0,0,0,0
18,bywirenews,Hollywood's film academy on Friday banned #WillSmith from attending the #Oscars for 10 years after the best actor w… https://t.co/iQJUA0vpYJ,2022-04-09 08:53:26+00:00,"London, England",Twitter Web App,2,0,0,0
19,zenwoxx,#WillSmith #chrisrock #Oscars2022 #UkraineRussianWar #ukraine #russia #putin #trump @dmgsofficial https://t.co/1Eceur5PoA,2022-04-09 08:53:09+00:00,,Twitter Web App,0,0,0,0
20,interpretpoetry,"RT @jrrdesertfox9: I didn't have an ounce of sympathy for this guy earlier. But here, you can literally feel the pain in his soul. #JadaPin…",2022-04-09 08:53:09+00:00,,Twitter for iPhone,0,0,0,0
21,StefanoCalzola6,"#WillSmith #bandito per 10 anni dagli #Oscar, la punizione per l’attore dopo lo schiaffo a #ChrisRock… https://t.co/EuNMAVddjc",2022-04-09 08:53:04+00:00,,Twitter Web App,0,0,0,0
