,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,Luisaa_Swag,"RT @jorgeorrant3: Las #mujeres más odiadas del mundo

Amber #Heard: destruyó la carrera de Jhonny Deep con difamaciones y aparte lo engañó…",2022-04-15 21:46:39+00:00,,Twitter for iPhone,0,0,0,0
1,Mgtow93990147,"The last Simp saga is coming to an end 😂😂
#jadasmith will divorce him and bankrupt his fortune.… https://t.co/GF3VjRuufK",2022-04-15 21:28:27+00:00,"Casablanca, Grand Casablanca",Twitter for Android,0,0,0,0
2,ginger_erratic,"RT @MoviesMarvelous: And keep Fish Mooney's name out of your mouth!
#MoonKnight #Jada #JadaPinkett #JadaSmith #Marvel #MCU #DC #Gotham http…",2022-04-15 21:05:35+00:00,,Twitter for Android,0,0,0,0
