,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,567DK,"This.  This. This. This.  This has always been the plan between Putin, LePen, Trump and dare I say?  Johnson.… https://t.co/n0Lf0AuKpr",2022-04-08 21:58:59+00:00,,Twitter Web App,0,0,0,0
1,mrhenrype,People need to remember that #WillSmith is still human and prone to making mistakes. Just because he’s in the publi… https://t.co/Nw4UR1ly99,2022-04-08 21:58:58+00:00,"Dubai, United Arab Emirates",Twitter for iPhone,1,0,1,0
2,5toPoderqroo,"La Academia veta a #WillSmith de los Óscar durante 10 años
La nota 👇
https://t.co/NNIkdCCqjh https://t.co/oKLcw2BbU3",2022-04-08 21:58:58+00:00,"Benito Juárez, Quintana Roo",Twitter for Android,0,0,0,0
3,neezy_sam,"RT @RealMiniAOC: Only 3,638 more days until @willsmith’s next slap at the 104th Grammy’s. 🫣",2022-04-08 21:58:52+00:00,"Naples, FL",Twitter Web App,0,0,0,0
4,ribana6886,@MaguichaDoria @willsmith Huy ..  que fuerte castigo .   Lo malo es que repercutirá en su carrera.   🤦,2022-04-08 21:58:52+00:00,,Twitter for Android,0,0,0,0
5,Vika_Lalanne,Chat madan #WillSmith lan https://t.co/arcnIeGDM0 https://t.co/ip8ZwkBQmL,2022-04-08 21:58:51+00:00,,Twitter for Android,0,0,0,0
6,McLane505,Justice for Chris Rock has been served! You can’t just embarrass someone on stage like that #oscar #WillSmith,2022-04-08 21:58:51+00:00,yourmumsyard,Twitter for iPhone,0,0,0,0
7,GloryHoleshow,#jadapinkett #WillSmith this definitely feeds into the negative opinions people have about Jada. It’s bad https://t.co/5AC9dCBdX6,2022-04-08 21:58:50+00:00,Canada,Twitter for iPhone,0,0,0,0
8,velasquismo_,"RT @GabyMeza8: OFICAL: #WillSmith ha sido EXPULSADO de los #Oscars por los próximos 10 años, así lo dió a conocer el presidente de La Acade…",2022-04-08 21:58:50+00:00,ZDR,Twitter for iPhone,0,0,0,0
9,SnarkMeister2,"@BetteMidler #WillSmith 
#Oscars

I didn't see if they also banned him from being nominated for an Oscar.
They should do that as well.",2022-04-08 21:58:49+00:00,NYC,Twitter for Android,3,0,1,0
10,Luis8aTobar,"Por favor Will date cuenta...

#WillSmith",2022-04-08 21:58:48+00:00,Guatemala,Twitter for Android,0,0,0,0
11,howard_sheena,@rickygervais In the scale of things at the moment re #Ukraine #CostOfLiving crisis do we really give a s##t ? With… https://t.co/NNRwJMqcYK,2022-04-08 21:58:46+00:00,Uk,Twitter for iPhone,0,0,0,0
12,TomMk9,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-08 21:58:42+00:00,France,Twitter for iPhone,0,0,0,0
13,londonergurl,RT @cquirarte: La academia @TheAcademy veta a #WillSmith de todos los eventos durante 10 años por abofetear a #ChrisRock,2022-04-08 21:58:39+00:00,On Bourbon Street ,Twitter for iPhone,0,0,0,0
14,Micha17835853,Nie potrafię pojąć dlaczego dzisiejszy świat jest tak bardzo przewrażliwiony na każdym punkcie...… https://t.co/ErkVDJvpdH,2022-04-08 21:58:39+00:00,,Twitter for Android,0,0,0,0
15,NoFranco4,"RT @ivan_alexis__: Todo mal para #WillSmith. 

- Se le cayeron todas sus producciones futuras.
- Jada habla y sale en su contra, diciendo q…",2022-04-08 21:58:34+00:00,,Twitter for Android,0,0,0,0
16,demelza72,RT @doctorgis84: Praticamente rischia più sanzioni #WillSmith che #Putin.,2022-04-08 21:58:33+00:00,,Twitter for iPhone,0,0,0,0
17,Matgo111,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-08 21:58:33+00:00,Saint-Lubin-des-Joncherets,Twitter for iPhone,0,0,0,0
18,ndomingo12,@screenrant It’s ok @willsmith  we are still looking forward to Bad Boys 4 !!! Keep your head up high!….. you did w… https://t.co/jyx4jt34JR,2022-04-08 21:58:33+00:00,"California, USA",Twitter for iPhone,2,0,1,0
19,rkid727,Will Smith wasn’t mad at Chris Rock. He was mad at himself for turning into a queen. Jada’s the king. Our world in… https://t.co/E16nOOUuLH,2022-04-08 21:58:30+00:00,"Texas, USA",Twitter for iPhone,1,0,0,0
20,Nicolas4917,@C5N @willsmith @chrisrock El INADI esta en la puerta de mi casa,2022-04-08 21:58:29+00:00,"Buenos Aires, Argentina",Twitter for Android,0,0,0,0
21,JustEatBarbecue,RT @mycelebrityandi: 📷 Will Smith Banned From Oscars Events For 10 Years For Slapping Chris Rock Nearly two weeks after #willsmith hit #chr…,2022-04-08 21:58:18+00:00,Are You Struggling Right Now? 👉,Little White,0,0,0,0
22,mycelebrityandi,📷 Will Smith Banned From Oscars Events For 10 Years For Slapping Chris Rock Nearly two weeks after #willsmith hit… https://t.co/lxFBmJNEA1,2022-04-08 21:58:14+00:00,Lagos Nigeria,Tumblr,1,0,0,1
23,Keirashley,"@TheAcademy banning #willsmith for ten years after he finally received his first Oscar??? Bit dramatic! Maybe one year, but ten!?",2022-04-08 21:58:10+00:00,"Gold Coast, Queensland",Twitter for iPhone,0,0,0,0
24,oliver_halls,"A man, 53, has been banned from a private members club for assaulting another man, 57.

In other news…

A man, 69,… https://t.co/GyDTZSp3xs",2022-04-08 21:58:09+00:00,"London, England",Twitter for iPhone,0,0,1,0
25,NoPasaNada_mx,"#VidayEstilo 😲 | Academia de cine de EU prohíbe a Will Smith asistir a los Oscar por 10 años.

NOTA 👉… https://t.co/atYhANmD4y",2022-04-08 21:58:05+00:00,"Navojoa, Sonora, México",Twitter Web App,0,0,0,0
26,567DK,@Reuters Russia is involved.  Question the polls because Russia is involved.  #WillSmith,2022-04-08 21:58:05+00:00,,Twitter Web App,0,0,0,0
27,Actua_monde,"Après avoir giflé Chris Rock, Will Smith interdit de toute cérémonie des Oscars pour dix ans #WillSmith… https://t.co/qEFiHGJutL",2022-04-08 21:58:04+00:00,,Twitter Web App,3,0,0,0
28,whatsteabih,A black man won an #Oscar 20 years ago which was Denzel Washington so by the time @willsmith get off suspension he’… https://t.co/Sf5wiXE9Ph,2022-04-08 21:58:03+00:00,"Illinois, USA",Twitter for iPhone,0,0,0,0
29,joni_elena,"#WillSmith got really into the local costeño music and culture, which meant a lot to people. Music/culture is insep… https://t.co/8tRk5hcsMO",2022-04-08 21:58:00+00:00,Tkaronto,Twitter for Android,3,0,1,0
30,gtenas,Que exagerados con #WillSmith peores cosas he visto en los Oscars y nadie dice nada.,2022-04-08 21:58:00+00:00,Guatemala,Twitter for Android,0,0,0,0
31,hazardinhio,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-08 21:58:00+00:00,"Paris, France",Twitter for iPhone,0,0,0,0
32,CamilleZnlo,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-08 21:57:59+00:00,"Catalogne, Espagne",Twitter for iPhone,0,0,0,0
33,_lunaalu_,"Ok, #WillSmith ya tiene su sanción por su violento actuar pero, ¿Y la sanción a @chrisrock por violentar y burlarse… https://t.co/volXXbECCj",2022-04-08 21:57:58+00:00,,Twitter for Android,0,0,0,0
34,diya428,Donald Trump can run for President again but Fresh Prince of Slapgate can’t go to the Oscars for 10 years. Really i… https://t.co/n0C6DJQ0Mb,2022-04-08 21:57:56+00:00,"Houston, TX",Twitter for iPhone,1,0,0,0
35,alxcxre,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-08 21:57:53+00:00,Lyon,Twitter for iPhone,0,0,0,0
36,Tigress700,"RT @LadyMidnytemare: No Will, you were not wrong. That Ableist D*ck got the sting he deserved. #willsmithchrisrock #WillSmith #IStandWithWi…",2022-04-08 21:57:53+00:00,"Dallas, TX",Twitter for iPhone,0,0,0,0
37,Bf_Desert_eagle,"RT @jevomislamodo: #WillSmith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock.

En France, une femm…",2022-04-08 21:57:45+00:00,,Twitter for Android,0,0,0,0
38,jacobdehart,@willsmith I have a theory it won’t ever be a plural word,2022-04-08 21:57:45+00:00,Chicago (Oak Park),Twitter for iPhone,2,0,1,0
39,staluego,"#BreakingNews : 
Dans l’adaptation américaine de « LA GIFLE » 
@willsmith reprendra le rôle de Lino Ventura et… https://t.co/aJyyER4bTF",2022-04-08 21:57:43+00:00,Paris,Twitter for iPhone,0,0,0,0
40,rittickdatta,"RT @iwightradio: ENTERTAINMENT NEWS: Will Smith has been banned from the Oscars for 10 years after he slapped Chris Rock live on stage.
#Wi…",2022-04-08 21:57:43+00:00,MONEY MIRACLES ARE A MYTH? ➤,RDCS579,0,0,0,0
41,Mlk2801,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-08 21:57:41+00:00,,Twitter for Android,0,0,0,0
42,anissssss_____,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-08 21:57:39+00:00,"Marseille, France",Twitter for iPhone,0,0,0,0
43,FaatouBerete,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-08 21:57:37+00:00,"Paris, France",Twitter for iPhone,0,0,0,0
44,LauraMadrigali,"Questi sono i valori occidentali, per difendere i quali ci accingiamo a stremare per i prossimi 10 anni almeno.… https://t.co/d6EJGTPxln",2022-04-08 21:57:36+00:00,,Twitter for Mac,0,0,0,0
45,iwightradio,ENTERTAINMENT NEWS: Will Smith has been banned from the Oscars for 10 years after he slapped Chris Rock live on sta… https://t.co/bKPGisvCZh,2022-04-08 21:57:32+00:00,"Newport, England",Twitter for iPhone,3,0,1,1
46,GDRDE2,RT @Mediavenir: 🎬 FLASH - Will Smith est interdit de toute cérémonie des Oscars pour 10 ans après sa gifle contre Chris Rock. (AFP) #WillSm…,2022-04-08 21:57:32+00:00,Gdr / De / Aa / Gva ,Twitter for iPhone,0,0,0,0
47,joni_elena,For like a month my Colombian social media feeds were 90% #WillSmith being cool and down-to-earth with everyone he… https://t.co/S9YR57UYP9,2022-04-08 21:57:32+00:00,Tkaronto,Twitter for Android,3,0,1,0
48,ClaudelGFX,"RT @WORLDSTAR: According to reports, The motion picture academy has now banned #WillSmith from attending the #Oscars or any other academy e…",2022-04-08 21:57:27+00:00,"Torino, Italy / Galati, RO",Twitter Web App,0,0,0,0
49,567DK,"@Quicktake Hold the phone, LePen is a Putin accomplice.  Are you sure this poll is correct?  Surely you know Russia… https://t.co/W0iHpkGJ73",2022-04-08 21:57:27+00:00,,Twitter Web App,1,0,1,0
50,alexsimonelis,"@nypost #WillSmith needs to get out of Cuckistan, pronto.",2022-04-08 21:57:26+00:00,Montreal,Twitter Web App,0,0,0,0
51,TayTay65703365,"RT @FraserJubb: Massive overreaction by the Academy. Will Smith had already given up his membership status, apologised publicly and seeking…",2022-04-08 21:57:25+00:00,,Twitter for Android,0,0,0,0
52,future_footseps,#WillSmith is an interesting actor and he usually has something worthwhile to say. I'm sorry this situation  happen… https://t.co/Q6ZquO0x4t,2022-04-08 21:57:23+00:00,,Twitter for Android,1,0,0,0
53,ShaoShisho,All eyes on him #WillSmith #Oscars2022 #JadaPinkettSmith #2pac #theslap https://t.co/m5cfUBO2ay,2022-04-08 21:57:20+00:00,,Twitter for Android,0,0,0,0
54,LauraMadrigali,"@faustomamberti Questi sono i valori occidentali, per difendere i quali ci accingiamo a stremare per i prossimi 10… https://t.co/grelizMaWu",2022-04-08 21:57:19+00:00,,Twitter for Mac,0,0,0,0
55,MarvelousRhodia,"Il faudra actualiser le proverbe : On ne sépare pas l'homme BLANC de l'artiste. 
#WillSmith",2022-04-08 21:57:17+00:00,"Helsinki, Finlande",Twitter Web App,0,0,0,0
56,joni_elena,"I have a lot of thoughts, but the only one that won't get me thrown in Twitter jail is this:

I used to live on the… https://t.co/JPQSYznac1",2022-04-08 21:57:16+00:00,Tkaronto,Twitter for Android,15,1,2,4
57,JarvsRzr,"Eu vou ficar quiéto mano, ja que a INVERÇÂO de Valores esta nitida e instalada na sociedade é capaz de eu ser cance… https://t.co/Ioc0VRX53Z",2022-04-08 21:57:15+00:00,"São Paulo, Brasil",Twitter Web App,0,0,0,0
58,sardul33,"RT @MarceloBR21: #WillSmith banned from #Oscars for 10 years after slapping @chrisrock.👏
It would be great if @TheAcademy also punished #pe…",2022-04-08 21:57:15+00:00,How to manifest a LIFE 👉,bot_sagar,0,0,0,0
59,moigonzalez,"RT @JoseCardenas1: La Academia veta a #WillSmith por 10 años
⬇️
https://t.co/wU6unYOjEE",2022-04-08 21:57:14+00:00,"Mexico, ME",Twitter for iPhone,0,0,0,0
60,AFMarot,#WillSmith #Oscars2023 https://t.co/DgTA9Imvpq,2022-04-08 21:57:05+00:00,,Twitter for iPhone,1,0,1,0
61,GustavoAGranada,"RT @GabyMeza8: OFICAL: #WillSmith ha sido EXPULSADO de los #Oscars por los próximos 10 años, así lo dió a conocer el presidente de La Acade…",2022-04-08 21:57:04+00:00,Itaugua,Twitter for Android,0,0,0,0
62,MarceloBR21,"#WillSmith banned from #Oscars for 10 years after slapping @chrisrock.👏
It would be great if @TheAcademy also punis… https://t.co/TqmXYjzYWq",2022-04-08 21:57:02+00:00,Brasil,Twitter for Android,6,0,1,2
63,EwingT_PhD,RT @lauramcneal: WOW!!! The Academy bands Will Smith from the Oscars for 10 years!!! 😱😱😱. I honestly did not think the penalty would be thi…,2022-04-08 21:57:02+00:00,"San Francisco Bay Area, CA",Twitter Web App,0,0,0,0
64,VDFromAToZ,"@Variety #Oscars @Variety 
I've said it once. but I'll say it again: I think of this outcome as being ""just dessert… https://t.co/im5yqzjqaz",2022-04-08 21:57:00+00:00,"Beneath Canada, our Bestie. ",Twitter Web App,0,0,0,0
65,Manuela_Machado,"RT @ToddKunzTV: Will Smith will not be allowed to attend the Academy Awards for the next 10 years, as a result of his slapping comedian Chr…",2022-04-08 21:56:56+00:00,Manifest Your Life ➼,manuela machado,0,0,0,0
66,doctorgis84,Praticamente rischia più sanzioni #WillSmith che #Putin.,2022-04-08 21:56:56+00:00,Sicilia - Calabria,Twitter for Android,63,0,2,6
67,conejuscyn,RT @SandymoonDCS: Vetan a #WillSmith por 10 años de la Academia y le agradecen a #ChrisRock que haya guardado la compostura y siguiera con…,2022-04-08 21:56:55+00:00,,Twitter for Android,0,0,0,0
68,franconemarisa,RT @rtl1025: 📍 L'Academy Award mette al bando #WillSmith: non potrà partecipare agli #Oscar per 10 anni. Will Smith non potrà partecipare a…,2022-04-08 21:56:54+00:00,,Twitter Web App,0,0,0,0
69,ChuanxinK,"RT @cravin4: BREAKING NEWS;
Will Smith's band will be performing at the Oscars for the next 10 years.

TBH I can't wait to see DJ Jazzy Jef…",2022-04-08 21:56:54+00:00,Manifest Your Life ➼,ISP492lab,0,0,0,0
70,SpencerKarter,"David Rubin and The #Oscars aka #TheAcademy are DEAD TO ME!

#DontCensorMe #FreeWillSmith #WillSmith… https://t.co/MJrwnTlzj9",2022-04-08 21:56:50+00:00,"Greenwood, SC",Twitter for Android,2,0,0,0
71,Stu_McCartney,"Me da un pena tremenda todo lo que le está pasando a #WillSmith , le cancelan contratos , le prohíben asistir a una… https://t.co/ql4Qe3RQy6",2022-04-08 21:56:48+00:00,"Castellón de la Plana, España",Twitter for iPad,0,0,1,0
72,BetheAntiNarc,"The Empire Strikes Back!
#WillSmith 
#theslap
#BeTheAntiNarc https://t.co/LV2uYvIauK",2022-04-08 21:56:43+00:00,"Chicago, IL",Twitter for iPhone,0,0,0,0
73,katiefalconee,"RT @iluvdyl888: cool ! now ban every single rapist, homophobe, racist, assaulter, and anti-vaxxer that is still allowed to attend the Oscar…",2022-04-08 21:56:39+00:00,,Twitter for iPhone,0,0,0,0
74,cravin4,"BREAKING NEWS;
Will Smith's band will be performing at the Oscars for the next 10 years.

TBH I can't wait to see D… https://t.co/smv5QYHlsT",2022-04-08 21:56:39+00:00,Fhloston Paradise,Twitter for Android,3,0,0,2
75,MarcScottEmery,"It’s @jadapsmith that needs to be cancelled, not @willsmith https://t.co/nLtnY7pIzy",2022-04-08 21:56:37+00:00,"Sechelt, British Columbia",Twitter for iPhone,13,0,3,1
76,impactocamargo,"Will Smith estará vetado de los Oscar por diez años
#WillSmith #Oscar #Impacto #noticias 
https://t.co/41gAcSXsTG",2022-04-08 21:56:33+00:00,"Camargo, Chihuahua",Twitter Web App,0,0,0,0
77,Tigress700,RT @LilMissFirecra1: I'm not mad at Will Smith he did what a man's suppose to do that is defend his Black wife. If any ws or buckdancing se…,2022-04-08 21:56:30+00:00,"Dallas, TX",Twitter for iPhone,0,0,0,0
78,leeroythebrave,@KINGMARKOTHE3RD @younityyy Did you really only watch the #Oscars JUST for #WillSmith? I doubt it.,2022-04-08 21:56:28+00:00,"California, USA",Twitterrific for iOS,0,0,1,0
79,olderbrother21,"RT @SpencerKarter: @olderbrother21 #BadNews, My #Reaction to #WillSmith's 10-Year #Oscars Ban Got 14 Dislikes, No Likes, #SMH! #Reaction?…",2022-04-08 21:56:19+00:00,Philadelphia,Twitter Web App,0,0,0,0
80,WilsonIjide,"@CNN That is one moment of lack of self control. Willsmith is fund of cracking jokes like the one he could not tolerate, what an irony.",2022-04-08 21:56:17+00:00,,Twitter for Android,0,0,0,0
81,NYCTastemakers,Will Smith Banned from Attending the Oscars for the Next 10 Years. To read this Latest News article by Lucrecia Dob… https://t.co/RifUF7DSAZ,2022-04-08 21:56:17+00:00,New York City,Hootsuite Inc.,0,0,0,0
82,ToddKunzTV,"Will Smith will not be allowed to attend the Academy Awards for the next 10 years, as a result of his slapping come… https://t.co/jXeQPOWWqH",2022-04-08 21:56:16+00:00,"Idaho Falls, Idaho",SocialNewsDesk,2,0,4,1
83,v_zamor,"RT @FilmNewsNos: 🎬MOVIE HISTORY: 27 years ago today, April 7, 1995, the movie ‘Bad Boys’ opened in theaters!

#WillSmith #MartinLawrence #T…",2022-04-08 21:56:14+00:00,,Twitter Web App,0,0,0,0
