,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,SeVon1010,RT @amirerbs: This edit is amazing 😂👌🏻 - @Eminem @willsmith https://t.co/jr7YTJbXRC,2022-04-04 20:58:56+00:00,"O'Fallon, MO",Twitter for Android,0,0,0,0
1,RTN_92,#وزارة_التعليم #BIGBANG_StillLife #GRAMMYs #BusinessProposal #TwentyFiveTwentyOne #BTSARMY #الاتحاد_الفيحاء… https://t.co/u0sIw42uVb,2022-04-04 20:58:53+00:00,From no where,Twitter for Android,0,0,0,0
2,ycest001,RT @amirerbs: This edit is amazing 😂👌🏻 - @Eminem @willsmith https://t.co/jr7YTJbXRC,2022-04-04 20:58:37+00:00,,Twitter for Android,0,0,0,0
3,Unminced_Words,When Chuck Norris tells a joke about Will Smith’s wife… https://t.co/eRfywrSUbY is here w subversion &amp; great gifts… https://t.co/Y7eVDlc6SP,2022-04-04 20:58:33+00:00,"Nevada, USA",Twitter for iPhone,1,0,0,0
4,YeahBecomeOne4,@NomoreMrQuiet @willsmith @chrisrock @jadapsmith His profile represents willsmith's name so people can read informa… https://t.co/N2hS4QW2Gg,2022-04-04 20:58:04+00:00,Global🌎,Twitter Web App,2,0,1,1
5,marilyn_yadira,RT @TatyanaAli: I love #WillSmith very much. @chrisrock didn’t deserve to be hit. Period. My heart aches for what has happened. I don’t kno…,2022-04-04 20:57:34+00:00,USA,Twitter for Android,0,0,0,0
6,CharYates,Are we playing SUMMERTIME by Will Smith this year? Cuz that song still SLAP! 😂😂😂😂 #Slapgate #WillSmith,2022-04-04 20:56:59+00:00,"Detroit, MI",Twitter for iPhone,4,0,0,1
7,KNIGHTSWORD_KoJ,"Para los que aún dicen ""Duh, #WillSmith hizo bien..."" aquí @DrNetas
les explica con ""monitos"" en la ""UdQ"" por que N… https://t.co/VzhmsQRna6",2022-04-04 20:56:46+00:00,,Twitter for Android,1,0,0,0
8,Icingdeathe,"As hypocritical situational ethics is near the top of my pet peeve list, here's a thought. What if #WillSmith had m… https://t.co/Ph29Ia35aK",2022-04-04 20:56:45+00:00,Ethereally here...,Twitter Web App,0,0,0,0
9,Ruth_Pilligua,RT @EcuaTeve: #WillSmith https://t.co/tknHnodmvm,2022-04-04 20:55:40+00:00,,Twitter for Android,0,0,0,0
10,Kandy_Kruz_,RT @stephenasmith: If @willsmith seriously did that — and he wins the OSCAR — he just stained the greatest moment of his career. You cannot…,2022-04-04 20:55:23+00:00,"Atlanta, GA",Twitter for iPhone,0,0,0,0
11,CubaAdn,El actor #WillSmith comienza a sufrir las consecuencias de la cachetada más famosa de los #Oscars 🎬 https://t.co/T6KBA0zfJa,2022-04-04 20:55:16+00:00,"Florida, USA",Emplifi,2,0,0,0
12,CherylB_8783,#AngelinaPivarnick #ChrisLarangeira #WillSmith #ChrisRock 🤔🤔🤔🤔🤔🤔 https://t.co/d81mOru31W,2022-04-04 20:55:02+00:00,"Wichita,Ks",Twitter for Android,0,0,0,2
