,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,notamused666,RT @maybesainsburys: #ChrisRock 😄😄 https://t.co/Hm8TUqw8zz,2022-04-04 08:58:58+00:00,Earth,Twitter for iPad,0,0,0,0
1,bg7390989,"RT @natureanimalove: #chrisrock #willsmith uncensored 

really will. seriously. had to hit him ?
you don't put your hands
on someone.
reall…",2022-04-04 08:58:39+00:00,"España, mi amada patria.",Twitter Web App,0,0,0,0
2,sm93706970,RT @BlackStarDiva: Sorry to drag @rickygervais into this but his jokes at the Golden Globes were brutal. BRUTAL. No one slapped him because…,2022-04-04 08:58:30+00:00,,Twitter for Android,0,0,0,0
3,pleasanttomboy,"RT @PeteFighter: OK……. This one wins!!
#WillSmith #Oscars2022 #ChrisRock #StreetFighter 

By bruscopa (tiktok) https://t.co/3d3xn8MlUe",2022-04-04 08:57:59+00:00, 🌘🧘‍♀️,Twitter for iPhone,0,0,0,0
4,visitorsin,If we had a situation of #ChrisRock &amp; #WillSmith of different colour of skin would we have  seen raisce tention by now,2022-04-04 08:57:15+00:00,"Manchester, England",Twitter for Android,0,0,0,0
5,Ali__jutt777,"RT @mediaonblast: Breaking! From TMZz
FULL FOOTAGE of Chris’s unexpected visit to Will’s House.

#willsmith #chrisrock 
Will &amp; Chris April…",2022-04-04 08:56:50+00:00,,Twitter Web App,0,0,0,0
6,scitechculture,"Will Smith Slaps Chris Rock Fallout.
New STC on YouTube https://t.co/jc1oXB6s6N #willsmith #oscars #chrisrock #willsmithslap #celebrity",2022-04-04 08:56:32+00:00,Australia,Twitter for iPhone,0,0,0,0
7,dansoeric45,RT @chrisrock: The Chris Rock Show is streaming on HBO Max. Check it out! https://t.co/NAWjIX2ygs,2022-04-04 08:56:15+00:00,Accra Ghana,Twitter for Android,0,0,0,0
8,JohnCorser_Star,"RT @MAndrews_Star: For those who missed it, here's my latest @ExpressandStar column tackling the burning issues of @chrisrock and #Willsmit…",2022-04-04 08:55:49+00:00,Wolverhampton,Twitter Web App,0,0,0,0
9,buberduck,RT @CorkCoypu: I'm still upset that #WillSmith slapped #ChrisRock when #Bono was also in the room,2022-04-04 08:55:14+00:00,Ireland,Twitter for Android,0,0,0,0
10,benrosit,"RT @mediaonblast: Breaking! From TMZz
FULL FOOTAGE of Chris’s unexpected visit to Will’s House.

#willsmith #chrisrock 
Will &amp; Chris April…",2022-04-04 08:55:13+00:00,,Twitter Web App,0,0,0,0
11,dansoeric45,RT @chrisrock: Kevin and I are hitting NY hard this summer.   For presale tickets click the link in my bio. https://t.co/HY54rpDEP3,2022-04-04 08:54:36+00:00,Accra Ghana,Twitter for Android,0,0,0,0
12,dansoeric45,"RT @chrisrock: Kevin and I are hitting the NY area hard this summer.  Presale happening now, click the link in my bio. https://t.co/UNoJJVK…",2022-04-04 08:54:32+00:00,Accra Ghana,Twitter for Android,0,0,0,0
13,MAndrews_Star,"For those who missed it, here's my latest @ExpressandStar column tackling the burning issues of @chrisrock and… https://t.co/OlFab67jEz",2022-04-04 08:54:13+00:00,Telford,Twitter Web App,1,0,0,2
14,Phoenix_Kiana,"@KCC78454845 @sideys23 @sailor_blazej @BlackStarDiva @rickygervais @chrisrock Also: ""Alopecia areata occurs when th… https://t.co/TP1bTyHOq9",2022-04-04 08:52:48+00:00,,Twitter for Android,0,0,1,0
15,nalbudex1,"RT @mediaonblast: Breaking! From TMZz
FULL FOOTAGE of Chris’s unexpected visit to Will’s House.

#willsmith #chrisrock 
Will &amp; Chris April…",2022-04-04 08:52:00+00:00,,Twitter Web App,0,0,0,0
16,MrMartin1996,RT @doubletoasted_: Ok. Ok. I got another one for you. #ChrisRock’s POV of #WillSmith slapping him! #willsmithchrisrock https://t.co/mbpBHH…,2022-04-04 08:51:57+00:00,United States,Twitter Web App,0,0,0,0
17,Phoenix_Kiana,@KCC78454845 @sideys23 @sailor_blazej @BlackStarDiva @rickygervais @chrisrock You don't get it though. I understand… https://t.co/hRGOik7AnG,2022-04-04 08:51:21+00:00,,Twitter for Android,0,0,0,0
18,scitechculture,"Will Smith Slaps Chris Rock Fallout.
New STC on Vimeo https://t.co/Qw0cFvs1aK #willsmith #oscars #chrisrock #willsmithslap #celebrity",2022-04-04 08:50:32+00:00,Australia,Twitter for iPhone,1,0,0,0
19,JJXX88,"RT @seatodaynews: Actor Will Smith has just been named the winner of the Leading Actor category at the #Oscar2022 event.

Just before Will…",2022-04-04 08:50:32+00:00,Singapore,Twitter for Android,0,0,0,0
20,Phoenix_Kiana,@KCC78454845 @sideys23 @sailor_blazej @BlackStarDiva @rickygervais @chrisrock Never watched the show. And when it w… https://t.co/9RiiDy9Y77,2022-04-04 08:50:23+00:00,,Twitter for Android,0,0,1,0
