,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,PontualPortal,"#FAMOSOS | Oscar pode punir Will Smith por tapa na cara de Chris Rock e abre investigação

📌 Saiba de tudo pelo lin… https://t.co/tYTL81C5Nw",2022-03-28 20:55:19+00:00,"Manaus, Brasil",Instagram,0,0,0,0
1,ousadamente2020,"Não sou a favor da violência como professora, mas me pergunto se a ""brincadeira"" do Chris Rock não doeu mais em Jad… https://t.co/bK6oMsRpMa",2022-03-28 20:52:27+00:00,Brasil,Twitter for Android,0,0,0,0
2,LuMrtu,RT @ISMONA_MATOI: Nicole 😭😭😭😭Sa réaction est insane #Oscars #Oscars2022 #WillAndChris #jadasmith #jada #WillSmith https://t.co/ZdMYqqzxmd,2022-03-28 20:38:41+00:00,"Nevers, France",Twitter for iPhone,0,0,0,0
3,mmartinez0064,"@PhilAMellows Los 'problemones' del primer mundo:

#ChrisRock y #JadaSmith formaron parte del reparto de las pelícu… https://t.co/s52I7ixBRD",2022-03-28 20:38:39+00:00,,Twitter for Android,0,0,0,0
4,PhatPleasantly,Everybody TALKING ABOUT AUGUST 🤦🏾‍♀️🤦🏾‍♀️The situations are very different. August didn’t disrespect #jadasmith y’a… https://t.co/H7ThuG5fr1,2022-03-28 20:36:57+00:00,,Twitter for iPhone,0,0,0,0
5,Viniban_,"RT @OficialNekki: É assim que você defende sua esposa/assim não 
#WillSmith #WillAndChris #jadasmith https://t.co/G08QGRvc2e",2022-03-28 20:35:38+00:00,"Espírito Santo, Brasil",Twitter for Android,0,0,0,0
6,GallmanTanya,@Samieskies It was a bitch move. What man open hand smacks another dude? #willsmith WAS laughing until he saw her m… https://t.co/nWmVOhLW23,2022-03-28 20:32:08+00:00,,Twitter for Android,0,0,0,0
7,CgsYes,#jadasmith #WillSmithAssault #willsmithchrisrock https://t.co/if8spOeYyc,2022-03-28 20:30:12+00:00,,Twitter Web App,0,0,0,0
8,Wycked_Yum,"@DO_CONFIDENCE @DrDinD @cooltxchick #Baldness w chemo is as “popular” as wearing #masks to protect your health.

(W… https://t.co/Hi4Rjkf5t7",2022-03-28 20:28:13+00:00,Specific North Wet,Twitter for iPhone,0,0,0,0
9,CgsYes,#jadasmith #WillSmithAssault #willsmithchrisrock https://t.co/hzX7ld8pGe,2022-03-28 20:27:49+00:00,,Twitter Web App,0,0,0,0
10,imodupero,If there is something I learned from the #slap last nigh… it is how effective the communication between #jadasmith… https://t.co/p89TeqbOrH,2022-03-28 20:27:20+00:00,"Calne, England",Twitter for iPhone,1,0,0,0
11,rcolema75,"3/28/2022
Except for Beyoncé and 2 maybe 3 other gowns, in my opinion #JadaSmith had on one of the… https://t.co/5rNV9kjv81",2022-03-28 20:26:36+00:00,,Twitter for iPhone,0,0,0,0
12,MistyP79023472,@Schaffrillas #BoycottKingRichard #BoycottWillSmithMovies #BoycottWillSmith #disgusting #embarrassing #jadasmith sm… https://t.co/p0DrAjEjtY,2022-03-28 20:23:59+00:00,"Spokane, WA",Twitter for Android,1,0,0,0
13,manu65689179,"RT @ArnulfoBattaG: De muy mal gusto el comentario de #ChrisRock sobre la alopecia de #JadaSmith.
“Jada te amo, G.I. Jane 2,no puedo esperar…",2022-03-28 20:20:39+00:00,,Twitter for Android,0,0,0,0
14,Phreenyx,He went off script with no #mindfullness or #awareness #oscars we don’t know WHAT #JadaSmith is going thru at home… https://t.co/SLvr3xR1lD,2022-03-28 20:18:00+00:00,West Coast of US,Twitter for iPhone,0,0,0,0
15,aethranimae,RT @ExperienciasdeD: Estoy en contra de la violencia pero también estoy en contra del uso del humor para humillar a una persona que tiene u…,2022-03-28 20:17:44+00:00,"Madrid, Comunidad de Madrid",Twitter for Android,0,0,0,0
16,7uj8ik9ol,"#ChrisRock you keep telling your jokes, #WillSmith has some serious sick rage issues and so does #JadaSmith They ar… https://t.co/JgB1Xf8rZn",2022-03-28 20:15:35+00:00,"New Jersey, USA",Twitter Web App,0,0,0,0
