,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,WebPassSocial,#MovieNews #BadBoys4 #ChrisRock #Netflix #Oscars Studios Are Reportedly Putting Will Smith Projects on Hold https://t.co/aNW14WXPEq,2022-04-04 20:58:33+00:00,United States,dlvr.it,0,0,0,0
1,marilyn_yadira,@gammasusan @TatyanaAli @chrisrock Me too,2022-04-04 20:58:22+00:00,USA,Twitter for Android,0,0,0,0
2,YeahBecomeOne4,@NomoreMrQuiet @willsmith @chrisrock @jadapsmith His profile represents willsmith's name so people can read informa… https://t.co/N2hS4QW2Gg,2022-04-04 20:58:04+00:00,Global🌎,Twitter Web App,2,0,1,1
3,sophievickyw,RT @BlackStarDiva: Sorry to drag @rickygervais into this but his jokes at the Golden Globes were brutal. BRUTAL. No one slapped him because…,2022-04-04 20:57:37+00:00,"Belfast, Northern Ireland",Twitter for Android,0,0,0,0
4,girlgone21,The #WilliamSmith #ChrisRock incident should not have ever been aired! The #fiveseconddelay rule was not used! Some… https://t.co/ZOnue2bOPS,2022-04-04 20:57:36+00:00,,Twitter for Android,0,0,0,0
5,marilyn_yadira,RT @TatyanaAli: I love #WillSmith very much. @chrisrock didn’t deserve to be hit. Period. My heart aches for what has happened. I don’t kno…,2022-04-04 20:57:34+00:00,USA,Twitter for Android,0,0,0,0
6,Kandy_Kruz_,RT @stephenasmith: If @willsmith seriously did that — and he wins the OSCAR — he just stained the greatest moment of his career. You cannot…,2022-04-04 20:55:23+00:00,"Atlanta, GA",Twitter for iPhone,0,0,0,0
7,CherylB_8783,#AngelinaPivarnick #ChrisLarangeira #WillSmith #ChrisRock 🤔🤔🤔🤔🤔🤔 https://t.co/d81mOru31W,2022-04-04 20:55:02+00:00,"Wichita,Ks",Twitter for Android,0,0,0,2
8,SadUnicornClub,This is like the #ChrisRock #Rihanna panty joke. @elonmusk wasn’t invited 😂😂😂 https://t.co/lrHVqG0jiB,2022-04-04 20:54:50+00:00,SOMA in the TESLA,Twitter for iPhone,1,0,0,0
9,Whoremula1,"Oigan, creo que Jada siempre pone jeta en los chistes. Miren este clip de los VMA's de 1999. Adelante con las imáge… https://t.co/riovtc3FRr",2022-04-04 20:54:42+00:00,México,Twitter for Android,0,0,0,0
10,DollyDeanna,"RT @James_GithinjiK: #willsmith #chrisrock #oscars https://t.co/gWxjHJ8pwt
RICKY GERVAIS MUST HOST THE 2023 OSCARS VOTE HERE https://t.co/g…",2022-04-04 20:53:19+00:00,United Kingdom,Twitter for iPhone,0,0,0,0
11,DaAnsahonSports,4/2/22 #unc beats #CoachK  #DukeLives for (2nd) time in (28) days to pick up (1)(31) 1st tourney win in (83rd) tour… https://t.co/LWUS2hfNiG,2022-04-04 20:53:09+00:00,"USA. America, United States",Twitter for iPhone,1,0,0,1
