,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,eliprince82,RT @BlackStarDiva: Sorry to drag @rickygervais into this but his jokes at the Golden Globes were brutal. BRUTAL. No one slapped him because…,2022-03-28 21:58:58+00:00,"North Ridgeville, OH",Twitter for iPhone,0,0,0,0
1,ErosAlexandros,RT @CMonteroOficial: Así quedas cuando te dan un cachetazo en frente de millones de personas…😩 #ChrisRock https://t.co/TSOBXKSYeU,2022-03-28 21:58:58+00:00,Acapulco,Twitter for Android,0,0,0,0
2,larrysanlol,@USlawreview @BlackStarDiva @rickygervais @chrisrock Ok incel. Also whose*,2022-03-28 21:58:58+00:00,,Twitter for iPhone,0,0,1,0
3,FedUpResister,RT @Chadelleston: The reaction on Twitter to Will Smith slapping Chris Rock is depressing. The people who think it’s okay to assault someon…,2022-03-28 21:58:58+00:00,"Washington, USA",Twitter for iPhone,0,0,0,0
4,kenialachula2,@pavyg @chrisrock That’s what I thought! Because I saw them arrive on Tv and she looked beautiful. I thought it was… https://t.co/HMkPDRMQ9p,2022-03-28 21:58:57+00:00,,Twitter for iPhone,2,0,0,0
5,Jav73315244,#WillSmith  #chrisrock #mexico #GeorgeHarrison #ledvarela #jada #deyna #bullying #AcademyAwards #AnthonyHopkins… https://t.co/raUbmfoogP,2022-03-28 21:58:57+00:00,,Twitter Web App,0,0,0,0
6,Drew_XerXes,@chrisrock next stand up special finna go CRAZY #oscars,2022-03-28 21:58:57+00:00,"Savannah, GA",Twitter for iPhone,0,0,0,0
7,barcaprincess07,"@TheAcademy Piden castigo para #WillSmith pero omiten el chiste de muy mal gusto de #ChrisRock ofensivo, grotesco!… https://t.co/3QsFPovbKS",2022-03-28 21:58:57+00:00,,Twitter for Android,0,0,0,0
8,DrAlChaer,Hats off to Chris Rock for showing grace and good humor in the face of bullying and violence. He is a role model fo… https://t.co/wGeR7codWl,2022-03-28 21:58:57+00:00,United States,Twitter for iPhone,13,1,0,1
9,SradeNegrete,"RT @sebasblv: “Cuando estés en tu punto más alto, el diablo irá a buscarte” Denzel Washington 

El mejor actor de la historia y el mejor co…",2022-03-28 21:58:56+00:00,,Twitter Web App,0,0,0,0
10,Awesome_GeekHQ,RT @snowflakesout: CAN WE GET THIS CLEAR FOR THE EASILY OFFENDED - He said “G.I. Jane 2 can’t wait to see it. Alright!” The comparison to D…,2022-03-28 21:58:56+00:00,United States,Twitter for iPhone,0,0,0,0
11,BrandonGrafton1,@chrisrock https://t.co/vtNcIAzYGt #happyslapsgiving #IStandWithWillSmith,2022-03-28 21:58:55+00:00,,Twitter for iPhone,0,0,0,0
