,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,CT84892436,RT @thatsfunny: thatsfunnyTV Episode 4 ReTweet Party @amyschumer @chrisrock @bertkreischer @tomsegura @JimGaffigan @GaryGulman @Sherrod_Sma…,2022-04-12 20:57:22+00:00,,Twitter for iPad,0,0,0,0
1,jmtdesignstudio,RT @MelvinEmory: @CraigJo80374965 @SpaceX @Kimberl46149999 @VMinuz @Dew_Point_Group @47meryem @jsek19 @Gummbyman32 @Earle_Of_Decal7 @KenYam…,2022-04-12 20:57:13+00:00,"Lyon, France",Twitter for Android,0,0,0,0
2,MLBguardians,@Cheesecake @chrisrock Bring this back for Chris after all he’s been through.  Stopped going to your restaurant sin… https://t.co/7bbWlEC6D9,2022-04-12 20:55:50+00:00,"Cleveland, OH",Twitter for iPhone,1,0,0,0
3,KingTexture,@DianaMajesticAF @BrianB51 @RealGilbert @chrisrock This is her probably only original joke https://t.co/pjbL1nhuKG,2022-04-12 20:55:46+00:00,Kingdom of Error,Twitter for Android,1,0,1,1
4,susansm00432669,@RealGilbert @chrisrock Rip GILBERT GOTTFRIED and peace to your family and friends 🙏💔,2022-04-12 20:55:24+00:00,,Twitter Web App,0,0,0,0
5,KingTexture,@BrianB51 @RealGilbert @chrisrock No she deserves it https://t.co/Fm9me61JR4,2022-04-12 20:55:20+00:00,Kingdom of Error,Twitter for Android,0,0,0,0
6,FutilityFS,"RT @tidalwhalelore: @RealGilbert @chrisrock Chris rock telling a joke.
Him getting assaulted was funnier than any joke he's ever told. http…",2022-04-12 20:53:31+00:00,Your dad's pants,Twitter for Android,0,0,0,0
7,Pr1meiroStint,Receio que o @chrisrock não irá desta vez. 😅 https://t.co/4FelEr7RwZ,2022-04-12 20:53:27+00:00,"São Paulo, Brasil",Twitter for iPhone,4,0,0,0
8,Deezeytop,@thekittenmancer @BrianB51 @RealGilbert @chrisrock Maybe answer the question then,2022-04-12 20:52:34+00:00,United States,Twitter for iPhone,2,0,0,0
9,RoyJr555,@chrisrock https://t.co/MSKkU2qdvg,2022-04-12 20:51:47+00:00,Texas,Twitter for Android,4,0,0,0
10,hoo_joseph,@RealGilbert @chrisrock Thank God you’re dead you were offensive and insulting just to be for publicity,2022-04-12 20:51:07+00:00,,Twitter for iPhone,0,0,0,0
11,RedWithSomeBlue,"@ElPelucas16 @RealGilbert @chrisrock Lmao ""I'm an empath.""",2022-04-12 20:49:11+00:00,,Twitter for Android,0,0,0,0
12,JacobSi41976063,"@RealGilbert @chrisrock Gilbert's last tweet. Hope you appreciate how much you meant to him, Chris.",2022-04-12 20:45:46+00:00,,Twitter Web App,12,0,0,0
13,Mark_Lopa,@RealGilbert @chrisrock 🙁,2022-04-12 20:44:24+00:00,Connecticut,Twitter for iPhone,1,0,0,0
14,WrathsPath,@RealGilbert @chrisrock The last thing he posted,2022-04-12 20:40:39+00:00,Vista,Twitter for iPhone,0,0,0,0
15,toxicreverend,"Real or fake? Video has some debating if Will Smith's viral Chris Rock slap was staged

#theslap #Stage4… https://t.co/RlgMLBVDDR",2022-04-12 20:39:53+00:00,,Twitter Web App,0,0,0,0
