,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,wv57,"RT @PannekoekPeter: Ik word wakker
- 32 gemiste oproepen -
- 128 ongelezen berichten -
Ik: ‘Oh wauw, wat goed dat er zoveel aandacht is voo…",2022-04-15 21:58:39+00:00,"Eindhoven, Nederland",Twitter Web App,0,0,0,0
1,RahiHelper,RT @dustinnope: Will Smith Slap but it's A Stop Motion Animation. #fyp #dustinnope #claymotion #willsmith #willsmithslapschrisrock #willsmi…,2022-04-15 21:58:10+00:00,,Twitter Web App,0,0,0,0
2,BeyondBeOnSay,RT @BeyondBeOnSay: @I_hate_school45 #WillSmith  says ; https://t.co/WlOBHuABK7,2022-04-15 21:58:01+00:00,Everywhere music plays ,Twitter for iPhone,0,0,0,0
3,SalmanParsi10,RT @dustinnope: Will Smith Slap but it's A Stop Motion Animation. #fyp #dustinnope #claymotion #willsmith #willsmithslapschrisrock #willsmi…,2022-04-15 21:57:47+00:00,,Twitter Web App,0,0,0,0
4,jinson31687072,"RT @TGTM_Official: #Chinese one-sidedly support Will Smith for ""a beautiful job"" in slapping @ChrisRock who ""deserves to be hit"" @TheAcadem…",2022-04-15 21:57:14+00:00,"Calgary, Alberta",Twitter for iPhone,0,0,0,0
5,OnoShoAiNinoJun,@botonrojoM @willsmith Y yo que Will me divorcio de esa judas que tiene como esposa,2022-04-15 21:56:22+00:00,,Twitter for Android,1,0,0,0
6,carlo5m0rAl35,"RT @AlineCvt: #WillSmith le tiene que mandar un dantesco ramo de rosas a #AmberHeard por quitarlo del spotlight. Pero eso sí, con cariñito…",2022-04-15 21:55:56+00:00,"León, Guanajuato",Twitter for iPhone,0,0,0,0
7,OnoShoAiNinoJun,"RT @botonrojoM: ¿Es enserio? 😱😱 

@willsmith no podrá asistir a la academia por 10 años, aunque no lo necesita, es un excelente actor y can…",2022-04-15 21:55:00+00:00,,Twitter for Android,0,0,0,0
8,cristhewoo,https://t.co/RPc5uzfJFq #WillSmith #jadapinkett #ChrisRock #podcast,2022-04-15 21:54:17+00:00,"Dallas, TX",Twitter for Android,0,0,0,0
9,EdeniansHub,@Tpain_lilwayne @willsmith @rihanna why would you think of this 🤣,2022-04-15 21:53:35+00:00,,Twitter Web App,1,0,1,0
10,EdeniansHub,RT @Tpain_lilwayne: What is @willsmith and @rihanna get together 👀,2022-04-15 21:53:11+00:00,,Twitter Web App,0,0,0,0
11,AlineCvt,"#WillSmith le tiene que mandar un dantesco ramo de rosas a #AmberHeard por quitarlo del spotlight. Pero eso sí, con… https://t.co/pqZfSi8CGA",2022-04-15 21:53:09+00:00,"Valais, Suiza",Twitter for iPhone,9,0,1,2
12,M_ontana479,J’en dirais autant pour vous les filles }#WillSmith 🤷🏾‍♂️ https://t.co/xX40yzDkDq,2022-04-15 21:52:23+00:00,,Twitter for iPhone,0,0,0,0
13,BigCat1232234,RT @theonly_DeWayne: Nahhhh when @willsmith started to talk about Reverend West in the audio book🔥🔥🔥,2022-04-15 21:52:11+00:00,,Twitter Web App,0,0,0,0
14,angelavcnt,RT @dustinnope: Will Smith Slap but it's A Stop Motion Animation. #fyp #dustinnope #claymotion #willsmith #willsmithslapschrisrock #willsmi…,2022-04-15 21:49:56+00:00,porto alegre,Twitter Web App,0,0,0,0
15,RugeLeonel,Welcome to Miami diri @willsmith https://t.co/H7TCJ9MWw9,2022-04-15 21:49:52+00:00,Dominican Republic,Twitter for iPhone,0,0,0,1
16,SYNC_OWNERS,"RT @wyclef: Congrats to #willsmith and #jadapinkettsmith  love your ❤️🙏🏾

#oscars  #oscars2022 https://t.co/9pO2gD4k1q",2022-04-15 21:49:15+00:00,"Norfolk, VA",Twitter for iPad,0,0,0,0
17,Summery16156819,"RT @TGTM_Official: #Chinese one-sidedly support Will Smith for ""a beautiful job"" in slapping @ChrisRock who ""deserves to be hit"" @TheAcadem…",2022-04-15 21:48:54+00:00,,Twitter for iPhone,0,0,0,0
18,bookobsessed_yt,"RT @TheRealMelissaE: If Hollywood is going to go to such great lengths to cancel a Black man, who had a moment- one single slap, out in the…",2022-04-15 21:48:25+00:00,"Krakow, Poland",Twitter for iPhone,0,0,0,0
19,PureJohn,RT @KWAMEDIDIT: I would love thank every artist that allowed me 2 rock w/them 🙏🏾🙏🏾  @KeyshiaCole @maryjblige @MissyElliott @llcoolj @50cent…,2022-04-15 21:47:57+00:00,Louisiana,Twitter for iPhone,0,0,0,0
20,Hindsight9x,"RT @TGTM_Official: #Chinese one-sidedly support Will Smith for ""a beautiful job"" in slapping @ChrisRock who ""deserves to be hit"" @TheAcadem…",2022-04-15 21:47:25+00:00,"London, England",Twitter for iPhone,0,0,0,0
21,RobbyRobJames,"Learning how to fight 👋🏻 
.
.
#willsmith #chrisrock #chrisrockwillsmith 
#teamchris #oscars2022 #robbyselfie https://t.co/Gp6E3gQJLG",2022-04-15 21:44:18+00:00,Long Island New York,Twitter for iPhone,0,1,0,0
22,Sanarparalibera,"RT @cadenapolitica: #JadaPinkett de nuevo dentro de la polémica por fuertes declaraciones respecto al matrimonio con #WillSmith
#CadenaPoli…",2022-04-15 21:41:31+00:00,"Distrito Federal, México",Twitter for Android,0,0,0,0
23,MomoDntPlayDat,Y’all might be mad at #WillSmith but #SharkTales was a good ass movie. Such a good message!,2022-04-15 21:40:32+00:00,PHILADELPHIA,Twitter for iPhone,0,0,0,0
24,Hammad32069720,RT @dustinnope: Will Smith Slap but it's A Stop Motion Animation. #fyp #dustinnope #claymotion #willsmith #willsmithslapschrisrock #willsmi…,2022-04-15 21:39:03+00:00,,Twitter Web App,0,0,0,0
25,SarahAnne1311,@AlansTweets @AccessCard @ludawinthesky @o2academybham One of the biggest ones I have personally seen was LiveWire… https://t.co/pOh7q6Ideo,2022-04-15 21:38:09+00:00,Quakers Yard,Twitter for Android,0,0,2,0
26,IDeathKissI,Sen gel karınla dalga geçildiği için adamı şamar oğlanına çevir karın senin yaptığın hareketi abartılı bulsun ve ar… https://t.co/OnpEbQQLgT,2022-04-15 21:37:48+00:00,,Twitter for iPhone,0,0,0,0
27,BuzzzzzWorld,"RT @BuzzzzzWorld: Will Smith banned from Oscars, other film academy events for 10 years for slapping Chris Rock onstage at Academy Awards.…",2022-04-15 21:37:45+00:00,"Dallas,Tx",Twitter for Android,0,0,0,0
28,jetjocko,@nchan @willsmith https://t.co/huHRLWNL8Y,2022-04-15 21:37:31+00:00,California,TweetDeck,1,0,0,0
29,BOXMAN0360,RT @NyOnTheRadio: Previously on the #Jusnikshow with Roy Wood Jr. and Chase Anthony in the metaverse. #altspace #OculusQuest2 #oculus #will…,2022-04-15 21:36:35+00:00,Metaverse,Twitter Web App,0,0,0,0
30,11Ossama21,RT @dustinnope: Will Smith Slap but it's A Stop Motion Animation. #fyp #dustinnope #claymotion #willsmith #willsmithslapschrisrock #willsmi…,2022-04-15 21:36:25+00:00,,Twitter Web App,0,0,0,0
31,gameAddictsx,@wizkhalifa @willsmith https://t.co/V7U4b6S9be,2022-04-15 21:35:22+00:00,,Twitter for iPhone,0,0,0,0
32,BreezeMorrell,"RT @TheRealMelissaE: If Hollywood is going to go to such great lengths to cancel a Black man, who had a moment- one single slap, out in the…",2022-04-15 21:34:51+00:00,,Twitter for Android,0,0,0,0
33,Jseb_G15,"-vas a dejarlo que me digan cabeza de bolo?
#WillAndChris #WillSmith #ChrisRock #willsmithchrisrock https://t.co/7zUp4pLkId",2022-04-15 21:34:26+00:00,,Twitter for Android,1,0,0,0
34,lia_oliveira4,RT @dustinnope: Will Smith Slap but it's A Stop Motion Animation. #fyp #dustinnope #claymotion #willsmith #willsmithslapschrisrock #willsmi…,2022-04-15 21:33:54+00:00,"Três Passos, RS, Brasil",Twitter Web App,0,0,0,0
35,nchan,@willsmith the orville for sure https://t.co/AHfkCHVHOe,2022-04-15 21:32:03+00:00,"San Francisco, CA",Twitter Web App,23,0,4,0
36,lisasexxy1,RT @dustinnope: Will Smith Slap but it's A Stop Motion Animation. #fyp #dustinnope #claymotion #willsmith #willsmithslapschrisrock #willsmi…,2022-04-15 21:31:10+00:00,,Twitter Web App,0,0,0,0
37,fd24PeXrztSybgi,"RT @TGTM_Official: #Chinese one-sidedly support Will Smith for ""a beautiful job"" in slapping @ChrisRock who ""deserves to be hit"" @TheAcadem…",2022-04-15 21:30:45+00:00,,Twitter for iPhone,0,0,0,0
38,OKMagazine,It turns out #WillSmith has been ruffling feathers in #Hollywood with his arrogance well before the #Oscars fiasco.… https://t.co/KjGHQKHfL9,2022-04-15 21:30:02+00:00,New York City,Hootsuite Inc.,2,2,0,1
39,QuererDivino,"#DiaQueTriunfoTuAmor
#JesusReyDeReyes
#SemanaSanta2022
#EnDivinaVoluntad
#DivinaVoluntad
#Jesus
#Amor
#Love… https://t.co/lArnXqIPZj",2022-04-15 21:29:48+00:00,,Twitter for Android,1,0,0,0
40,PharaohSmile,"Will Smith vs. Will Smith
https://t.co/EG3qKhNV80
#WillSmith #movie #4KUltraHD #USA",2022-04-15 21:29:26+00:00,,Twitter Web App,0,0,0,0
41,AzziMahmoud,RT @dustinnope: Will Smith Slap but it's A Stop Motion Animation. #fyp #dustinnope #claymotion #willsmith #willsmithslapschrisrock #willsmi…,2022-04-15 21:28:43+00:00,,Twitter Web App,0,0,0,0
42,IahRataza,RT @IahRataza: The world needs a #hero  https://t.co/sVbjCWuQxm  #hiphop #superhero #Bossert #NATO  #oscarwinner #chrisrock  #memes #dccomi…,2022-04-15 21:28:12+00:00,,Twitter Web App,0,0,0,0
43,gbaby512atx,"@chrisrock you and #willsmith should dab it us. Will you owe him! Let’s fix this, then go pack @jadapsmith stuff an… https://t.co/HIdVcIWNKS",2022-04-15 21:28:08+00:00,,Twitter for iPhone,0,0,0,0
44,Gdaves1,"People, #WillSmith has a Weibo account. Hollywood is deep in CCP money. No wonder all the big movies suck lately https://t.co/fKPDDjX0RV",2022-04-15 21:25:40+00:00,,Twitter for Android,0,0,0,0
45,ShortstopnOrg,⁦@ws_willsmith⁩ tell me them to raise up this was a good one though 💯💯💯😂😂😂 https://t.co/2Mx0wxJ9UX,2022-04-15 21:23:15+00:00,"Fort Worth, TX",Twitter for iPhone,1,0,0,0
46,vlenuveno,"RT @TGTM_Official: #Chinese one-sidedly support Will Smith for ""a beautiful job"" in slapping @ChrisRock who ""deserves to be hit"" @TheAcadem…",2022-04-15 21:23:06+00:00,,Twitter for Android,0,0,0,0
47,bruins4_life,"@eastcoastgirl40 Very sorry April. I know I'm an ass, but some people just take it to a whole other level...😒🤭 have… https://t.co/6ykDKWyZyk",2022-04-15 21:20:54+00:00,"Massachusetts, USA",Twitter for Android,1,0,1,0
48,maryambeja,RT @0xCryptoJesus: Wowwww #Oscars #WillSmith #chrisrock uncut footage taken from Japanese TV. He smacked tf out of him 😳 https://t.co/gy9bv…,2022-04-15 21:20:34+00:00,,Twitter Web App,0,0,0,0
49,JoseMam00511513,RT @dustinnope: Will Smith Slap but it's A Stop Motion Animation. #fyp #dustinnope #claymotion #willsmith #willsmithslapschrisrock #willsmi…,2022-04-15 21:20:22+00:00,,Twitter Web App,0,0,0,0
50,Krystinafor45,RT @MandoJohny: #fuckjoebiden #fjb #letsgobrandon #politics   #willsmith #chrisrock #theoscars #trump #trumptrain  #fuckdisney #joebiden #K…,2022-04-15 21:19:22+00:00,"Las Vegas, NV",Twitter for iPhone,0,0,0,0
51,MandoJohny,#fuckjoebiden #fjb #letsgobrandon #politics   #willsmith #chrisrock #theoscars #trump #trumptrain  #fuckdisney… https://t.co/eOTQki2SDE,2022-04-15 21:17:48+00:00,,Twitter for Android,6,0,0,3
52,SnoCoke_KtW,"RT @_Potter_Head_21: Damn, #DC can really pick them… #BarryKeoghan #AmberHeard #EzraMiller #WillSmith https://t.co/WLCQ56Txqk",2022-04-15 21:16:40+00:00,,Twitter for iPhone,0,0,0,0
53,Dom34012246,@pureclimate1 @MeetJoeGatt @willsmith @chrisrock I'm sure people would be happy to know pure climate is trolling pe… https://t.co/yRzzxqmpKj,2022-04-15 21:15:35+00:00,,Twitter for Android,0,0,0,0
