,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
41,ObsidianToday,1619 Project or Devil You Know? Spike or Will? Who gets your vote for Best Book of '21? We're shining light on inno… https://t.co/R8w6kel59p,2022-03-27 20:14:17+00:00,SF Bay Area,Twitter Web App,0,0,0,0
42,joserenebolanos,It’s the #Oscars rooting for @EncantoMovie @ticktickboom @ArianaDeBose @willsmith #WestSideStory #bipoc,2022-03-27 20:12:50+00:00,"Los Angeles, CA",Twitter for iPhone,0,0,0,0
43,startefacts_,"Who are you rooting for?

#Oscar #JavierBardem #BenedictCumberbatch #AndrewGarfield #WillSmith #DenzelWashington https://t.co/sl0KIz1J28",2022-03-27 20:12:37+00:00,,Twitter for iPhone,3,1,0,0
44,janjanaleman,#andtheoscargoesto #willsmith 🕯 🕯 #telopedimosseñor,2022-03-27 20:11:37+00:00,Venezuela,Twitter for iPhone,0,0,0,0
45,Yanaypha,"RT @unpluggednewsmx: #Cine #RumboALosOscars2022
#KingRichard es una cinta agradable e inspiradora, además de ser una oportunidad latente pa…",2022-03-27 20:11:34+00:00,"Distrito Federal, México",Twitter for iPhone,0,0,0,0
46,ZooTurkey,"#西島秀俊 #岡田将生 も
LAに行ってるんやーーーーー

drive my car #アカデミー賞 もーすぐ☺️
ドリームプランが取りそうな
気がするけど😎✨✨👍🏻 
 will smith adjusted the role… https://t.co/J93DNCTEUm",2022-03-27 20:09:08+00:00,~ lets do wat we shud do now ~,Twitter for iPhone,1,0,0,0
47,deadblurryface,"RT @penguinpress: Congratulations to #Oscar-nominee #WillSmith on his role in @KingRichardFilm!  

Learn more about his amazing ride throug…",2022-03-27 20:09:01+00:00,"Βόλος, Ελλάς",Twitter for Android,0,0,0,0
48,algeol,@overthinkingpos Fiction or non-fiction? First we make the beast beautiful by @_sarahwilson_ or Will by #WillSmith is amazing!,2022-03-27 20:08:20+00:00,"Jhb, South Africa",Twitter for iPhone,1,0,0,0
49,tunelager,"Los posibles ganadores de los Oscars son obvios, que hasta me da hueva ver la ceremonia.
#ThePowerOfTheDog #WillSmith #jessicachastain #Dune",2022-03-27 20:08:08+00:00,"Monterrey, Nuevo León",Twitter for Android,0,0,0,0
50,2nnYGZNi,My favorite scene in #KingRichard movie 🎥 #SerenaWilliams #VenusWilliams so inspirational.... Thanks to #WillSmith https://t.co/ucngOtb2NR,2022-03-27 20:07:05+00:00,Boston,Twitter for Android,5,0,0,0
51,jennifer_su,Philly representation at the @TheAcademy #Oscars #Oscars2022 by @pinkerina @questlove @willsmith and more… https://t.co/J15ndoiGPL,2022-03-27 20:06:52+00:00,"Johannesburg, South Africa",Twitter for iPhone,1,0,0,0
52,ParadeMagazine,#WillSmith Has a Way With Words! Check Out Our 50 Favorite #Quotes From the Fresh Prince Himself… https://t.co/btdtq3HJDE,2022-03-27 20:06:34+00:00,,dlvr.it,0,0,0,0
53,mssusangb,"RT @penguinpress: Congratulations to #Oscar-nominee #WillSmith on his role in @KingRichardFilm!  

Learn more about his amazing ride throug…",2022-03-27 20:06:28+00:00,,Twitter for iPhone,0,0,0,0
54,ShawnAntoineII,Tonight @willsmith wins his first Oscar.,2022-03-27 20:05:57+00:00,"Harlem, NY",Twitter for iPhone,1,0,0,0
55,cristobaldavid,"RT @JoseVteMartinez: “Algunas veces tendrás que olvidar lo que ya no está, apreciar lo que todavía tienes y mirar hacia adelante por lo que…",2022-03-27 20:04:15+00:00,venezuela...,Twitter Web App,0,0,0,0
56,Alissa1Saba,@madam_ludenberg @TheAcademy @willsmith He is definitely winning tonight,2022-03-27 20:03:35+00:00,Iraq,Twitter for iPad,0,0,0,0
57,faeflyta,"RT @penguinpress: Congratulations to #Oscar-nominee #WillSmith on his role in @KingRichardFilm!  

Learn more about his amazing ride throug…",2022-03-27 20:02:48+00:00,Layton,Twitter Web App,0,0,0,0
58,RegalBlade,"#KingRichard
Let me start off by saying, I’m not a big fan of the Hollywood formula.
The emotion-stirring, garden-v… https://t.co/xWsEL40cxe",2022-03-27 20:01:43+00:00,,Twitter for iPhone,1,0,1,0
