,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,HazelGr11631169,"There is some actor that I have never heard of who is saying #WillSmith should return his Oscar. First off, it is W… https://t.co/KEpsJ6C5rC",2022-04-12 21:58:59+00:00,Earth,Twitter Web App,0,0,0,0
1,JStevens1015,@willsmith Lmao at all these dipshits in your replies who still think you’re the other Will Smith 😂,2022-04-12 21:58:55+00:00,,Twitter for iPhone,5,0,0,0
2,Bodesola,"RT @Femid23: Hi there, 
I am a freelancer working on fiverr with experience as a project manager using Monday CRM platform. I can perform t…",2022-04-12 21:58:46+00:00,Nigeria,Twitter for Android,0,0,0,0
3,gapeech10,@HRSprague @willsmith @NASCAR @NBCNews @MSNBC @CNN https://t.co/AZyvbIqs7w,2022-04-12 21:58:18+00:00,"Bellevue, WA",Twitter for Android,0,0,1,0
4,ccarlasu,@willsmith amigo date cuenta https://t.co/n2gSRgxhLg,2022-04-12 21:58:18+00:00,"Gijón, España",Twitter for iPhone,0,0,0,0
5,SpeshalGift22,"RT @Ab48904757: THIS!!!!! WHAT THIS MAN SAID!!!!!!
😔.  #Oscars2022 #WillSmith https://t.co/J237hucNka",2022-04-12 21:58:17+00:00,"ATL,GA; Bklyn, NY; ??? next",Twitter for Android,0,0,0,0
6,gapeech10,"@HRSprague @willsmith @NASCAR @NBCNews @MSNBC @CNN You obviously, need the attention because no one here has dismis… https://t.co/jaL2ZFrtn5",2022-04-12 21:58:08+00:00,"Bellevue, WA",Twitter for Android,0,0,1,0
7,_LisaSimmo,@DizzeeRascal &amp; @willsmith in the same newsletter! Never thought Id see the day…with a bit of #RomanPolanski &amp;… https://t.co/Ml9t9q3mXp,2022-04-12 21:57:55+00:00,,Twitter for iPhone,1,0,0,0
8,KTacocat,"@AbbasiBakkar @willsmith you seem to care, you read and comment 👌",2022-04-12 21:57:51+00:00,,Twitter for iPhone,8,0,0,0
9,Fobwashed,@willsmith When u miss the daily in a F2P game https://t.co/ro1ozwuCdM,2022-04-12 21:57:21+00:00,"Seattle, WA",Twitter for iPhone,57,0,0,5
10,TheGameChief,@willsmith Oh dang! And you missed an interesting/cruel one too...,2022-04-12 21:57:19+00:00,"Baltimore, USA",Twitter Web App,0,0,0,0
11,ugochi2411,@willsmith I don’t even understand the game...😢 @willsmith can you show me how to play it?😟😟,2022-04-12 21:57:05+00:00,"Lagos, Nigeria",Twitter for iPhone,0,0,0,0
12,thegrandheart,"@jordanbpeterson @YouTube #WillSmith is devastated.
•TEN YEARS of the Oscars Ceremony was vetoed.
•His biographical… https://t.co/4tWUuDtOWW",2022-04-12 21:56:46+00:00,,Twitter for Android,0,0,0,0
13,CBXM1,"RT @JustAlyxCentral: Will Smith Banned From The Oscars For 10 Years || RAW Cognizance

Download Podcast: https://t.co/XjWWMW2NdY

Link: htt…",2022-04-12 21:55:59+00:00,HEAVEN EARTH HELL THAT WHERE W,Twitter for Android,0,0,0,0
14,AndreaKuszewski,@willsmith 😦,2022-04-12 21:55:50+00:00,SF Bay Area ,Twitter for iPhone,0,0,0,0
15,okpala_14_,"RT @willsmith: Apparently, I forgot to Wordle yesterday. RIP to my streak.",2022-04-12 21:55:45+00:00,Earth. ,Twitter for Android,0,0,0,0
16,WaponiWu,@willsmith The replies are hilarious but I’m sorry. I stopped at 100. Thanks for turning me onto it. Go techpod and fosspod!,2022-04-12 21:54:59+00:00,LA,Tweetbot for iΟS,2,0,0,0
17,SeilleMubarak,@willsmith LOL,2022-04-12 21:54:46+00:00,,Twitter Web App,0,0,0,0
18,bixoooo,RT @Shaughn_A2: Is #JadaPinkettSmith to #WillSmith what #AmberHeard is to #JohnnyDepp? https://t.co/ET0BkXk2H4,2022-04-12 21:54:31+00:00,Beautiful New England. Patriots. RedSox. #BostonStrong ,Twitter Web App,0,0,0,0
19,coopercooperco,@willsmith was never able to get back into it after i accidentally lost mine. the drive was gone.,2022-04-12 21:53:56+00:00,[sighs] brooklyn,Twitter Web App,1,0,0,0
20,6untr01,"https://t.co/gHlGrBDPwq

https://t.co/IfQy2AHSJV

My new #ANIMASHUP Mashup! ㄴㅇㄴ
#WillSmith #willsmithchrisrock… https://t.co/WKKDzy4AsM",2022-04-12 21:53:55+00:00,,Twitter Web App,0,0,0,0
21,thegrandheart,@jordanbpeterson @YouTube This systematic destruction of #WillSmith life is deeply repulsive &amp; massively hypocritic… https://t.co/iZbWD7fGyv,2022-04-12 21:53:34+00:00,,Twitter for Android,0,0,0,0
22,Arthur40TwoDent,@willsmith Ah no.,2022-04-12 21:53:00+00:00,Melbourne,Twitter for Android,0,0,0,0
23,BatmanDork123,@willsmith L,2022-04-12 21:52:56+00:00,he/him,Twitter Web App,0,0,0,0
24,KTacocat,@notproperpain @willsmith Why? Didn’t Chris break his wordle streak?,2022-04-12 21:52:39+00:00,,Twitter for iPhone,1,0,0,0
25,fabricatopy,"RT @willsmith: Apparently, I forgot to Wordle yesterday. RIP to my streak.",2022-04-12 21:52:29+00:00,"Asunción, Paraguay",Twitter for iPhone,0,0,0,0
26,ibetobenjamin,@willsmith Wait ⁴ iT 🤣 °Kwaku the traveler don collect° 😎 https://t.co/729twZINSh,2022-04-12 21:52:21+00:00,,Twitter for Android,1,0,0,0
27,MarcGeorges6,RT @exauce_makoy: #WillSmith devrait recevoir chaque année un  Oscar d’honneur pour avoir épouser #jadat après tout se révélation 🤧,2022-04-12 21:52:12+00:00,2035,Twitter for iPhone,0,0,0,0
28,former_gcup,"RT @willsmith: Apparently, I forgot to Wordle yesterday. RIP to my streak.",2022-04-12 21:51:25+00:00,🇵🇸✡️,Twitter for iPhone,0,0,0,0
29,jossvien,RT @SavateSong: The Force is Powerful #JadaPinkettSmith #willsmith #Memes #StarWars https://t.co/YNb92wbvkC,2022-04-12 21:51:24+00:00,PARIS,Twitter for iPhone,0,0,0,0
30,DotingHarlequin,@notproperpain @willsmith clown ratio,2022-04-12 21:51:19+00:00,Funland,Twitter Web App,4,0,0,0
31,isaacpedrokk,@willsmith F,2022-04-12 21:51:16+00:00,"Rio de Janeiro, Brasil",Twitter for Android,0,0,0,0
32,superchiva28,"RT @willsmith: Apparently, I forgot to Wordle yesterday. RIP to my streak.",2022-04-12 21:51:07+00:00,"Newton, MA",Twitter for iPhone,0,0,0,0
33,cadudatoro,RT @Fighters_Gen: 💥👏🏿 And the award for BEST Will Smith slaps Chris Rock meme goes to... 🤣 Animation by bruscopa. 🏆 💯 #streetfighter #chris…,2022-04-12 21:50:52+00:00,"Zurich, Switzerland",Twitter for iPad,0,0,0,0
34,MosesOwor5,"RT @willsmith: Apparently, I forgot to Wordle yesterday. RIP to my streak.",2022-04-12 21:50:39+00:00,"Kampala, Uganda",Twitter for Android,0,0,0,0
35,jeremiahboncha,@willsmith 🪦,2022-04-12 21:50:37+00:00,"Rosemead, CA",Twitter for iPhone,0,0,0,0
36,vvdeadlycomboz,@willsmith Too worried bout jayda just leave😂😂!,2022-04-12 21:50:29+00:00,,Twitter for iPhone,4,0,1,0
37,AbbasiBakkar,@willsmith No one cares,2022-04-12 21:50:18+00:00,"Mississauga, Canada",Twitter for iPhone,0,0,2,0
38,jossvien,RT @SavateSong: Finish Him #JadaPinkettSmith #willsmith #Memes #finishhim #MortalKombat2 #MortalKombatMovie #MortalKombat11 https://t.co/JO…,2022-04-12 21:50:11+00:00,PARIS,Twitter for iPhone,0,0,0,0
39,notproperpain,@willsmith Chris owns you,2022-04-12 21:50:07+00:00,,Twitter for iPhone,1,0,3,0
