,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,keenensparrow,RT @LiveNationNYC: ‼️  Tickets are ON SALE NOW ‼️  Rock Hart: Only Headliners Allowed - @chrisrock &amp; @KevinHart4real are heading our way fo…,2022-04-12 21:58:11+00:00,Kingston Jamaica 🇯🇲 ,Twitter for Android,0,0,0,0
1,Reesau_,"@BrianB51 @RealGilbert @chrisrock This is not a valid comparison.  
Also, no because it would take more than that to shut her up.",2022-04-12 21:57:49+00:00,"Brooklyn, NY",Twitter Web App,0,0,0,0
2,Ninja09Lil,@JadeJaysie @vizurantvis @RealGilbert @chrisrock He’s hacked by some bitch boy who has nothing better to do in life 🙄,2022-04-12 21:57:11+00:00,,Twitter for iPhone,0,0,0,0
3,CBXM1,"RT @JustAlyxCentral: Will Smith Banned From The Oscars For 10 Years || RAW Cognizance

Download Podcast: https://t.co/XjWWMW2NdY

Link: htt…",2022-04-12 21:55:59+00:00,HEAVEN EARTH HELL THAT WHERE W,Twitter for Android,0,0,0,0
4,PrimeListening,💥UPCOMING PROJECT🥶 We've got a new project from #KaitlinButts releasing this Friday⚡️ Can't wait for everyone to he… https://t.co/VpKrKh32Dd,2022-04-12 21:54:06+00:00,"Los Angeles, CA",Twitter Web App,1,1,0,0
5,6untr01,"https://t.co/gHlGrBDPwq

https://t.co/IfQy2AHSJV

My new #ANIMASHUP Mashup! ㄴㅇㄴ
#WillSmith #willsmithchrisrock… https://t.co/WKKDzy4AsM",2022-04-12 21:53:55+00:00,,Twitter Web App,0,0,0,0
6,Montgom99286077,@chrisrock @chrisrock please find Jesus Christ in your life and have a personal relationship with Him. Only through… https://t.co/wxiqrmXEs8,2022-04-12 21:53:02+00:00,,Twitter for Android,1,0,1,0
7,sheriffcheesee,@RealGilbert @chrisrock The last joke from the king.,2022-04-12 21:53:02+00:00,The Wild West,Twitter for Android,0,0,0,0
8,patrici11568271,@TatyanaAli @chrisrock I am a fan of Will’s he is a great actor.  I have never met him but would love to.  I think… https://t.co/O39EjTbu9o,2022-04-12 21:51:52+00:00,,Twitter for iPhone,0,0,1,0
9,JeSuisDawn,"Cam we talk about how black women are always expected to overlook and forgive for rhe good of the ""community"" move… https://t.co/QmaVCE1oiw",2022-04-12 21:51:07+00:00,Just a girl in Northeast Ohio,Twitter for Android,0,0,1,0
10,cadudatoro,RT @Fighters_Gen: 💥👏🏿 And the award for BEST Will Smith slaps Chris Rock meme goes to... 🤣 Animation by bruscopa. 🏆 💯 #streetfighter #chris…,2022-04-12 21:50:52+00:00,"Zurich, Switzerland",Twitter for iPad,0,0,0,0
11,spider_cole,@JadeJaysie @vizurantvis @RealGilbert @chrisrock 99.9% he got hacked,2022-04-12 21:50:18+00:00,,Twitter for iPhone,0,0,1,0
12,Antophobia1,@Reesau_ @RealGilbert @chrisrock Will is far from perfect. Do some research.,2022-04-12 21:50:00+00:00,,Twitter for iPhone,22,0,0,0
13,PrimeListening,🌹Some @thirdmanrecords vinyl action on this Tuesday afternoon 🥶 Love the sound ⚡️ Love the cover art 👀 Who else is… https://t.co/4BM7HzI5Qu,2022-04-12 21:48:59+00:00,"Los Angeles, CA",Twitter Web App,4,0,0,0
14,rob31857,@mokhan7543 @chrisrock Bull shit,2022-04-12 21:48:16+00:00,USA Wanderer,Twitter Web App,1,0,0,0
