,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,Atrue10,RT @Atrue10: @Oprah @TMZ @MonBarn @nephewtommy @BBHHAARRVV @CedEntertainer @DeionSanders @IAmSteveHarvey @georgelopez @Kmharvey @mygirlshir…,2022-03-27 21:42:09+00:00,United States,Twitter for iPhone,0,0,0,0
1,ShopMyJamaica,Superstar thing...Reposted from @supercat_dondada Apprecilluv @theroots @ceoofdmani @livenationurban @ledmob_real G… https://t.co/ie7cybdOEY,2022-03-27 21:32:48+00:00,"Kingston, Jamaica",Instagram,0,0,0,0
2,JohnnieMaeBrown,RT @Prettyklassyone: @TheTalkCBS @sherylunderwood @chrisrock He gave you a compliment Sheryl!,2022-03-27 21:27:28+00:00,florida,Twitter Web App,0,0,0,0
3,wc_little,@DrSepinwall @chrisrock I have a DVD of that special. He was my introduction to stand up.,2022-03-27 21:23:26+00:00,"Oxford, MS",Twitter for iPhone,1,0,0,0
4,DrSepinwall,"@wc_little @chrisrock 🙌🙌 I see you were an ideal reader for my book, Will!",2022-03-27 21:22:40+00:00,"California, USA",Twitter Web App,1,0,1,0
5,wc_little,@DrSepinwall @chrisrock Not many comics do it better than “Bring the Pain.”,2022-03-27 21:18:07+00:00,"Oxford, MS",Twitter for iPhone,1,0,1,0
6,DrSepinwall,"This tweet gives me life. Thank you for reading my book, Will - and for understanding why I started a book on the H… https://t.co/28vsKVZPR2",2022-03-27 21:17:05+00:00,"California, USA",Twitter Web App,6,0,1,0
7,AgatheVatin_02,RT @joshstolberg: A little @Saw #BTS with @darren_bousman &amp; @marisolnichols &amp; @chrisrock.  #spiral #screenwriting #HorrorCommunity https://…,2022-03-27 21:15:03+00:00,,Twitter for Android,0,0,0,0
