,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,babylonhummus,"@hustlenglokash @BlackStarDiva @rickygervais @chrisrock Never seen this clip before, but I'd already lost respect f… https://t.co/bT6KvEqwL5",2022-04-01 07:58:45+00:00,peaceinthestreets,Twitter for Android,1,0,0,0
1,SaltySusan_,"RT @panther_wakanda: Will Smith Slaps Chris Rock at Oscars 2022 Animated
#Oscars  #Animation #3DArt #WillSmithAssault #ChrisRock 

Credit:…",2022-04-01 07:58:29+00:00,"America, Bitch",Twitter for Android,0,0,0,0
2,AgentJO_FH,RT @TWS_Irish: Yikes deGrom scratched tomorrow due to right shoulder tightness.  Tough seeing this as a Mets fan.  Best pitcher I’ve seen s…,2022-04-01 07:58:26+00:00,United States,Twitter for iPhone,0,0,0,0
3,Keerulanah,RT @KayaJones: 😬 You’re a good dude @chrisrock https://t.co/AitMddLEzq,2022-04-01 07:58:25+00:00,Kenya,Twitter for iPhone,0,0,0,0
4,nfw22b,"RT @50cent: . @chrisrock is the man, 👏👏👏so many suckers out here • https://t.co/jnbpt4Vpb3 https://t.co/3MP9fnJg8d",2022-04-01 07:58:23+00:00,❤️ Philly ❤️,Twitter for iPhone,0,0,0,0
5,FantasyHolics1,RT @TWS_Irish: Yikes deGrom scratched tomorrow due to right shoulder tightness.  Tough seeing this as a Mets fan.  Best pitcher I’ve seen s…,2022-04-01 07:58:15+00:00,United States,Twitter for iPhone,0,0,0,0
6,AmandaJ1988_,"@fwacky20 @LauraLee_365 @stacyfrancis @kirstiealley @jadapsmith @chrisrock Common courtesy, duh !",2022-04-01 07:58:14+00:00,"South Carolina, USA",Twitter for iPhone,0,0,0,0
7,TomPain39904192,@tomsegura Hell yeah!! Cucks unite #CuckWill  #CuckTom @TheoVon @rickygervais @Diddy @DavidSpade @chrisrock @50cent… https://t.co/8JGVt3bP0b,2022-04-01 07:58:12+00:00,,Twitter Web App,0,0,2,1
8,IvyMae444,"@JoBrailey @chrisrock So in answer to your question, that's a yes. 
Violence is violence no matter by whom and the… https://t.co/teiUIcxfBN",2022-04-01 07:58:06+00:00,,Twitter for Android,0,0,2,0
9,Keerulanah,@KayaJones @chrisrock He is,2022-04-01 07:58:00+00:00,Kenya,Twitter for iPhone,1,0,0,0
10,dreamslices,RT @David_Vargason: Once again the internet is undefeated #WillSmith #ChrisRock #SlapChrisRock https://t.co/GRH7mFkwbe,2022-04-01 07:57:55+00:00,"Lagos, Nigeria",Twitter for Android,0,0,0,0
11,Shanaliag,https://t.co/aveniWV5Fg #WillSmith #ChrisRock #Oscars #AcademyAwards #WillPacker,2022-04-01 07:57:42+00:00,,Twitter Web App,0,0,0,0
12,Bewok_Cartoon,@MrGeorgeWallace @chrisrock Hmmmmm https://t.co/0juQZcHduh,2022-04-01 07:57:39+00:00,,Twitter for Android,0,0,0,0
13,twittedud,#WillSmith #ChrisRock #willsmithchrisrock #WillSmithAndChrisRock #willsmithoscars #SlapChrisRock #willsmithslap https://t.co/15JnJ7m3kT,2022-04-01 07:57:03+00:00,,Twitter for Android,0,0,0,0
14,Bluzl8y,@MaximusDewinter @KollegeKidd @chrisrock should lay low for a few months and lowkey arrange an HBO or Netflix Special roasting Will Smith,2022-04-01 07:56:41+00:00,"Yorba Linda, CA",Twitter for Android,1,0,0,0
15,solomon573,Somebody check on @chrisrock,2022-04-01 07:56:28+00:00,"Missouri, USA",Twitter for iPhone,0,0,0,0
16,Lyekka91,"#ChrisRock is apparently not wanting to press charges  &amp; that's fine, but the way #ChrisRock was after being assaul… https://t.co/DbKJs1TuI9",2022-04-01 07:56:10+00:00,"Edinburgh, Scotland",Twitter for Android,0,0,0,0
17,DennisM39398123,@DoctorManhatt17 @RobinEdgar @traceebclay @JeanneMicallef @TheAcademy @chrisrock He did not apologize to Chris Rock… https://t.co/1dkPkQyw4P,2022-04-01 07:56:02+00:00,Nunya,Twitter Web App,1,0,0,0
18,AmericanQF,"When will it end? Almost a week later. If u care abt Chris, u would stop re-traumatizing him by  bringing it up and… https://t.co/s52e64dN97",2022-04-01 07:56:01+00:00,USA,Twitter for iPhone,1,0,1,0
19,rajgillwho,Funny when @willsmith mocked a bald dude! @chrisrock was referring to @jadapsmith going for a younger guy like… https://t.co/GT1KArvsBS,2022-04-01 07:55:50+00:00,"California, USA",Twitter for iPhone,2,0,0,1
20,eakeller13,"@chrisrock never apologize for a JOKE! @jadapsmith joked about her situation first, thus making it seem like she be… https://t.co/RdGOVMGhD7",2022-04-01 07:55:35+00:00,,Twitter for iPhone,0,0,0,0
21,realDonaldCum,@3WishesPR @JPConklin2 @WalshFreedom @chrisrock Nope. You don’t make fun of someone’s disease in front of millions… https://t.co/2B3Up1oE63,2022-04-01 07:55:26+00:00,,Twitter Web App,0,0,1,0
22,NeHi102174,@stephenasmith @willsmith @chrisrock Will Smith is a grade A piece of shit...I will never watch or support his movi… https://t.co/zr2yYzpqG3,2022-04-01 07:55:25+00:00,,Twitter for Android,0,0,0,0
23,MauiKilluh,"A bit late for this one but if I was Will Smith I would’ve smacked him too, Or at least spoke out about it, that’s… https://t.co/BWML99CKUU",2022-04-01 07:55:21+00:00,Maui HI,Twitter for iPhone,0,0,0,0
24,JadBitar,RT @arabnews: Los Angeles police were on site and ready to arrest actor #WillSmith at the #AcademyAwards on Sunday for slapping presenter #…,2022-04-01 07:55:20+00:00,"Dubai, United Arab Emirates",Twitter for iPhone,0,0,0,0
25,YouCallThatRad1,The scoop of the century! Will Smith and @chrisrock sort out their differences tonight on https://t.co/gXf7NbzcZM https://t.co/kNbCEIIUCe,2022-04-01 07:55:14+00:00,"Glasgow, Scotland",Twitter Web App,2,0,1,3
26,IvyMae444,"@JoBrailey @chrisrock If you look at my previous response tweets on other tweets, you will find that I condemned hi… https://t.co/ivSOwFHB7E",2022-04-01 07:54:51+00:00,,Twitter for Android,0,0,1,0
27,bayorugaje,RT @MrGeorgeWallace: Gonna have the Coda folks teach me so I can do sign language on stage for Chris's shows. Anyone comes on stage I'll si…,2022-04-01 07:54:20+00:00,"100 Legends Way, Boston",Twitter for Android,0,0,0,0
28,NoSlpTilBrklyn4,@colbertlateshow said that the greatest insult to a comedian is to not laugh. Will Smith had already laughed to… https://t.co/t0KzuFH4Q6,2022-04-01 07:54:18+00:00,,Twitter Web App,0,0,0,0
29,The40Spot,@Pinky_Balboa Slap it like #WillSmith did #ChrisRock ...lol,2022-04-01 07:54:12+00:00,,Twitter for Android,0,0,0,0
30,TTV_Razify,Will Smith Maybe better than any fighter with that performance at the Oscars we need a boxing match against #WillSmith and #ChrisRock,2022-04-01 07:54:08+00:00,,Twitter for Android,2,0,0,0
31,virgo6776,RT @1960Lancer: @AdamSandler @chrisrock https://t.co/TNIbzFfnob.                      It never gets old….,2022-04-01 07:54:00+00:00,United States,Twitter for iPhone,0,0,0,0
32,realDonaldCum,@JeffHirsch12 @gps_tx @turkeyneck @WalshFreedom @chrisrock Ok doctor Jeff 🤦,2022-04-01 07:53:59+00:00,,Twitter Web App,0,0,0,0
33,KnightBreakfast,RT @TruWordsRSpoken: There are TOO many people who care about this more  than the actual people involved. #WillSmith #ChrisRock #SlapChrisR…,2022-04-01 07:53:36+00:00,,Twitter for Android,0,0,0,0
34,jaspercolesays,THE BITCH SLAP SEEN AROUND THE WORLD https://t.co/riDmjKq0gc @ralphcolejr @iTunes @spreaker @Spotify @iHeartRadio… https://t.co/Yh5f8WVSym,2022-04-01 07:52:37+00:00,"Los Angeles, CA",Twitter Web App,0,0,0,0
35,virgo6776,RT @Isibar1: @AdamSandler @chrisrock Not mine but... https://t.co/csmk5MdNdA,2022-04-01 07:52:27+00:00,United States,Twitter for iPhone,0,0,0,0
