,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,CourtneyAshford,"RT @lovelyti: Will Smith is not allowed to attend the Oscars for 10 years, According to Fox News.

Any Thoughts?

#Chrisrock #willsmith #ja…",2022-04-08 21:51:28+00:00,,Twitter for Android,0,0,0,0
1,vico_vtr,@JoseRGuzman Definitivamente #jadasmith es la peor,2022-04-08 21:49:14+00:00,Tachira Venezuela,Twitter for Android,0,0,0,0
2,OffTheBenchpod7,#WilllSmith #jadasmith https://t.co/0PyGNuQxqL,2022-04-08 21:41:44+00:00,,Twitter for iPhone,0,0,0,0
3,cbhree1,August Alsina opens up about his battle with addiction on Jada Pinkett S... https://t.co/KhVp3QbShG via @YouTube.… https://t.co/mzYa2kU9Nh,2022-04-08 21:36:18+00:00,,Twitter for iPad,0,0,0,0
4,DGyarl,#jadasmith elle est grv culotter pour une chauve déjà,2022-04-08 21:24:48+00:00,follow moi d'abord !tes un ouf,Twitter for iPhone,2,0,0,0
5,RamyRamyRamy18,"RT @EgyptTodayMag: The Academy announced today that Will Smith will be banned from attending all academy events, and specifically the Acade…",2022-04-08 21:19:46+00:00,,Twitter for Android,0,0,0,0
6,Munamu15,Will Smith é meu herói e não precisa de Oscar nem de Hollywood. Will Smith is my hero and he doesn't need an Oscar… https://t.co/7VJOyjyOMK,2022-04-08 21:17:25+00:00,"Jaboatão dos Guararapes, Brasi",Twitter for Android,0,0,0,0
7,PontualPortal,"#FAMOSOS | Will Smith é banido do Oscar por dez anos, mas poderá ganhar prêmio novamente

📌 Saiba de tudo pelo link… https://t.co/WvAU1BazFk",2022-04-08 21:11:38+00:00,"Manaus, Brasil",Instagram,0,0,0,0
