,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,Nicknew98608495,@chrisrock Making jokes &amp; making fun someone who is your friend jade is not okay but will smith was defending jade… https://t.co/eWQ1XTimDx,2022-04-08 07:56:12+00:00,,Twitter for iPhone,0,0,0,0
1,JamesinTheBurg,"@chrisrock you know I didn't mean that, just as well, you are also an Angel.. you carry the light making humans laugh",2022-04-08 07:55:04+00:00,"Oklahoma City, OK",Twitter for Android,0,0,0,0
2,Iknowstuff07,@PNCArtsCenter @KevinHart4real @chrisrock This is going to be amazing!!!  ❤️🥰,2022-04-08 07:53:07+00:00,"Shanghai, China",Twitter for iPhone,0,0,0,0
3,The_freshpod,@katesparkle https://t.co/46Xtzq2X5V #WillSmith #ChrisRock,2022-04-08 07:50:13+00:00,,Twitter for iPhone,0,0,0,0
4,KartAttacks,"#Metaverse is everywhere!
A game to get virtually smacked by Will Smith, you can escape it as well.😜
#willpower… https://t.co/eGIsELR8nB",2022-04-08 07:49:44+00:00,B@ngalore,LinkedIn,0,0,0,0
5,The_freshpod,@kirangudimetla https://t.co/46Xtzq2X5V #WillSmith #ChrisRock,2022-04-08 07:49:32+00:00,,Twitter for iPhone,1,0,0,0
6,The_freshpod,@AbzManfredo https://t.co/46Xtzq2X5V #WillSmith #ChrisRock,2022-04-08 07:49:20+00:00,,Twitter for iPhone,0,0,0,0
7,The_freshpod,@meowmeowym https://t.co/46Xtzq2X5V #WillSmith #ChrisRock,2022-04-08 07:49:07+00:00,,Twitter for iPhone,0,0,0,0
8,The_freshpod,@moon_lqghts https://t.co/46Xtzq2X5V #WillSmith #ChrisRock,2022-04-08 07:48:41+00:00,,Twitter for iPhone,1,0,0,0
9,The_freshpod,@newethguy https://t.co/46Xtzq2X5V #WillSmith #ChrisRock,2022-04-08 07:48:21+00:00,,Twitter for iPhone,0,0,0,0
10,The_freshpod,@rachel_maybe https://t.co/46Xtzq2X5V #WillSmith #ChrisRock,2022-04-08 07:47:55+00:00,,Twitter for iPhone,0,0,0,0
11,zuuvision,"Will, which came out last year, jumped back up to USA Today’s list of the Top 150 Best Selling Books, at the No. 73… https://t.co/nHxHLXghwB",2022-04-08 07:47:50+00:00,,Twitter Web App,0,0,0,0
12,alanpinder57,RT @MatthewModine: Every child and every person ever abused - verbally and or physically - knows exactly how #ChrisRock feels in this horri…,2022-04-08 07:46:41+00:00,"Malton, England",Twitter for iPhone,0,0,0,0
13,Gate2Podcast,@JxshuaRoberts @ganty1985 @RCSTeamwear @JomaSportUK @SwansOfficial @dcfcofficial @ajo1550 @chrisrock He could defin… https://t.co/PkIq9OT5OL,2022-04-08 07:44:33+00:00,,Twitter for Android,0,0,0,0
14,ScarecrowLabs,@chrisrock https://t.co/s0NMYPuHjX,2022-04-08 07:42:40+00:00,"Bangkok, Thailand",Twitter Web App,0,0,0,0
15,NewsHut_co_in,"https://t.co/tqrZx591mc
অস্কার খোয়াতে পারেন উইল স্মিথ? 

#entertainment #actor #willsmith #oscar #punishment #chrisrock #newshut",2022-04-08 07:39:10+00:00,"Katju Nagar, Kolkata, India",Twitter Web App,0,0,0,0
16,matt0258,"RT @TVGroove: クリス・ロック、“平手打ち事件”についてはまだ話せない・・？ ウィル・スミスとのアカデミー賞での騒動について話すことを拒否⚡️
#chrisrock #willsmith  

★詳細はこちら↓↓
https://t.co/9sQuGM6Uso",2022-04-08 07:38:11+00:00,"NagaokaCity, NiiGata Japan",Twitter for iPhone,0,0,0,0
17,noneedhomes,@EddieMurphy_ @KevinHart4real @chrisrock https://t.co/5HePLwM8Go,2022-04-08 07:38:07+00:00,,Twitter for Android,0,0,0,0
18,llZenonll,"RT @LowHPComics: Kingdom Hearts Final Smith: Chris Rock Boss fight (Will Smith story mode)
#WilllSmith #ChrisRock #WillAndChris #willsmithm…",2022-04-08 07:37:25+00:00,Yuuki Terumi's feet,Twitter for Android,0,0,0,0
19,eye_run,"RT @ETCanada: #BillyCrystal says it was ""assault"" when #WillSmith slapped #ChrisRock
https://t.co/ERWfUSQPoi https://t.co/4ZPRVuSO3y",2022-04-08 07:35:43+00:00,,Twitter for iPhone,0,0,0,0
20,IVNDAVIDCORAL2,"#WillSmith ingresará a rehabilitación por el giro de su carrera tras golpear a #ChrisRock.

🔗https://t.co/G3cO6as1x0 https://t.co/ziknnX7RGp",2022-04-08 07:34:48+00:00,,IFTTT,0,0,0,0
