,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
37,beauty_gamerz,RT @Dretastic_: Leggoooo let’s get these dubs!!!what’s the word ?!??! https://t.co/t6xLeluxnc #CallofDuty #Livestream #SmallStreamerCommuni…,2022-04-10 21:46:08+00:00,,Twitter for iPhone,0,0,0,0
38,benmertkaan,@willsmith istersen İstanbula gel ağa takılırız kafa dağıtırız,2022-04-10 21:45:57+00:00,,Twitter for Android,0,0,0,0
39,annagnzlz,"RT @YNB: This. This all day long. 

I will continue to speak up about the way folks are determined to destroy a good man. #ISaidWhatISaid @…",2022-04-10 21:45:34+00:00,the OC,Twitter for Android,0,0,0,0
40,gameAddictsx,Baby Jungle - “Joker Jungle” (shot by TCMS) https://t.co/u9P0593CJ2 via @YouTube @willsmith,2022-04-10 21:45:32+00:00,,Twitter for iPhone,0,0,0,0
41,TransmutableCo,It's dreadfully important that the devices we wear on our faces be open and trustworthy so I'm happy to see Bryan C… https://t.co/kr7Jk4eabE,2022-04-10 21:44:01+00:00,"Seattle, WA",Twitter for Android,0,0,0,0
42,kindofatheist,@omarwalid2k2 @montleenban @willsmith NAH AYE WHAT NOW LMAAAAAAOOOOO,2022-04-10 21:42:33+00:00,at yo mama's,Twitter for Android,0,0,0,0
43,BrainShartin,@BeesWithHorns @willsmith will smith slaps wife's head and proceeds to hit the gangnam style,2022-04-10 21:42:32+00:00,,Twitter for Android,0,0,0,0
44,AllianceXrp,RT @EkimSork: Ich habe dem nichts hinzuzufügen 😁 #Putin #WillSmith https://t.co/mn4ptrnsaQ,2022-04-10 21:42:15+00:00,Antarctica,Twitter for Android,0,0,0,0
45,imalacey,"Hmmmm, from what I’ve been seeing, it looks like the masses are turning against @jadapsmith and not #WillSmith",2022-04-10 21:41:55+00:00,Tallahassee,Twitter for iPhone,0,0,1,0
46,pompswalsh,"RT @DarkLyalSoul: Dear Friend...
#AngelinaJolie 
#WillSmith ⚘️ https://t.co/8bEUNxQEir",2022-04-10 21:41:44+00:00,katiemcgrath,Twitter for iPhone,0,0,0,0
47,_DAT1DUDE_tROY,"Looking for someone who can match my energy…if you aint coming as hard as #willsmith slap, I don’t want it. https://t.co/0UtmT9xqeE",2022-04-10 21:41:30+00:00,"San Diego, CA",Twitter for iPhone,6,2,0,0
48,BobCobbMaestro1,@IrishMirror @Cristiano those fans are why you are where you are. Don't take yourself too seriously. They're only… https://t.co/XHmEFDc2Dw,2022-04-10 21:40:39+00:00,,Twitter for Android,0,0,0,0
49,MeghanPain,"Just looking at her makes me want to vomit 🤮 🤮

#ChrisRock #Oscars2022 #Oscars #WillSmithAssault #Hollywood #SNL… https://t.co/SNq9xwRK3x",2022-04-10 21:40:39+00:00,"Manhattan, NY",Twitter for iPhone,2,0,1,0
50,IkeShehadeh,"You are welcome at @ikessandwiches , @willsmith LOVE &amp; Sandwiches https://t.co/cyqAE4GgTn",2022-04-10 21:40:32+00:00,"San Francisco, CA",Twitter for iPhone,1,0,1,0
51,GuyWald1974,RT @EkimSork: Ich habe dem nichts hinzuzufügen 😁 #Putin #WillSmith https://t.co/mn4ptrnsaQ,2022-04-10 21:40:19+00:00,Welt,Twitter for Android,0,0,0,0
52,murderpwr,"@Everyeye Sinceramente, avete spaccato i coglioni. L'ipocrisia di questo moto contro il gesto di #WillSmith è depri… https://t.co/02VjMlXmtU",2022-04-10 21:39:54+00:00,,Twitter Web App,1,0,0,0
53,DemetKaratas,Nearly 30 million people are locked up in their apartments in Shanghai while the West is being distracted by Will S… https://t.co/W1lkCLAUii,2022-04-10 21:39:50+00:00,5D+,Twitter for iPhone,2,0,0,1
54,Jeunesse99La,So #WillSmith enters rehab and she’s out and about not thinking about how her toxicity is ruining the man she never… https://t.co/BgLFbQucGu,2022-04-10 21:39:04+00:00,,Twitter for iPhone,0,0,0,0
55,omarwalid2k2,@kindofatheist @montleenban @willsmith It's funny keep on talking in it,2022-04-10 21:38:43+00:00,,Twitter for Android,0,0,1,0
56,adinjacobisrael,RT @BiblicalSmoke: #BiblicalSmoke @willsmith Smacks the Hell out of @chrisrock For making a G.I. Jane Joke about his wife @jadapsmith ! Wha…,2022-04-10 21:38:30+00:00,,Twitter for Android,0,0,0,0
57,momAJ_sixchild,"RT @DarkLyalSoul: Dear Friend...
#AngelinaJolie 
#WillSmith ⚘️ https://t.co/8bEUNxQEir",2022-04-10 21:38:14+00:00,"Los Angeles, CA",Twitter for Android,0,0,0,0
58,marathi_manooos,"RT @DeepikaBhardwaj: Why isn't his wife protecting him now? 

#WillSmith https://t.co/LkjvU7lGTg",2022-04-10 21:37:47+00:00,"Florida, USA",Twitter for Android,0,0,0,0
59,BeetlesAreDocto,RT @EkimSork: Ich habe dem nichts hinzuzufügen 😁 #Putin #WillSmith https://t.co/mn4ptrnsaQ,2022-04-10 21:37:31+00:00,Deutschland,Twitter Web App,0,0,0,0
60,kindofatheist,@omarwalid2k2 @montleenban @willsmith i literally have nothing to do with Egypt i gotta stop speaking Egyptian LMAAAAAAOOOOO,2022-04-10 21:37:27+00:00,at yo mama's,Twitter for Android,0,0,1,0
61,historianspeaks,See our latest post on the Will Smith Slap. We invited HBCU students to weigh in. Visit our site and see what they… https://t.co/YHavDIfEs2,2022-04-10 21:37:21+00:00,,GoDaddy Social App,0,0,0,0
62,omarwalid2k2,@kindofatheist @montleenban @willsmith Bruh cuz it's the best arabic accent 🤌🏽😩,2022-04-10 21:36:47+00:00,,Twitter for Android,0,0,1,0
63,9_P33d,"RT @resolchief: Instead of yo mama jokes, I turn to yo wife Jada jokes...  #willsmithslap #WillSmith 
1. Yo wife Jada so ugly, shaving her…",2022-04-10 21:36:37+00:00,Freeest place on the planet,Twitter for Android,0,0,0,0
64,dolphinlove84,So who is going to boycott the #oscars after #Banned #WillSmith  ? Who is for the him getting banned? #WillAndChris #JadaPinkettSmith,2022-04-10 21:36:16+00:00,Wherever i please ,Twitter for iPhone,0,0,0,0
65,BoneheadWeekly,"Step 1:
Check out our new podcast episode wherein we, 3 inconsequential guys, discuss #BreakingBad ,… https://t.co/f2giODc0NH",2022-04-10 21:36:13+00:00,"Kentucky, USA",Twitter for iPhone,2,0,1,1
66,omarwalid2k2,@kindofatheist @montleenban @willsmith Sounds fair,2022-04-10 21:36:05+00:00,,Twitter for Android,0,0,0,0
67,mrr_ouija,"See ya in a decade
#WillSmith #Oscars https://t.co/jXb97CDgAh",2022-04-10 21:35:55+00:00,Germany,Twitter for Android,0,0,0,0
68,CrawfordHakim,"Can we like,share and follow 

#follow #Trending #WillSmith #followback #CassperVsNaakMusiq
#RetweeetPlease… https://t.co/VibiyDuvxl",2022-04-10 21:35:50+00:00,,Twitter for Android,0,0,0,0
69,Nadine242995456,RT @Jenniferwygirl: As a stylist of 28 years.  I see zero alopecia on #JadaPinkettSmith #Pfizer happened to fund the event that night in ho…,2022-04-10 21:35:35+00:00,,Twitter for iPhone,0,0,0,0
70,resolchief,"Instead of yo mama jokes, I turn to yo wife Jada jokes...  #willsmithslap #WillSmith 
1. Yo wife Jada so ugly, shav… https://t.co/Mfn6uRVlgv",2022-04-10 21:35:26+00:00,,Twitter for Android,3,0,0,1
71,Dretastic_,Leggoooo let’s get these dubs!!!what’s the word ?!??! https://t.co/t6xLeluxnc #CallofDuty #Livestream… https://t.co/i6uIU3ZE7C,2022-04-10 21:35:21+00:00,,Twitter for iPhone,1,0,0,3
72,Enheduanna_dv,"@GFAM2021 @jadapsmith @ws_willsmith That's it genius? That's all you got? Do you think you look smart right now, or… https://t.co/TS9yzbkb7N",2022-04-10 21:35:17+00:00,,Twitter for Android,0,0,1,0
73,kindofatheist,"@omarwalid2k2 @montleenban @willsmith ma baaref leh i speak Egyptian to you, tolerate me",2022-04-10 21:35:05+00:00,at yo mama's,Twitter for Android,0,0,1,0
74,kindofatheist,@omarwalid2k2 @montleenban @willsmith howwa law ygiblak sha3r ba2a ahsa,2022-04-10 21:34:48+00:00,at yo mama's,Twitter for Android,0,0,2,0
75,Write7Dave,@YNB @willsmith The man has apologized and it seems sincere. At least sincere enough to to be accepted to most rati… https://t.co/XDGRI1DiwI,2022-04-10 21:34:41+00:00,"Texas, USA",Twitter for iPad,0,0,1,0
76,xtremesmiles1,"RT @EpochOpinion: Opinion💭by Cal Thomas

#DenzelWashington said he and #TylerPerry went up to #WillSmith during a commercial break from the…",2022-04-10 21:34:40+00:00,,Twitter for iPad,0,0,0,0
77,GuardianTadhana,"RT @mo_chocolate9K: you're welcome internet lol 

#willsmith #Oscars #KingdomHearts https://t.co/M9Rz9muenE",2022-04-10 21:34:05+00:00,Quadratum,Twitter for Android,0,0,0,0
78,Enheduanna_dv,"@umendii @ws_willsmith @jadapsmith I'm writing a jungian interpretation of this event later today, I'll send you the link...",2022-04-10 21:34:01+00:00,,Twitter for Android,0,0,1,0
79,khaotickastle,"Jada Pinkett forces Will Smith to respond on her Instagram live stream | Celebrity News

Smh. Mutual respect goes a… https://t.co/WTP5wXh7lO",2022-04-10 21:33:58+00:00,Nowhere,Twitter for iPhone,1,0,0,0
80,sujalberto,"@willsmith estoy contigo brode.
Manda tu tu pagomovil y te paso para que te tomes unas cervezas. ❤",2022-04-10 21:33:50+00:00,Aquí no.,Twitter for Android,0,0,0,0
81,Stevecallan10,RT @Gatekeeper5150: LIVE TONIGHT 9pm Eastern --- D-Railed Ep. 213: Kyle Carruth &amp; Chad Reed Update - Will Smith &amp; Chris Rock News - Casey v…,2022-04-10 21:33:36+00:00,"Winnipeg, Manitoba",Twitter for Android,0,0,0,0
82,omarwalid2k2,@kindofatheist @montleenban @willsmith gebli 7a2i,2022-04-10 21:33:24+00:00,,Twitter for Android,0,0,1,0
83,sweetface29,#WillSmith i hope it is really true that will is going to rehab clinic,2022-04-10 21:33:22+00:00,wisconsin,Twitter Web App,0,0,0,0
84,RestDollfaceJMT,This is why I HURT for #WillSmith. Where is his wife @jadapsmith in all of this? Where is SUPPORT from her when she… https://t.co/wSDw7wzAzD,2022-04-10 21:33:11+00:00,United States,Twitter for iPhone,18,1,4,0
85,Enheduanna_dv,@umendii @ws_willsmith @jadapsmith I think you're referring to the video and the stupidity around that that I was r… https://t.co/r1ihlALbcq,2022-04-10 21:32:56+00:00,,Twitter for Android,0,0,0,0
86,Gatekeeper5150,LIVE TONIGHT 9pm Eastern --- D-Railed Ep. 213: Kyle Carruth &amp; Chad Reed Update - Will Smith &amp; Chris Rock News - Cas… https://t.co/kxglZ3M2zE,2022-04-10 21:32:52+00:00,"Overland Park, KS",Twitter Web App,0,0,1,2
87,gameAddictsx,YoungBoy Never Broke Again - The Story of O.J. (Top Version) [Official M... https://t.co/SJH45rxnaQ via @YouTube… https://t.co/xTYklCOii5,2022-04-10 21:32:45+00:00,,Twitter for iPhone,0,0,0,0
88,Nyanzk,"@OfficialMelB × @willsmith 
Should make a song together.",2022-04-10 21:32:26+00:00,,Twitter Web App,0,0,0,0
89,Aladeen_Music,"@Vgonz7474 @YNB @willsmith for his comment and they should both patch it up, and the idiots who are demonizing Will need to LET IT GO",2022-04-10 21:32:12+00:00,"Dallas, Texas",Twitter Web App,1,0,0,1
90,cyberjobmentor,"RT @YNB: This. This all day long. 

I will continue to speak up about the way folks are determined to destroy a good man. #ISaidWhatISaid @…",2022-04-10 21:31:43+00:00,,Twitter Web App,0,0,0,0
91,Aladeen_Music,@Vgonz7474 @YNB @willsmith and Will's always known to keep his composure except this just one time he was definitel… https://t.co/zXV6KoWsZn,2022-04-10 21:31:32+00:00,"Dallas, Texas",Twitter Web App,1,0,1,2
92,scroll_in,"The Academy’s delivery of #WillSmith’s 10-year ban, reimagined by comedian Vinny Thomas

'He shall be banished to w… https://t.co/LO9PU75IWp",2022-04-10 21:30:00+00:00,,TweetDeck,0,0,0,0
93,Aladeen_Music,"@Vgonz7474 @YNB @willsmith exactly, people don't understand will's reaction may have been poor but it wasn't even t… https://t.co/Z9Xn4zWy1M",2022-04-10 21:29:57+00:00,"Dallas, Texas",Twitter Web App,1,0,1,2
94,SureshS73684842,"RT @lagatarIN: थप्पड़ कांड के बाद विल स्मिथ पर एक्शन, एकेडमी ने 10 साल के लिए ऑस्कर से किया बाहर https://t.co/Jo8A3RZBZf #slap #scandal #wi…",2022-04-10 21:28:52+00:00,Giridih,Twitter for Android,0,0,0,0
95,KempireDaily,RT @TheKempire: Erika Throws Garcelle's NEW Book in the Trash &amp; Garcelle Defends Kathy + Discusses Will Smith https://t.co/UROvShpdCz  #RHO…,2022-04-10 21:28:35+00:00,"New York, NY",TweetDeck,0,0,0,0
96,harbinger451,"RT @DecipherDCipher: Harvey Weinstein, Woody Allen, Mel Gibson, Kevin Spacey, Jared Leto &amp; Roman Polanksi ... when they return their #Oscar…",2022-04-10 21:28:35+00:00,London,Twitter Web App,0,0,0,0
97,TheKempire,RT @TheKempire: Erika Throws Garcelle's NEW Book in the Trash &amp; Garcelle Defends Kathy + Discusses Will Smith https://t.co/UROvShpdCz  #RHO…,2022-04-10 21:28:32+00:00,NYC,TweetDeck,0,0,0,0
98,TheKempire,Erika Throws Garcelle's NEW Book in the Trash &amp; Garcelle Defends Kathy + Discusses Will Smith… https://t.co/R31ZirWdXi,2022-04-10 21:28:22+00:00,NYC,Twitter Web App,1,0,3,2
99,DecipherDCipher,"RT @DecipherDCipher: Harvey Weinstein, Woody Allen, Mel Gibson, Kevin Spacey, Jared Leto &amp; Roman Polanksi ... when they return their #Oscar…",2022-04-10 21:27:51+00:00,"The Shadows, Everywhere.",Twitter Web App,0,0,0,0
