,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,iamtalentboy,"Before u quit watch this 😱 😱 😱
@jayshetty @instablog9ja @DONJAZZY @adekunleGOLD @sametoolz @blaccmajek @davido… https://t.co/g6UiHJJoss",2022-04-12 20:58:53+00:00,🇳🇬🇳🇬🇳🇬 ,Twitter for Android,0,0,0,0
1,JPinthor,@putabarsa07 @Sr_Reedus @MadridSports_ @AdriRM33 @YeserRoman07 @pakitavazquez @MBehrensL @Franmenko @antitontuna… https://t.co/FQi7mbPRE6,2022-04-12 20:58:25+00:00,,Twitter for Android,5,0,1,0
2,TenzapaAkini,I don't know if it is worthy to talk about that! But let me say it: you are so #Cruel toward #WillSmith #Oscars… https://t.co/AVapaJol9U,2022-04-12 20:58:04+00:00,Johannesburg/South-Africa,Twitter for Android,0,0,0,0
3,tradingdogma,"https://t.co/YJZxzUNhfO

Step aside #WillSmith.. There's a new best actor in town..
And the only thing he slaps is… https://t.co/V5hLvMeQjd",2022-04-12 20:56:38+00:00,All around,Twitter Web App,0,0,0,0
4,Fermin_53,@JuanitoSay Si a #WillSmith lo cancelaron por 10 años. Cuántos años se merece Doña #AmberHeard ??,2022-04-12 20:56:35+00:00,,Twitter for Android,1,0,1,0
5,ggbotnyc,"RT @Didiroketh: Looking forward to meeting everyone in my discord room! Link in bio, stop by and say hi!  #tb photo with my good friend @wi…",2022-04-12 20:56:18+00:00,New York City / Mexico,Twitter Web App,0,0,0,0
6,Seba_Noverazco,"Dejala a esa pelona y veni con los pibes a jugar un futbol 5, @willsmith ⚽🤌 https://t.co/eMThs1GMAV",2022-04-12 20:56:09+00:00,Hurlingham,Twitter for Android,0,0,0,0
7,TVCooper,"Steve Harvey: ""My show Ain't For WHITE FOLKS""!
Like #BLM I'll take their money.
@Target @Oprah @TylerPerry @Disney… https://t.co/tXYDnEPXve",2022-04-12 20:53:26+00:00,"Dallas, Texas",Twitter Web App,0,0,0,0
8,MannyGonmar,#WillSmith dude Is Time to go. Can you see you got a narcisistic as wife? This aint for you. https://t.co/qLJYCi8DCS,2022-04-12 20:52:59+00:00,"Playas de Rosarito, Baja Calif",Twitter for Android,4,0,1,0
9,StepheniePears,I want when Johnny Depp wins for someone to make a video with the song vindicated blasting all through it. then I w… https://t.co/vpCb6CnEgM,2022-04-12 20:52:35+00:00,Beychella ,Twitter for iPhone,0,0,0,0
10,Rstyler8825,Why is it that Will Smith gets 10 years for a slap in the face when Ginny Thomas only gets a slap on the wrist for… https://t.co/ylalaWCROc,2022-04-12 20:51:27+00:00,,Twitter for iPhone,0,0,0,0
11,iamSirPlus,Hey you companies that’s cancelling everything #WillSmith and removing movies from platforms and stuff. Y’all dumb.… https://t.co/Uu9N4kkMjn,2022-04-12 20:51:01+00:00,Where The Wild Things Grow,Twitter for iPhone,0,0,1,0
12,julia_samanthax,RT @MaciBookout: #BreakingNews #WillSmith accuses #JadaPinkettSmith of exploiting him in SHOCKING new video 😳 https://t.co/Mw62V40UDD https…,2022-04-12 20:50:51+00:00,"East, England",Twitter for Android,0,0,0,0
13,juliatorrecil,RT @GuarinoEdgar: Esposa de Will Smith confesó haber sido obligada a casarse con el actor cuando estaba embarazada... https://t.co/vwQ2iRCV…,2022-04-12 20:50:20+00:00,,Twitter Web App,0,0,0,0
14,omarsanchez_78,"#WillSmith please divorce that woman who takes you in a toxic relationship, you deserve better Dude.

@TeamWillDaily",2022-04-12 20:50:14+00:00,Entre Arkham Asylum y Mordor,Twitter Web App,0,0,0,0
15,NMareiti,@LilKimMedia @lilkimvideos1 @LilKim @willsmith Love this lil Kim you are so good your old school &amp; new school &amp; you got that upcoming stuff,2022-04-12 20:49:41+00:00,,Twitter for iPhone,0,0,0,0
