,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,Munku1,Should we hear about your wife?' @Keir_Starmer skewered for Carrie #partygate call- this is no time to start slappi… https://t.co/B0PVBrCe4B,2022-04-01 08:58:58+00:00,Chesterfield,Twitter for iPhone,0,0,0,0
1,FernandaDiGenio,@UgandaFriend @willsmith @AdrianoKeynes #ImpeachmentAlexandreDeMoraes #XandãoDoPCC #STFVergonhaNacional… https://t.co/8LD01FgmLz,2022-04-01 08:58:46+00:00,Rio de Janeiro,Twitter for Android,2,0,0,0
2,buzzdotie,"US comedians have been weighing in on the incident and what it means for their profession #WillSmith #ChrisRock
https://t.co/rdFQPI95ew",2022-04-01 08:58:41+00:00,"Dublin, Ireland",TweetDeck,0,0,0,0
3,Tom94469201,"@tweetsenjoyer @elan_is_bae @Peekasnooze @MichaelAdlem @OFDResistance @willsmith Yeah, black people and white peopl… https://t.co/nx1hhcvkbq",2022-04-01 08:58:38+00:00,,Twitter for iPhone,0,0,1,0
4,mercatornet,"""We may very well wonder if #WillSmith is really prepared to live the lifestyle he seems to be so fond of.… https://t.co/ehMYVygFu8",2022-04-01 08:58:37+00:00,Sydney,Twitter Web App,1,0,0,1
5,confidence4life,Chris Rock comments about Oscars slap for first time https://t.co/IrsGTlObSd Give over with such twaddle: 'processi… https://t.co/NJSYrCCBCz,2022-04-01 08:58:27+00:00,,Twitter Web App,0,0,0,0
6,Godebo1022,"RT @DeathToTyrants_: Looks like Paul Rodriguez and Janet Hubert were both accurate in their assessments of #WillSmith being an asshole.

ht…",2022-04-01 08:58:17+00:00,California,Twitter Web App,0,0,0,0
7,pay_vast,"😂what overpriced cabs actually deserve 🚖
.
#vastpay #kab21 #Oscar #Whatjusthappened #WillsmithandChrisRock… https://t.co/uhStJ0jgws",2022-04-01 08:58:15+00:00,"Noida ,Uttar Pradesh ",Twitter for iPhone,2,0,1,0
8,Tom94469201,@tweetsenjoyer @elan_is_bae @Peekasnooze @MichaelAdlem @OFDResistance @willsmith I’m just pointing out that not eve… https://t.co/uLVuHBHsaH,2022-04-01 08:57:46+00:00,,Twitter for iPhone,0,0,1,0
9,cipiripiDragan,@razvratna #WillSmith je za tebe beba.,2022-04-01 08:57:29+00:00,Kaluđerica,Twitter for Android,1,0,0,0
