,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,whichbookieuk,Our racing analyst @WillSmith_2 has a fun Lucky15 with some big odds - three selections from Aintree and one from B… https://t.co/8t2ySEwtJK,2022-04-08 07:57:17+00:00,"England, United Kingdom",Twitter Web App,1,0,1,2
1,navellef,"@senseiyom Cold #Jada shows no #empathy nor #respect!
After #WillSmith asks her not to film her, what does she say?… https://t.co/ONgMP5CcHG",2022-04-08 07:56:22+00:00,Netherlands  🇳🇱🤗🇪🇺 EU🕊️,Twitter Web App,0,0,0,0
2,Tumulus_,"RT @ReginaldShoe42: Soooo... I just met #WillSmith in elden ring???! Lmao im dead. 🤣🤣🤣 #PS5Share, #ELDENRING https://t.co/ymixUPFpLg",2022-04-08 07:55:15+00:00,"San Antonio, TX",Twitter for Android,0,0,0,0
3,divindhikshith,"RT @cpsavesoil: Italian newspaper @leggoit covered @SadhguruJV's appearance at the ""Oggi E Un Altro Giorno"" @altrogiornorai1 show where he…",2022-04-08 07:54:49+00:00,Chikkaballapur,Twitter Web App,0,0,0,0
4,tori_newcombe,"#WillSmith #antiViolence message 
 https://t.co/AGp2fqq8zO
😅😅",2022-04-08 07:52:44+00:00,"Glasgow, Scotland",Twitter for Android,0,0,0,0
5,c_yaLeah,@willsmith city of Perth #WillAndChris #WillSmith https://t.co/siBwMRgxQT,2022-04-08 07:51:34+00:00,"Western Australia, Australia",Twitter for iPhone,0,0,0,0
6,NativeLoco72,FUK Will Smith #jadasmith is the DeVil #WillSmith take his award FK who ever wants to protest #JadaPinkett… https://t.co/mC9jboFSb6,2022-04-08 07:51:20+00:00,,Twitter for iPhone,0,0,0,0
7,Producer9oh,"RT @LilKim: 🎯🎯🎯 BIG FACTS!!! 
STAY FOCUSED!!! 
The devil is real busy rn! They can’t stand the taste of their own medicine. Karma is a bitc…",2022-04-08 07:51:07+00:00,"Los Angeles, CA",Twitter for Android,0,0,0,0
8,applemilf,"https://t.co/EgVrpZGiUu 

#pawg #bigass #blowjob #tomholland #WillSmith",2022-04-08 07:50:17+00:00,,Twitter Web App,0,0,0,0
9,The_freshpod,@katesparkle https://t.co/46Xtzq2X5V #WillSmith #ChrisRock,2022-04-08 07:50:13+00:00,,Twitter for iPhone,0,0,0,0
