,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,lanie901,"@danacarvey @DavidSpade Listening right now, started listening from the beginning w/ #ChrisRock - yesterday.  This… https://t.co/7OdDaUzhvE",2022-03-27 20:22:46+00:00,"right now --- long beach, ny",Twitter Web App,0,0,0,0
1,Marina_Melende,@chrisrock Who is lonely lik me?,2022-03-27 20:21:14+00:00,,Twitter Web App,0,0,0,0
2,NickDuggal,@chrisrock amazing stuff at the @TheComedyStore .  Knock one off the bucket list,2022-03-27 20:11:27+00:00,,Twitter for Android,0,0,0,0
3,KristinaArntz_,@JonathanBarkan @darren_bousman @Saw @chrisrock @SamuelLJackson @Lionsgate @LionsgateHorror @Afis8 Dante is so cute… https://t.co/iFhbwRzcdt,2022-03-27 20:07:20+00:00,,Twitter for iPhone,1,0,0,0
