,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,StrollingTroll2,@AP Breaking news: @chrisrock hires bodyguard to protect him from Will https://t.co/50DYMd8v17,2022-04-01 20:58:59+00:00,,Twitter for Android,0,0,0,0
1,janay6969,@fakedmath @AlbertColetha @WonderKing82 @willsmith @chrisrock Jada has been rolling her eyes about the jokes that C… https://t.co/TP3UG4EBOm,2022-04-01 20:58:43+00:00,,Twitter for Android,2,0,0,0
2,baadfella,"@Ricanvera @marymarlineholt @MeLynnGerDan @chrisrock Bullshit that 304 wasn't hurt, she was laughing right after Will made that bitch move.",2022-04-01 20:58:43+00:00,,Twitter for Android,0,0,0,0
3,ShadowElementX,@MacksimusPryme @chrisrock Isn’t comedy supposed to cross lines?   It’s actually the spirit of comedy.  Talking abo… https://t.co/dfgM9iSujV,2022-04-01 20:58:42+00:00,United States,Twitter for iPhone,2,1,2,0
4,BMPcharlotte,"@iamwandasykes I respect you and I hear you on the 
#willsmithslap. I am hoping you had similarly strong words for… https://t.co/oRKBKEoWQ8",2022-04-01 20:58:22+00:00,Planet Earth,Twitter for Android,0,0,0,0
5,ThisisJForce,Chris Rock reacting to Will Smith’s completely measured response on the international stage #ChrisRock #willsmith… https://t.co/FFAKqrORvU,2022-04-01 20:58:21+00:00,"Worcester, UK",Twitter for iPhone,0,0,0,0
6,MauriceThoughts,@VanityFair people say Will Smith gave bad reputation 2 black males. But I think @chrisrock response to Smith viole… https://t.co/MohfMLsM3V,2022-04-01 20:58:18+00:00,Philadelphia & Miami,Twitter for iPhone,1,0,0,0
7,DeppeRainer,"RT @DLKDIRTYJ: Feeling bullish today let’s giveaway some Free #SOL 💵💸💵💸

Simply..

Follow, like, Rt, tag 3 &amp; drop your Sol address 👇🏽👇🏽

#9…",2022-04-01 20:58:14+00:00,"Wales, England",Twitter for iPhone,0,0,0,0
8,SullyDGR8,New poll about Will Smith's popularity has come out! #chrisrock #Willsmith #oscar #Oscars #jadapinkettsmith https://t.co/vQSc83x7PY,2022-04-01 20:58:01+00:00,Earth,Twitter for Android,0,0,0,0
9,KroniiiX,RT @FandomWire: #WillAndChris #ChrisRock #SpiderMan https://t.co/3YTMLvXUuV,2022-04-01 20:57:53+00:00,,Twitter for Android,0,0,0,0
10,LisaPerezEliza,"RT @justbpodcast: Bethenny on the #Oscars smackdown and who shouldn’t have been on the Red Carpet. #chrisrock #willsmith

Listen here:
http…",2022-04-01 20:57:50+00:00,united states,Twitter for iPhone,0,0,0,0
11,Felipe_Selol,"RT @PlenoNews: Chris Rock repreende fã que xingou Will Smith em stand-up
#ChrisRock #WillSmith #PlenoNews
https://t.co/XmBGZYoNoi",2022-04-01 20:57:32+00:00,"Petrópolis, RJ",Twitter for Android,0,0,0,0
12,baadfella,@MeLynnGerDan @chrisrock Disability? Maybe I should go file for social security because my crown is starting to bald.,2022-04-01 20:56:59+00:00,,Twitter for Android,2,0,1,0
13,chrystelgordon,"@quigmimi @MikeDiep6 @chrshnchrshn @chrisrock And Will smith first laughing then changing his position , why? Becau… https://t.co/jOLxWv8XxQ",2022-04-01 20:56:43+00:00,"Nice, France",Twitter for iPhone,2,0,0,0
14,sinan36492211,"RT @berataumutoll: Herkese merhaba biz %19 olduukk🤩
Destekleriniz için teşekkür ederiz,iyi ki yanımızdasınız.Lütfen Berat’ı duymaya duyurma…",2022-04-01 20:56:37+00:00,,Twitter for Android,0,0,0,0
15,ImporferriScc,"🌟Sabemos que buscas lo mejor para tu empresa.🌟
Por esta razón tenemos para ti las mejores marcas en válvulas aproba… https://t.co/eyys6BiWgA",2022-04-01 20:56:23+00:00,"Quito, Ecuador",Twitter Web App,0,0,0,0
16,RosaEst79021934,RT @indie4wild: #WillSmith #ChrisRock #Oscars #deepfake #Memes https://t.co/IUZyK74TRi,2022-04-01 20:56:21+00:00,,Twitter for Android,0,0,0,0
17,luvmetie,@cnni Chris Rock had a war in his head. His face screamed slap Will back 10 times. His brain said don't ruin your c… https://t.co/eriKpeAvnw,2022-04-01 20:56:08+00:00,,Twitter Web App,3,0,0,0
18,lsablon71,Jada forse non si era inizialmente resa conto…forse? #willsmith #chrisrock  https://t.co/hQMYhmwT61,2022-04-01 20:56:03+00:00,,Twitter for iPhone,2,0,0,0
