,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,Virginia_Davenp,@chrisrock @YouTube Do you miss  too?,2022-04-12 08:57:50+00:00,,Twitter Web App,0,0,0,0
1,NitinVijan,@elonmusk #willsmith #iamlegend #chrisrock 😂 https://t.co/ukds027yki,2022-04-12 08:57:27+00:00,India,Twitter for iPhone,0,0,0,0
2,chiyako63,"@unsilencable @chrisrock Why are you angry?
just kidding. Please laugh.",2022-04-12 08:57:02+00:00,,Twitter Web App,0,0,1,0
3,RevistaSOONCol,"Tras el escándalo que protagonizó el actor @willsmith y el comediante @chrisrock en  #LospremiosOscars, salió a la… https://t.co/RafZKdZh3b",2022-04-12 08:56:14+00:00,Barranquilla - Colombia,Twitter for Android,1,0,0,0
4,princeshingod,"RT @marshawright: Listen to people that are smarter than you... 💯 #ChrisRock  
#goals https://t.co/pbo6P3jkWG",2022-04-12 08:55:33+00:00,"Atlanta, GA",Twitter for iPhone,0,0,0,0
5,crollo1983,RT @jreentertain: Some of y’all want to slap that #eth #saitama #shiba back to the ATH like #willsmith smacked #ChrisRock,2022-04-12 08:52:33+00:00,,Twitter for iPhone,0,0,0,0
6,edirinofoluwa,RT @asemota: “The beauty is being black is that the future is always better. There ain't no good old days” - @chrisrock,2022-04-12 08:52:13+00:00,,Twitter for Android,0,0,0,0
7,ace21grim,"RT @RealBoxing_2022: Get into ring and fight! 🥊
#OscarsAtHome #Oscars #willSmith #ChrisRock #Hollywood #will #willandchris #realboxing2",2022-04-12 08:51:09+00:00,,Twitter for Android,0,0,0,0
8,protozoa2,RT @DarkCloudXERO: #ChrisRock #DARKCLOUDXERO #dippen #drawing #gpen #hatching #ink #Jojo #JojosBizzareAdventure #manga #screentone #slap #W…,2022-04-12 08:48:19+00:00,東京都 立川市,Twitter Web App,0,0,0,0
9,LucaVanCharli,RT @chrisrock: DMX So sad such an amazing person and artist. Last time I saw him we just talked about our kids all day.  If anyone out ther…,2022-04-12 08:43:42+00:00,"South Africa, KZN, Durban",Twitter for iPad,0,0,0,0
10,LucaVanCharli,RT @Jay_3085: Another great DMX moment was in @chrisrock’s film TOP FIVE when he made a surprise cameo singing SMILE. #RIPDMX 🎥❌🎶 https://t…,2022-04-12 08:43:22+00:00,"South Africa, KZN, Durban",Twitter for iPad,0,0,0,0
11,vivaDBSK,"RT @ParamountNetESP: También estarán #RamiMalek, #AnyaTaylorJoy, #ZoeZaldana, #MikeMyers, #TaylorSwift, #ChrisRock... Un reparto de lujo pa…",2022-04-12 08:38:35+00:00,Zaragoza (España),Twitter for Android,0,0,0,0
12,ChaseLutron,RT @Iam_Fusi: Bernie Mac was always ahead of the curve 😅😂🤣. It ain't right ☺️ #RIPBernieMac #WillSmith #ChrisRock https://t.co/acwSrBBarZ,2022-04-12 08:32:33+00:00,"Kuilsriver ,CapeTown",Twitter for iPhone,0,0,0,0
13,CloutNewsMedia,"Willow Smith Performs With Camila On SNL, After Her Dad Slapped Chris

#willowsmith #willsmith #snl #music… https://t.co/M7Y2mRkyEm",2022-04-12 08:28:01+00:00,United States,WordPress.com,0,0,0,1
14,Shivaleansharma,@IGN Boycott Hollywood comedians and the oscars who all jumped on will smith but never said anything about Chris Ro… https://t.co/vZu72ywIPJ,2022-04-12 08:27:33+00:00,,Twitter for Android,0,0,0,0
15,d_dubrey,RT @Goldiemack911: #Wolverine #Hollywood #NintendoSwitch #luigi #Lulapalooza  #beauty #love #sweetpea #sweepstakes #princesspeach #Polygon…,2022-04-12 08:22:29+00:00,,Twitter for Android,0,0,0,0
16,MichelleMelche4,@ChrisRock said that he won't talk about what happened until he gets paid...what if he and @WillSmith had a sit dow… https://t.co/LgM9nyYqXF,2022-04-12 08:21:32+00:00,,Twitter Web App,0,0,0,0
17,Francis_Berlin,@titanic #ChrisRock wird derweil im US-Hairdresser-Verband für die nächsten 10 Jahre die Generalversammlung moderie… https://t.co/sUB8DvkExA,2022-04-12 08:18:38+00:00,redeconstructive philosophy,Twitter Web App,1,0,0,0
18,unsilencable,@chiyako63 @chrisrock You really are an idiot aren't you,2022-04-12 08:18:20+00:00,"Aberdeen, Scotland",Twitter for Android,0,0,1,0
19,somtoigboamaeze,RT @asemota: “The beauty is being black is that the future is always better. There ain't no good old days” - @chrisrock,2022-04-12 08:10:40+00:00,,Twitter for Android,0,0,0,0
20,MCarmenThoughts,"Ojalá todo esto sirva para que el #TANV sea reconocido e incluído en las clasificaciones diagnósticas.

@chrisrock… https://t.co/gsMDmB21ca",2022-04-12 08:10:31+00:00,Barcelona,Twitter for Android,5,0,1,4
21,arpit_apoorva,"RT @arpit_apoorva: Stand-up comics are very adept at handling hecklers. Violent physical assault... not so much.

#ChrisRock #WillSmith #Os…",2022-04-12 08:08:57+00:00,online,Twitter Web App,0,0,0,0
22,BLKWALLST_MEDIA,"RT @DiahanneUK: My article about the most famous slap in Hollywood is now live with @BLKWALLST_MEDIA 

Click the link below to read What re…",2022-04-12 08:05:30+00:00,"London, England",Twitter for iPhone,0,0,0,0
23,spenfx,@S3B4BY @AlphaAstronauts @Mr_Findlay @Bellatupaea @hustle_dk #bayc #boredapeyachtclub #willsmith #chrisrock… https://t.co/fyDbiZRlFu,2022-04-12 08:00:10+00:00,,Twitter Web App,2,0,0,0
