,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,ImpactoLatino,"Los Óscar adelantan reunión para fijar castigo de Will Smith
https://t.co/V0jfnebjqC
#ImpactoLatino… https://t.co/GmQ9sYt9ld",2022-04-07 20:58:58+00:00,New York City,Twitter Web App,0,0,0,0
1,OpinaPaparulo,"RT @portalmvd: El periódico sensacionalista inglés #TheSun, reveló que #WillSmith, premiado por su interpretación en la película #KingRicha…",2022-04-07 20:58:21+00:00,Progrelandia/Canelones Uruguay,Twitter for Android,0,0,0,0
2,hollermew,#WillSmith #ChrisRock #LakersNation #wearecultdao  #themany #freefromthefew #readthecultmanifesto… https://t.co/WAvUFj7so6,2022-04-07 20:58:05+00:00,,Twitter Web App,0,0,0,0
3,gusfernandez58,"RT @afrealidad: ¿#WillSmith visitará la #cuevadelostayos o es una nueva maniobra de distracción?

Saludos y novedades desde #Ecuador https:…",2022-04-07 20:57:40+00:00,"Entre Ríos, Argentina",Twitter for Android,0,0,0,0
4,grosso_nahu,"RT @GabyMeza8: ¡ENTRÓ A UNA CLÍNICA DE REHABILITACIÓN! Según el diario inglés #TheSun, #WillSmith se internó en una clínica para controlar…",2022-04-07 20:57:32+00:00,Boedo ,Twitter for Android,0,0,0,0
5,uylia220952,RT @dustinnope: Will Smith Slap but it's A Stop Motion Animation. #fyp #dustinnope #claymotion #willsmith #willsmithslapschrisrock #willsmi…,2022-04-07 20:57:26+00:00,Минск Беларусь,Twitter Web App,0,0,0,0
6,Inkslinger,"RT @willsmith: This week, on the @sweatpantstech Pod, we talked about what it's like to be the star of Twitter because someone else had a b…",2022-04-07 20:56:50+00:00,"Mountain View, CA",TweetDeck,0,0,0,0
7,MartinezBea,"RT @GabyMeza8: ¡ENTRÓ A UNA CLÍNICA DE REHABILITACIÓN! Según el diario inglés #TheSun, #WillSmith se internó en una clínica para controlar…",2022-04-07 20:56:29+00:00,"Puerto Ordaz, Venezuela",Twitter for Android,0,0,0,0
8,K_Little333,@willsmith @sweatpantstech Your Twitter threads after that incident are in my top 5 favorite things to have read on Twitter.,2022-04-07 20:55:58+00:00,,Twitter for Android,12,0,1,0
9,LaurenH14394197,RT @iHeartRadio: The Academy will still bring sanctions against #WillSmith after his resignation. https://t.co/GZoHQslIeE,2022-04-07 20:55:53+00:00,,Twitter for iPhone,0,0,0,0
10,AfterHardship,"RT @truthplane: Will Smith Hits Chris Rock - What REALLY Happened? Four world experts on behavior weigh in. https://t.co/4EtOenW69U 

#Chri…",2022-04-07 20:55:41+00:00,"Giza, Egypt",Twitter for Android,0,0,0,0
11,virginiacb8055,RT @clockoutwars: So the msm is still talking about Will &amp; Jada. If only there was another couple we could be discussing. #TheView #WillSmi…,2022-04-07 20:55:40+00:00,"Florida, USA",Twitter for iPad,0,0,0,0
12,IntangibleProw1,"Sorry, well, a little, about all the  #JadaPinkettSmith #WillSmith crap, but you have to watch this disrespect:
https://t.co/TiHgmQG2X8",2022-04-07 20:55:37+00:00,NYC,Twitter Web App,4,0,5,3
13,solgovin,"RT @TheGregAlba: When I see ppl talk about #WillSmith now, it’s jokes &amp; massive condemnation. Yet when I scroll through about #EzraMiller i…",2022-04-07 20:54:59+00:00,Miami,Twitter Web App,0,0,0,0
14,ls1228,"My flight to Dallas was just long enough to watch #KingRichard Bravo to @serenawilliams, @venuswilliams, and @willsmith",2022-04-07 20:54:58+00:00,"Irvine, CA",Twitter for iPad,0,0,0,0
15,gatarraza,"RT @GabyMeza8: ¡ENTRÓ A UNA CLÍNICA DE REHABILITACIÓN! Según el diario inglés #TheSun, #WillSmith se internó en una clínica para controlar…",2022-04-07 20:54:56+00:00,"santiago, chile",Twitter for Android,0,0,0,0
16,blipblipwalpa,#DeepWater en dirais un film sur l'intimité de #WillSmith et #JadaPinkettSmith,2022-04-07 20:54:22+00:00,,Twitter for Android,0,0,0,0
17,Kurotet96809100,"RT @GabyMeza8: ¡ENTRÓ A UNA CLÍNICA DE REHABILITACIÓN! Según el diario inglés #TheSun, #WillSmith se internó en una clínica para controlar…",2022-04-07 20:54:20+00:00,,Twitter for Android,0,0,0,0
