,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,ReasonOverDogma,Fuck this authoritarian snowflake culture &amp; good on @chrisrock for at least maintaining his sense of humor so well… https://t.co/HeMta4shcj,2022-03-28 20:58:59+00:00,#Offgrid⚓⛵BC🇨🇦,Twitter Web App,3,1,0,1
1,amandanaude,RT @NewZooReviews: Has @chrisrock made a statement about the Will Smith slap yet!!,2022-03-28 20:58:59+00:00,Brooklyn,Twitter for Android,0,0,0,0
2,rushipvc,@RealThunder402 @BlackStarDiva @rickygervais @chrisrock Give me a break.,2022-03-28 20:58:59+00:00,,Twitter for iPhone,0,0,0,0
3,IslaCiaran,I wonder if this was going through his mind while he was regrouping from the slap? @chrisrock https://t.co/xIWi3EO7eR,2022-03-28 20:58:59+00:00,wakefield,Twitter for Android,0,0,0,0
4,ahmasassy,@akingz18 @sailor_blazej @sideys23 @BlackStarDiva @rickygervais @chrisrock He cud have acted better shaa but u can’… https://t.co/3lVvnMz5fC,2022-03-28 20:58:58+00:00,Nigeria,Twitter for iPhone,0,0,1,0
5,AngelaM50600229,@DownturnThe @JapaneseKhazi @gre_war @BlackStarDiva @rickygervais @chrisrock It was so bad at the Oscar that Bradly… https://t.co/xQIzPYy78y,2022-03-28 20:58:58+00:00,,Twitter for Android,0,0,0,0
6,Simondsouza_off,RT @CINEMATENT: #WillSmith might have his Academy membership suspended after he slapped #ChrisRock at the #Oscars but he will not have his…,2022-03-28 20:58:58+00:00,"Bengaluru, India",Twitter for Android,0,0,0,0
7,hrundi99,@adifferentbra @BlackStarDiva @rickygervais @chrisrock If you don’t know who Chris Rock is you must be living under a rock,2022-03-28 20:58:58+00:00,"Sydney, New South Wales",Twitter for iPhone,0,0,0,0
8,Idontcare34567,@ACritn @thenoikz @AtkinsGracie @BlackStarDiva @rickygervais @chrisrock Rubbish. Genetics can play a part in some c… https://t.co/chWswiworh,2022-03-28 20:58:58+00:00,,Twitter for Android,3,0,3,0
9,tida4r,"@BADNEWS7cities @50cent @chrisrock The police were already there, it’s the Oscars. CR just decline to press charger… https://t.co/9ho6qgEi0B",2022-03-28 20:58:58+00:00,"Maryland, USA",Twitter for iPhone,1,0,0,0
