,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,attwell_callum,RT @Dr_Sparklehands: @AgarwalnPooja @willsmith https://t.co/lwuvnLF3U3,2022-03-28 19:58:59+00:00,,Twitter for Android,0,0,0,0
1,laelonieg,RT @willsmith: Whelp.,2022-03-28 19:58:59+00:00,,Twitter for iPhone,0,0,0,0
2,DeionSandersToe,@AJDillen1 @stephenasmith @willsmith @TheRock @chrisrock 🤣,2022-03-28 19:58:59+00:00,,Twitter for iPhone,0,0,0,0
3,itsangela_7,"RT @MagagulaFortune: Chris Rock should have said : ""that was quite an entanglement, Im gonna feel that slap until August"" 😂😂😂
#willsmithchr…",2022-03-28 19:58:59+00:00,tx,Twitter for iPhone,0,0,0,0
4,d__kbg,"RT @MagagulaFortune: Chris Rock should have said : ""that was quite an entanglement, Im gonna feel that slap until August"" 😂😂😂
#willsmithchr…",2022-03-28 19:58:59+00:00,,Twitter for iPhone,0,0,0,0
5,LindaPlush,"@BBCBreaking If @TheAcademy continues to normalize assault, and lets #WillSmith get away with this, they set a prec… https://t.co/Q8gnL3HMmf",2022-03-28 19:58:59+00:00,,Twitter Web App,0,0,0,0
6,RoseFos06766814,"RT @JWarbington: Two things we apparently don’t talk about:

1. Bruno
2. Jada

#Oscars #willSmith #chrisrock",2022-03-28 19:58:59+00:00,"Huntersville, NC",Twitter for iPhone,0,0,0,0
7,GabyStarbuck,I can’t get over what #WillSmith did to #ChrisRock Even though it was wrong I never saw him as violent &amp; on stage t… https://t.co/cqEv6O31sz,2022-03-28 19:58:58+00:00,Gt yarmouth,Twitter for iPhone,4,0,1,0
8,bootleghoelove,@willsmith *WHAM,2022-03-28 19:58:58+00:00,Pornhub,Twitter for iPhone,0,0,0,0
9,AlAminGamandi,"RT @now_livee: The uncensored exchange between Will Smith and Chris Rock

#WillSmith #ChrisRock https://t.co/j4BpMIk2ux",2022-03-28 19:58:58+00:00,Nigeria,Twitter for Android,0,0,0,0
10,Sophiegirl1966,@willsmith Violence is not the answer for something like this... While the Ukraine is under attack.  Shameful.,2022-03-28 19:58:58+00:00,"Arlington, Texas",Twitter Web App,0,0,0,0
11,pacoaloo,"RT @meliccristine: IYKYK 😂🚀 @GorillaeNFT 
#WillAndChris #ChrisRock #WillSmith #MetaMask #NFT #cryptoart https://t.co/D6nD3peewY",2022-03-28 19:58:58+00:00,,Twitter for iPhone,0,0,0,0
12,Diegomagaa_,"RT @BulletCharlie: Las mujeres de Wakanda en la puerta del chalet de Chris Rock esta misma mañana 

#WillSmith 
#ChrisRock 
#WillAndChris…",2022-03-28 19:58:58+00:00,,Twitter for Android,0,0,0,0
13,makemenothing,RT @charmyart: Le monde est une Jojo ref #WillSmith #Oscars #Jada https://t.co/2x1LhKEhFo,2022-03-28 19:58:58+00:00,,Twitter for iPhone,0,0,0,0
14,evapors,@mariashriver You don’t know a thing about defending a black queen. Your privilege is blinding. If you don’t like @willsmith just say that.,2022-03-28 19:58:58+00:00,,Twitter for iPhone,0,0,0,0
15,Lady_Ray54,"https://t.co/tp2fMIjZo9

Like. Subscribe. Share 

https://t.co/s61nRolqhF 

#WillSmith #Oscars2022 #AcademyAwards… https://t.co/k0AvSYIFPF",2022-03-28 19:58:57+00:00,"Los Angeles, CA",Twitter for Android,0,0,0,0
16,korrek_penderis,RT @BlueinfoSports: Do you remember yesterday's story about the woman who gave her child out in exchange for money? Here is how her story e…,2022-03-28 19:58:57+00:00,Klerksdorp,Twitter Web App,0,0,0,0
17,BigkidBob,@willsmith https://t.co/9S1epQPwfJ,2022-03-28 19:58:57+00:00,"Vinyl Sided Paradise, IL",Twitter for Android,0,0,0,0
18,MurderMouse9,"@PabloEnriqueEsq @jason_fruen @willsmith Bruh... she got a bad joke, not a gun to her head. There was no need for a… https://t.co/DENnFyT4mL",2022-03-28 19:58:57+00:00,,Twitter Web App,1,0,0,0
19,Marat22383905,@TheAcademy You do condone! By not doing anything you are telling the world that you can be rewarded for assault. T… https://t.co/yO2aB7hP6y,2022-03-28 19:58:56+00:00,,Twitter for iPhone,1,0,0,0
20,BZ_120,He learned it from Uncle Phil.  #WillSmith #ChrisRock #Oscars https://t.co/OKMkx8CuHH,2022-03-28 19:58:56+00:00,"Fairless Hills, PA",Twitter for Android,0,0,0,0
21,wwandaxvision,pov: sei sciarra colonna nel famoso schiaffo di Anagni contro bonifacio viii #Oscars #Oscars2022 #WillSmith… https://t.co/aQePUTIP7p,2022-03-28 19:58:56+00:00,westview ,Twitter for iPhone,4,0,0,1
22,curastory,Influencer House Manager: you’re approaching the 24-hour exodus - if you go a whole day without posting you’ll lose… https://t.co/xjW32S63Td,2022-03-28 19:58:56+00:00,"New York, NY",Twitter Web App,0,0,0,0
23,cesuazo06,"RT @Painful30673003: Stop the #abuse, Free Will Smith #freewillsmith #Oscars #Oscar #AcademyAwards #WillSmith #OscarsFanFavorite #free http…",2022-03-28 19:58:56+00:00,,Twitter for Android,0,0,0,0
24,jadeeflowers,"RT @NicsuPR: In case you want to understand the trauma Jada and other Black women experience because of their hair. This clip is, ironicall…",2022-03-28 19:58:56+00:00,,Twitter for Android,0,0,0,0
25,RevealingDaniel,"RT @Me41188798: The vexation of a fool is known at once,
but the prudent ignores an insult.- Proverbs 12:16
#WillSmith #JadaPinkettSmith",2022-03-28 19:58:56+00:00,State of Grace,Twitter for Android,0,0,0,0
26,zoeytallulah,@TheAcademy Except you did #Oscars #Hypocrisy #assault #TheAcademy #DoBetter #privilege #WillSmith #ChrisRock,2022-03-28 19:58:55+00:00,,Twitter for iPad,0,0,0,0
27,Js_Resistencia,"RT @sebasblv: “Cuando estés en tu punto más alto, el diablo irá a buscarte” Denzel Washington 

El mejor actor de la historia y el mejor co…",2022-03-28 19:58:55+00:00, United States / Venezuela,Twitter for Android,0,0,0,0
28,iam_jahmin,RT @willsmith: Whelp.,2022-03-28 19:58:55+00:00,Alimosho Lagos State,Twitter for Android,0,0,0,0
29,forerorandom1,#WillSmith #ChrisRock #christock  #WillAndChris #willsmithchrisrock #WillSmithAssault #WillSmithoscar #WilllSmith… https://t.co/WMwZsg4bds,2022-03-28 19:58:55+00:00,,Twitter Web App,0,0,0,0
30,StewyValenzuela,@wbcmoro @willsmith He should’ve stood up for her back in august,2022-03-28 19:58:54+00:00,"California, USA",Twitter for iPhone,1,0,0,0
31,borzou,LOL https://t.co/ktfGQ7gn9A,2022-03-28 19:58:54+00:00,Agrabah,Twitter Web App,5,0,0,0
32,agnmwx,@LeoPicon @willsmith @chrisrock @guiaraujo13 https://t.co/kkEXli3ucj,2022-03-28 19:58:53+00:00,❤️‍🔥🐚,Twitter for iPhone,0,0,0,0
33,pink_tyson,"RT @wbcmoro: To laugh about someone else is bullying, to expose someone else condition is bullying.
Words are much worse than a slap in the…",2022-03-28 19:58:53+00:00,"Las Vegas, NV",Twitter for iPhone,0,0,0,0
34,Solmari676,RT @Enpuntodelas2: #Antena21Entretenimiento #Momento en que #WillSmith golpea a #ChrisRock durante la entrega de los premios #Oscars por bu…,2022-03-28 19:58:53+00:00,"México., Puebla",Twitter Web App,0,0,0,0
35,user_volt,"@frslush @loughtv
@its_shevi @shevonsalmon @andres_vidoza 
 Opinions abt @willsmith slapping the shit outta @chrisbrown ?",2022-03-28 19:58:53+00:00,,Twitter Web App,0,0,0,0
36,ari_briz,RT @AdrianLGreen: I’ll bet this husband really wanted to kick some ass last week after the disrespectful comments and insults directed at h…,2022-03-28 19:58:52+00:00,"Guadalajara, Jalisco",Twitter for iPhone,0,0,0,0
37,stephhh2007,RT @MRMousaviniya: Everyone talking about #WillSmith but the REAL MAN was #ChrisRock. This man could have taken the Will Smith low road but…,2022-03-28 19:58:52+00:00,,Twitter for iPhone,0,0,0,0
38,mustaph47933888,RT @djfreddy_7: WTF HAHAHA THAT EPIC. #WillSmith #ChrisRock #Oscar https://t.co/BI5vC0fOAe,2022-03-28 19:58:52+00:00,,Twitter Web App,0,0,0,0
39,IAmSplodeRich,RT @willsmith: Whelp.,2022-03-28 19:58:52+00:00,Straight Asian American male,Twitter Web App,0,0,0,0
40,closet_poop,@willsmith hey your wife is so thirsty for my tiny pp lol xd hahaha amogus,2022-03-28 19:58:52+00:00,,Twitter for iPhone,0,0,0,0
41,GameFanaticXS,Lmao poor dude getting people mentioning his @willsmith when he's not even the actor Will Smith. https://t.co/GMJNOG1kXC,2022-03-28 19:58:51+00:00,,Twitter for Android,0,0,0,0
42,Clippersia,"@MarvinYNWA @cutepicsofcarti @nicksloan_6 @stephenasmith @jadapsmith @willsmith Im sorry, crazy shit? What by being… https://t.co/FuaJ6o63FC",2022-03-28 19:58:51+00:00,"Los Angeles, CA",Twitter for iPhone,1,0,0,0
43,MohHassanTweets,@sadat_hashemi7 @DidarHesam سيلی درست بود بخاطر همین، دمش گرم @willsmith,2022-03-28 19:58:51+00:00, 🇮🇷جمهوری اسلامی ایران,Twitter for Android,1,0,1,0
44,ItsGladysM,RT @EnvyyyM: How does a black man make a whole documentary highlighting the importance of Black hair and then turn around and diss a Black…,2022-03-28 19:58:51+00:00,"Maracay, Venezuela",Twitter for iPhone,0,0,0,0
45,marthaaa_a,RT @willsmith: @gankstrr I’m still laughing. It’s funny as hell.,2022-03-28 19:58:50+00:00,,Twitter for iPhone,0,0,0,0
46,odioicomunisti,"RT @Giorgiolaporta: NO alla violenza del pugno di Will Smith.
SI alle armi in #Ucraina.
Non basta uno psichiatra, vi serve un esorcista, ma…",2022-03-28 19:58:50+00:00,,Twitter for iPhone,0,0,0,0
47,DeadMalu,@KALU_EMEKA_UKO @crashleeeeey @gabbys_rude @willsmith Technically a medical condition. Problem is it has nothing to do with physical ability,2022-03-28 19:58:50+00:00,Hell,Twitter for iPhone,1,0,0,0
48,ColitoScholes,"RT @bradpittbull666: A #WillSmith le gusta este video

https://t.co/m6WfXX9gFt",2022-03-28 19:58:50+00:00,,Twitter for Android,0,0,0,0
49,kayylallewis,RT @willsmith: Whelp.,2022-03-28 19:58:50+00:00,,Twitter for iPhone,0,0,0,0
50,MFC_fanatic,@jayne_sinclair1 @stephenasmith @willsmith @chrisrock Thank you! Amen!!,2022-03-28 19:58:49+00:00, Baltimore Maryland ,Twitter Web App,0,0,0,0
51,KaylaStenton,RT @willsmith: Whelp.,2022-03-28 19:58:49+00:00,,Twitter for iPhone,0,0,0,0
52,lm1067,"RT @KauppinenMartti: The best take

#WillSmith #ChrisRock #JadaPinkettSmith https://t.co/8dgECtexwh",2022-03-28 19:58:49+00:00,"London, England",Twitter Web App,0,0,0,0
53,Paufb2310,En qué momento decidimos enfocarnos más en si el golpe de #WillSmith estuvo bien o no y no en el ofensivo y horribl… https://t.co/VtGcnaa0k0,2022-03-28 19:58:49+00:00,,Twitter for iPhone,0,0,0,0
54,aarti70441548,"RT @IceCreamConvos: Tiffany Haddish was moved by Will Smith slapping Chris Rock at the Oscars because he was ""standing up for his wife."" 🖤🍦…",2022-03-28 19:58:49+00:00,"Tampa, FL 🇺🇸",UCBBEL201902DATA2 Final Project,0,0,0,0
55,JLouieMD,RT @RapSheet: Pray for this man’s mentions.,2022-03-28 19:58:48+00:00,Maryland,Twitter for iPhone,0,0,0,0
56,Abdurrvhmvn,"RT @MagagulaFortune: Chris Rock should have said : ""that was quite an entanglement, Im gonna feel that slap until August"" 😂😂😂
#willsmithchr…",2022-03-28 19:58:48+00:00,,Twitter for iPhone,0,0,0,0
57,Neelakantaya,@latimes @Erika_D_Smith #WillSmith be like https://t.co/pBEyj5KNmR,2022-03-28 19:58:48+00:00,Nederland,Twitter Web App,0,0,0,0
58,100T_JACK,@5FDPChrisKael @willsmith @chrisrock https://t.co/tM4IG7h9is,2022-03-28 19:58:48+00:00,,Twitter for iPhone,4,0,0,0
59,USAUSAU87240966,"RT @Boabbysam: Comedy is dead.
#WillSmith assaulted a comedian because of a joke and then he plays victim.
Everything woke turns to shit, e…",2022-03-28 19:58:48+00:00,The other Washington #Seattle,Twitter Web App,0,0,0,0
60,RealGaMann,"RT @MagagulaFortune: Chris Rock should have said : ""that was quite an entanglement, Im gonna feel that slap until August"" 😂😂😂
#willsmithchr…",2022-03-28 19:58:48+00:00,Left nipple.,Twitter for iPhone,0,0,0,0
61,greenmask00,#Oskar Napmış bu  #WillSmith  sabahtan beri bi tokat muhabbetidir gidiyor. Çavuşumu tokatlamış napmış😁,2022-03-28 19:58:47+00:00,,Twitter for Android,0,0,0,0
